time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
16,4.02378482,13650.8648,-1.13547708,0.0758102639,-1.64033852,1.13547708,-0.0833912903,472.767005,722.614063,0.897541771
16.5,3.99026054,14186.3716,-1.35728395,0.0363816567,-1.98111291,1.35728395,-0.0400198224,468.792696,803.976126,0.897541771
17,3.958446,14715.3301,-1.50944351,-0.0318816945,-2.28155755,1.50944351,0.0350698639,465.172195,886.031486,0.897541771
17.5,3.92818469,15237.9106,-1.58244038,-0.0649524028,-2.53555626,1.58244038,0.0714476431,461.731907,868.425828,0.897541771
18,3.89932258,15754.347,-1.7432935,-0.0365269627,-2.73793836,1.7432935,0.0401796589,458.844728,800.174626,0.897541771
18.5,3.87171837,16264.7921,-1.90331262,0.0220212448,-2.88458392,1.90331262,-0.0242233692,455.6177,823.509358,0.897541771
19,3.84526465,16769.3929,-1.94900485,0.0552680791,-2.97250768,1.94900485,-0.060794887,452.592886,753.706849,0.897541771
19.5,3.81986144,17268.3699,-2.01974383,0.0357190354,-2.99991975,2.01974383,-0.0392909389,450.090204,772.932232,0.897541771
20,3.79540567,17761.916,-2.15735238,-0.0141451775,-2.96626211,2.15735238,0.0155596952,447.352345,776.74754,0.897541771
20.5,3.77181433,18250.1712,-2.22879185,-0.0466984955,-2.87221992,2.22879185,0.051368345,444.244773,911.60359,0.897541771
21,3.74901872,18733.3019,-2.28113865,-0.0342511455,-2.71970762,2.28113865,0.03767626,442.264892,807.482265,0.897541771
21.5,3.72694576,19211.4727,-2.42828903,0.00790915615,-2.51182992,2.42828903,-0.00870007177,439.521905,800.401255,0.897541771
22,3.70552995,19684.7903,-2.58263226,0.0391610951,-2.2528186,2.58263226,-0.0430772046,437.462332,835.142735,0.897541771
22.5,3.68395974,20153.35,-2.69310568,0.0323450745,-1.94794639,2.69310568,-0.035579582,435.242482,775.780623,0.897541771
23,3.65983082,20617.26,-2.8671714,-0.00302318537,-1.60341961,2.8671714,0.00332550391,432.147628,815.85343,0.897541771
23.5,3.63631089,21076.6004,-3.09108599,-0.0325672764,-1.22625183,3.09108599,0.035824004,430.129327,803.667995,0.897541771
24,3.61335765,21531.4297,-3.26371128,-0.0301692879,-0.824121102,3.26371128,0.0331862167,427.449899,836.740112,0.897541771
24.5,3.590935,21981.8221,-3.43638339,-0.000755554619,-0.405213643,3.43638339,0.000831110081,424.843888,860.171677,0.897541771
25,3.5690041,22427.85,-3.66119124,0.0268277152,0.0219427969,3.66119124,-0.0295104867,422.420838,754.071188,0.897541771
25.5,3.54753217,22869.5691,-3.85256941,0.02785039,0.448652545,3.85256941,-0.030635429,420.203249,821.151681,0.897541771
26,3.52649429,23307.0438,-3.99947939,0.00363004096,0.866229021,3.99947939,-0.00399304506,417.878392,907.969255,0.897541771
26.5,3.50586354,23740.3483,-4.18339925,-0.0218545232,1.26617157,4.18339925,0.0240399755,415.266458,841.75828,0.897541771
27,3.48561322,24169.5461,-4.3746583,-0.0254809832,1.64033852,4.3746583,0.0280290815,413.161104,786.838167,0.897541771
27.5,3.46572323,24594.6968,-4.52064179,-0.00576915345,1.98111291,4.52064179,0.00634606879,410.956895,790.833606,0.897541771
28,3.44617437,25015.8674,-4.685278,0.0175631847,2.28155755,4.685278,-0.0193195031,408.754702,708.41829,0.897541771
28.5,3.42694527,25433.1182,-4.89362649,0.0231272148,2.53555626,4.89362649,-0.0254399363,407.099738,776.658514,0.897541771
29,3.40801856,25846.4989,-5.08259152,0.007312599,2.73793836,5.08259152,-0.0080438589,404.417938,922.287007,0.897541771
29.5,3.38938025,26256.0604,-5.26791653,-0.0138751922,2.88458392,5.26791653,0.0152627114,402.607076,774.087368,0.897541771
30,3.37101466,26661.852,-5.50161804,-0.0208358442,2.97250768,5.50161804,0.0229194287,400.500771,884.969063,0.897541771
30.5,3.35290741,27063.914,-5.74023262,-0.00837572079,2.99991975,5.74023262,0.00921329287,398.642828,755.248554,0.897541771
31,3.33504807,27462.2844,-5.9533602,0.0107190694,2.96626211,5.9533602,-0.0117909764,397.043664,763.539868,0.897541771
31.5,3.31742612,27857.004,-6.18964935,0.0186392012,2.87221992,6.18964935,-0.0205031213,394.796583,754.895187,0.897541771
32,3.30003037,28248.1093,-6.44362248,0.00905366957,2.71970762,6.44362248,-0.00995903653,392.98129,892.638577,0.897541771
32.5,3.28285245,28635.6344,-6.66587235,-0.00803022526,2.51182992,6.66587235,0.00883324778,391.11292,769.262642,0.897541771
33,3.26588521,29019.6158,-6.88206875,-0.0165584896,2.2528186,6.88206875,0.0182143386,389.204987,797.796388,0.897541771
33.5,3.24912016,29400.0903,-7.12200907,-0.00942474297,1.94794639,7.12200907,0.0103672173,387.123379,798.101008,0.897541771
34,3.23254987,29777.0909,-7.34683682,0.00575060515,1.60341961,7.34683682,-0.00632566567,385.445286,816.63062,0.897541771
34.5,3.21616872,30150.6515,-7.55253449,0.0146064124,1.22625183,7.55253449,-0.0160670536,383.358647,800.958649,0.897541771
35,3.19997026,30520.8064,-7.78226701,0.00955319005,0.824121102,7.78226701,-0.0105085091,381.834839,738.23195,0.897541771
35.5,3.18394783,30887.5868,-8.02278314,-0.003828402,0.405213643,8.02278314,0.00421124221,380.357241,719.226804,0.897541771
36,3.16809644,31251.0221,-8.24617786,-0.0127894394,-0.0219427969,8.24617786,0.0140683833,378.220621,903.487148,0.897541771
36.5,3.15241133,31611.1417,-8.48318912,-0.00949167082,-0.448652545,8.48318912,0.0104408379,376.791418,881.937207,0.897541771
37,3.13688704,31967.9732,-8.74520352,0.00221766682,-0.866229021,8.74520352,-0.0024394335,374.989387,860.066089,0.897541771
37.5,3.11958083,32321.5414,-8.99691248,0.0111095688,-1.26617157,8.99691248,-0.0122205256,372.966883,857.965937,0.897541771
38,3.10016576,32671.8722,-9.24371428,0.00928331224,-1.64033852,9.24371428,-0.0102116435,371.075182,835.227423,0.897541771
38.5,3.08100989,33018.9916,-9.51153479,-0.000877785649,-1.98111291,9.51153479,0.000965564214,368.863034,807.263267,0.897541771
39,3.06210616,33362.9237,-9.77694047,-0.00956552607,-2.28155755,9.77694047,0.0105220787,366.621398,848.934402,0.897541771
39.5,3.04344875,33703.6919,-10.0234683,-0.00896332097,-2.53555626,10.0234683,0.00985965306,364.6438,846.651383,0.897541771
40,3.02503186,34041.3195,-10.2781466,-0.000227048396,-2.73793836,10.2781466,0.000249753235,362.796714,922.9396,0.897541771
40.5,3.00684949,34375.8289,-10.5402085,0.00815372928,-2.88458392,10.5402085,-0.00896910221,360.862405,757.43909,0.897541771
41,2.9888965,34707.2411,-10.7847502,0.00856039793,-2.97250768,10.7847502,-0.00941643772,358.894506,827.163695,0.897541771
41.5,2.97116813,35035.5774,-11.0273049,0.00112832534,-2.99991975,11.0273049,-0.00124115788,356.863646,897.485483,0.897541771
42,2.9536593,35360.858,-11.2858556,-0.00686901984,-2.96626211,11.2858556,0.00755592183,354.939072,852.006985,0.897541771
42.5,2.93636529,35683.1019,-11.5397489,-0.00809786269,-2.87221992,11.5397489,0.00890764896,352.87849,824.92053,0.897541771
43,2.919282,36002.3276,-11.7862708,-0.00185369187,-2.71970762,11.7862708,0.00203906106,351.246778,915.955751,0.897541771
43.5,2.9024054,36318.5529,-11.9823772,0.00570520388,-2.51182992,11.9823772,-0.00627572427,349.374592,837.63669,0.897541771
44,2.88573478,36631.7981,-11.9914706,0.00759459009,-2.2528186,11.9914706,-0.0083540491,347.185077,776.446326,0.897541771
44.5,2.86926718,36942.0884,-11.9898167,0.00242736997,-1.94794639,11.9898167,-0.00267010697,346.018995,811.511592,0.897541771
45,2.85299827,37249.4486,-11.993197,-0.00465539734,-1.60341961,11.993197,0.00512093707,343.979363,719.28235,0.897541771
45.5,2.83692371,37553.902,-12.0072701,-0.00706565801,-1.22625183,12.0072701,0.00777222381,342.329698,815.138263,0.897541771
46,2.82103961,37855.4701,-12.0112365,-0.00287049837,-0.824121102,12.0112365,0.00315754821,340.110681,749.990924,0.897541771
46.5,2.80534246,38154.1735,-12.0079727,0.00371240796,-0.405213643,12.0079727,-0.00408364876,338.370081,834.486074,0.897541771
47,2.78982873,38450.0317,-12.0133714,0.00652318138,0.0219427969,12.0133714,-0.00717549952,337.105947,772.531403,0.897541771
47.5,2.77449506,38743.063,-12.0151251,0.00320154992,0.448652545,12.0151251,-0.00352170492,335.131195,732.87274,0.897541771
48,2.75933845,39033.2846,-12.0048073,-0.00286904207,0.866229021,12.0048073,0.00315594628,333.564504,762.324537,1.79508354
48.5,2.74435599,39320.7132,-11.9996669,-0.00597687206,1.26617157,11.9996669,0.00657455926,331.818018,870.110934,1.79508354
49,2.72954475,39605.3643,-12.0004844,-0.0034366679,1.64033852,12.0004844,0.00378033469,330.28745,779.717703,1.79508354
49.5,2.71490216,39887.2525,-11.9380729,0.00211820231,1.98111291,11.9380729,-0.00233002255,328.518132,762.12114,1.79508354
50,2.70042752,40166.3934,-11.6665839,0.00543443576,2.28155755,11.6665839,-0.00597787934,327.210165,877.571351,1.79508354
50.5,2.68611869,40442.8056,-11.4072308,0.00358994365,2.53555626,11.4072308,-0.00394893801,325.678251,778.176273,1.79508354
51,2.6719728,40716.5067,-11.1465112,-0.00145296947,2.73793836,11.1465112,0.00159826641,323.89612,789.570218,1.79508354
51.5,2.65798722,40987.5132,-10.8814444,-0.00490187112,2.88458392,10.8814444,0.00539205823,322.205755,795.900161,1.79508354
52,2.64415944,41255.8405,-10.6250818,-0.00367363901,2.97250768,10.6250818,0.00404100292,320.923164,897.273661,1.79508354
52.5,2.63048705,41521.5032,-10.3712979,0.000866693856,2.99991975,10.3712979,-0.000953363242,319.352834,926.778886,1.79508354
53,2.61696789,41784.5145,-10.1086409,0.00438383941,2.96626211,10.1086409,-0.00482222335,317.926535,730.911561,1.79508354
53.5,2.60359991,42044.8873,-9.84677665,0.00369846364,2.87221992,9.84677665,-0.00406831,316.471514,802.376261,1.79508354
54,2.59038111,42302.6334,-9.58962272,-0.000353053992,2.71970762,9.58962272,0.000388359391,315.019432,858.504753,1.79508354
54.5,2.57730964,42557.764,-9.32479352,-0.00388391145,2.51182992,9.32479352,0.0042723026,313.672594,784.663337,1.79508354
55,2.56438382,42810.2897,-9.05489016,-0.00367376305,2.2528186,9.05489016,0.00404113935,312.212886,775.111692,1.79508354
55.5,2.55160196,43060.2205,-8.7908312,-9.39326732e-05,1.94794639,8.7908312,0.000103325941,310.893373,845.885341,1.79508354
56,2.5389625,43307.5656,-8.52543935,0.00340474993,1.60341961,8.52543935,-0.00374522492,309.578471,784.302854,1.79508354
56.5,2.52646398,43552.3337,-8.25358589,0.00360768463,1.22625183,8.25358589,-0.00396845309,308.105329,913.60278,1.79508354
57,2.51410503,43794.5333,-7.98628333,0.000479899227,0.824121102,7.98628333,-0.00052788915,306.537393,840.185234,1.79508354
57.5,2.5018843,44034.1721,-7.7236484,-0.00294827055,0.405213643,7.7236484,0.0032430976,305.191437,755.290283,1.79508354
58,2.48980056,44271.2572,-7.45565223,-0.00350732411,-0.0219427969,7.45565223,0.00385805652,303.83179,784.528243,1.79508354
58.5,2.47785266,44505.7957,-7.18741277,-0.000810125709,-0.448652545,7.18741277,0.00089113828,302.268082,751.387334,1.79508354
59,2.46603949,44737.7938,-6.92499814,0.00251577751,-0.866229021,6.92499814,-0.00276735526,301.222313,830.177583,1.79508354
59.5,2.45436001,44967.2578,-6.65899067,0.00337885362,-1.26617157,6.65899067,-0.00371673898,299.89485,796.226615,1.79508354
60,2.44281326,45194.1932,-6.3870799,0.00108954124,-1.64033852,6.3870799,-0.00119849537,298.900322,904.252784,1.79508354
60.5,2.43139831,45418.6056,-6.11799314,-0.00210807697,-1.98111291,6.11799314,0.00231888467,297.178701,834.827317,1.79508354
61,2.4201143,45640.5,-5.8480398,-0.00322763384,-2.28155755,5.8480398,0.00355039723,296.196841,804.0876,1.79508354
61.5,2.40896041,45859.8813,-5.57009056,-0.00132273049,-2.53555626,5.57009056,0.00145500354,294.902076,843.015553,1.79508354
62,2.39793589,46076.7541,-5.29134793,0.00172557245,-2.73793836,5.29134793,-0.0018981297,293.971841,838.266767,1.79508354
62.5,2.38703998,46291.1227,-5.01521734,0.00305831299,-2.88458392,5.01521734,-0.00336414429,292.710421,804.231163,1.79508354
63,2.37627203,46502.9912,-4.73384047,0.0015139436,-2.97250768,4.73384047,-0.00166533796,291.26326,746.301194,1.79508354
63.5,2.36563137,46712.3636,-4.44928241,-0.00136834532,-2.99991975,4.44928241,0.00150517985,290.401623,751.010799,1.79508354
64,2.35511742,46919.2435,-4.16911366,-0.0028749148,-2.96626211,4.16911366,0.00316240628,289.293489,834.245758,1.79508354
64.5,2.3447296,47123.6344,-3.8881913,-0.00166710912,-2.87221992,3.8881913,0.00183382003,287.744527,865.825591,1.79508354
65,2.33446739,47325.5397,-3.60248509,0.00103622229,-2.71970762,3.60248509,-0.00113984452,286.849208,789.632809,1.79508354
65.5,2.32640079,47524.9624,-3.31909219,0.00268091656,-2.51182992,3.31909219,-0.00294900821,285.915976,827.686204,1.79508354
66,2.31869883,47721.9054,-3.03757727,0.00178584915,-2.2528186,3.03757727,-0.00196443406,285.302187,896.172974,1.79508354
66.5,2.31106985,47916.3716,-2.7504443,-0.000728831864,-1.94794639,2.7504443,0.00080171505,283.923205,855.137337,1.79508354
67,2.30351439,48108.3635,-2.46102951,-0.00247931861,-1.60341961,2.46102951,0.00272725047,283.109418,731.868624,1.79508354
67.5,2.29603296,48297.8837,-2.17366324,-0.00187349605,-1.22625183,2.17366324,0.00206084565,282.566315,856.500557,1.79508354
68,2.28862609,48484.9345,-1.88189891,0.000445650599,-0.824121102,1.88189891,-0.000490215659,282.138926,820.929274,1.79508354
68.5,2.28129434,48669.5183,-1.58447847,0.00227270387,-0.405213643,1.58447847,-0.00249997426,280.799992,771.081369,1.79508354
69,2.27403824,48851.6372,-1.28820605,0.00193310878,0.0219427969,1.28820605,-0.00212641966,280.517683,798.97678,1.79508354
69.5,2.26685837,49031.2933,-0.990986995,-0.000186041726,0.448652545,0.990986995,0.000204645899,279.521513,771.405945,1.79508354
70,2.25975528,49208.4887,-0.688073217,-0.00206329196,0.866229021,0.688073217,0.00226962115,278.729342,719.291647,1.79508354
70.5,2.25272955,49383.2253,-0.384947103,-0.00196749088,1.26617157,0.384947103,0.00216423997,278.086435,774.179153,1.79508354
71,2.24578176,49555.5048,-0.0841730231,-5.07127089e-05,1.64033852,0.0841730231,5.57839797e-05,276.837014,744.576355,1.79508354
71.5,2.23891249,49725.3291,0.220182404,0.00185298717,1.98111291,-0.220182404,-0.00203828589,276.479033,877.090561,1.79508354
72,2.23212235,49892.6998,0.526967948,0.00197920848,2.28155755,-0.526967948,-0.00217712933,275.448421,793.67282,1.79508354
72.5,2.22541192,50057.6185,0.831002904,0.000265385818,2.53555626,-0.831002904,-0.0002919244,275.096572,905.643815,1.79508354
73,2.21878181,50220.0867,1.13653148,-0.00164342063,2.73793836,-1.13653148,0.0018077627,274.027572,787.292937,1.79508354
73.5,2.21223262,50380.106,1.44694685,-0.00197060804,2.88458392,-1.44694685,0.00216766884,273.314145,800.863644,1.79508354
74,2.20576497,50537.6776,1.7571383,-0.000458784834,2.97250768,-1.7571383,0.000504663318,272.602998,774.295033,1.79508354
74.5,2.19937947,50692.803,2.06741556,0.00143598739,2.99991975,-2.06741556,-0.00157958613,272.145016,757.624155,1.79508354
75,2.19307673,50845.4834,2.3832759,0.00194383372,2.96626211,-2.3832759,-0.00213821709,271.562615,852.561233,1.79508354
75.5,2.18685737,50995.7202,2.70187435,0.000631734261,2.87221992,-2.70187435,-0.000694907687,270.701862,823.183169,1.79508354
76,2.18072201,51143.5144,3.01946487,-0.00123187893,2.71970762,-3.01946487,0.00135506683,270.288225,876.24204,1.79508354
76.5,2.17467127,51288.8672,3.34054087,-0.00190084412,2.51182992,-3.34054087,0.00209092853,269.19908,783.508253,1.79508354
77,2.16891886,51431.7799,3.66573633,-0.000785062511,2.2528186,-3.66573633,0.000863568762,268.927721,789.370894,1.79508354
77.5,2.16458716,51572.2533,3.9895716,0.00103211181,1.94794639,-3.9895716,-0.00113532299,268.01297,767.17967,1.79508354
78,2.16030999,51710.2887,4.31359975,0.00184342832,1.60341961,-4.31359975,-0.00202777116,267.484725,863.806205,1.79508354
78.5,2.1560882,51845.8871,4.64166169,0.000919591564,1.22625183,-4.64166169,-0.00101155072,267.197543,866.709372,1.79508354
79,2.15192264,51979.0493,4.9697574,-0.000837552775,0.824121102,-4.9697574,0.000921308053,266.939331,862.949071,1.79508354
79.5,2.14781415,52109.7764,5.29620775,-0.00177322128,0.405213643,-5.29620775,0.00195054341,266.079052,789.257613,1.79508354
80,2.1437636,52238.0694,5.62605444,-0.00103612896,-0.0219427969,-5.62605444,0.00113974186,265.868724,877.801703,1.79508354
80.5,2.13977181,52363.929,5.95870991,0.000648940591,-0.448652545,-5.95870991,-0.00071383465,265.674188,808.022826,1.79508354
81,2.13583962,52487.3562,6.29022258,0.00169171799,-0.866229021,-6.29022258,-0.00186088978,265.040891,923.953331,1.79508354
81.5,2.13196787,52608.3519,6.62398057,0.00113546191,-1.26617157,-6.62398057,-0.0012490081,264.465224,884.221549,1.79508354
82,2.12815738,52726.9168,6.96257649,-0.000466905287,-1.64033852,-6.96257649,0.000513595815,264.336002,845.421231,1.79508354
82.5,2.12440898,52843.0517,7.30162511,-0.00160028737,-1.98111291,-7.30162511,0.0017603161,263.787159,834.224858,1.79508354
83,2.12072347,52956.7576,7.64099685,-0.00121835321,-2.28155755,-7.64099685,0.00134018853,263.337518,724.437257,1.79508354
83.5,2.11710166,53068.035,7.9847866,0.000291984875,-2.53555626,-7.9847866,-0.000321183363,262.936253,718.401465,1.79508354
84,2.11354436,53176.8849,8.33038243,0.00150018502,-2.73793836,-8.33038243,-0.00165020352,262.339244,770.35182,1.79508354
84.5,2.11005235,53283.3079,8.67450782,0.00128553854,-2.88458392,-8.67450782,-0.0014140924,262.203321,881.046015,1.79508354
85,2.10662643,53387.3047,9.02079177,-0.000124639808,-2.97250768,-9.02079177,0.000137103789,261.795468,879.739958,1.79508354
85.5,2.10326736,53488.8761,9.36987658,-0.0013925651,-2.99991975,-9.36987658,0.00153182161,261.299798,902.754354,1.79508354
86,2.0999759,53588.0228,9.71745342,-0.00133772493,-2.96626211,-9.71745342,0.00147149742,261.313795,802.759782,1.79508354
86.5,2.09675283,53684.7455,10.065098,-3.47345018e-05,-2.87221992,-10.065098,3.8207952e-05,260.836771,805.543896,1.79508354
87,2.09359887,53779.0448,10.4163407,0.00127849138,-2.71970762,-10.4163407,-0.00140634052,260.620929,853.257995,1.79508354
87.5,2.09051477,53870.9214,10.7681063,0.00137559017,-2.51182992,-10.7681063,-0.00151314919,260.059136,671.579329,1.79508354
88,2.08750124,53960.376,11.1191232,0.000185796881,-2.2528186,-11.1191232,-0.00020437657,259.827914,813.208668,1.79508354
88.5,2.08455899,54047.4092,11.4736645,-0.00115894745,-1.94794639,-11.4736645,0.0012748422,259.629867,812.42229,1.79508354
89,2.08168872,54132.0216,11.8311271,-0.00139978304,-1.60341961,-11.8311271,0.00153976135,259.129246,719.58212,1.79508354
89.5,2.07889116,54214.2138,11.997338,-0.000328251125,-1.22625183,-11.997338,0.000361076238,259.043268,792.657837,1.79508354
90,2.07616728,54293.9861,11.997375,0.00103484602,-0.824121102,-11.997375,-0.00113833062,258.589312,772.977527,1.79508354
90.5,2.07351779,54371.338,12.0000565,0.0014109236,-0.405213643,-12.0000565,-0.00155201596,258.196514,892.597813,1.79508354
91,2.07094338,54446.2693,12.0013601,0.000461837866,0.0219427969,-12.0013601,-0.000508021653,258.068379,788.809603,1.79508354
91.5,2.06844471,54518.7797,12.0010015,-0.00090703785,0.448652545,-12.0010015,0.000997741635,257.656193,823.277016,1.79508354
92,2.06602242,54588.8689,12.0025136,-0.00140960627,0.866229021,-12.0025136,0.0015505669,257.812177,904.694313,1.79508354
92.5,2.06367712,54656.5367,12.0037514,-0.000586328867,1.26617157,-12.0037514,0.000644961754,257.428714,835.188072,1.79508354
93,2.06140945,54721.7827,12.0020679,0.0007763211,1.64033852,-12.0020679,-0.00085395321,256.907908,815.459402,1.79508354
93.5,2.05921998,54784.6068,12.0009412,0.00139640218,1.98111291,-12.0009412,-0.0015360424,256.699275,815.043288,1.79508354
94,2.0571093,54845.0087,12.0012723,0.000701521511,2.28155755,-12.0012723,-0.000771673662,256.651145,831.273447,1.79508354
94.5,2.05507795,54902.9882,11.9995268,-0.000643446159,2.53555626,-11.9995268,0.000707790775,256.156728,803.944885,1.79508354
95,2.05312648,54958.545,11.9972702,-0.00137185869,2.73793836,-11.9972702,0.00150904456,255.859413,809.796153,1.79508354
95.5,2.05125541,55011.6791,11.9977168,-0.000807233558,2.88458392,-11.9977168,0.000887956914,255.938757,881.71703,1.79508354
96,2.04946522,55062.3901,11.9980569,0.000509122111,2.97250768,-11.9980569,-0.000560034322,255.55405,727.137658,1.79508354
96.5,2.0477564,55110.6779,11.9969526,0.00133650144,2.99991975,-11.9969526,-0.00147015158,255.213066,918.842489,1.79508354
97,2.04612942,55156.5423,11.9979999,0.00090329883,2.96626211,-11.9979999,-0.000993628713,255.441078,806.087702,1.79508354
97.5,2.04458469,55199.9833,12.0004025,-0.00037402291,2.87221992,-12.0004025,0.000411425201,255.200462,788.55442,1.79508354
98,2.04312264,55241.0006,12.0006487,-0.00129083641,2.71970762,-12.0006487,0.00141992005,254.710557,832.365936,1.79508354
98.5,2.04174366,55279.5941,12.000926,-0.000989563569,2.51182992,-12.000926,0.00108851993,254.717898,770.197611,1.79508354
99,2.04044813,55315.7636,12.0029767,0.000238793063,2.2528186,-12.0029767,-0.000262672369,254.774621,770.081079,1.79508354
99.5,2.03923639,55349.5092,12.0031995,0.00123535227,1.94794639,-12.0031995,-0.0013588875,254.343335,791.349837,1.79508354
100,2.03810878,55380.8306,12.0015134,0.00106588337,1.60341961,-12.0015134,-0.00117247171,254.126828,825.815796,1.79508354
100.5,2.03706559,55409.7278,12.0014559,-0.000104052875,1.22625183,-12.0014559,0.000114458162,254.333441,913.60525,1.79508354
101,2.03610711,55436.2007,12.0013339,-0.00117052276,0.824121102,-12.0013339,0.00128757503,253.899797,871.802651,1.79508354
101.5,2.0352336,55460.2492,11.9989176,-0.00113212066,0.405213643,-11.9989176,0.00124533273,253.706228,822.075403,1.79508354
102,2.0344453,55481.8733,11.9976128,-2.95966944e-05,-0.0219427969,-11.9976128,3.25563638e-05,253.944862,820.132523,1.79508354
102.5,2.03374241,55501.0728,11.9983232,0.00109680915,-0.448652545,-11.9983232,-0.00120649007,253.714419,778.710328,1.79508354
103,2.03312513,55517.8477,11.9976362,0.00118814254,-0.866229021,-11.9976362,-0.00130695679,253.846242,846.336366,1.79508354
103.5,2.03259361,55532.1981,11.9968271,0.000161569512,-1.26617157,-11.9968271,-0.000177726463,253.196838,837.747141,1.79508354
104,2.03214799,55544.1238,11.9986925,-0.00101466283,-1.64033852,-11.9986925,0.00111612912,253.890058,796.938513,1.79508354
104.5,2.03178839,55553.6248,12.0002843,-0.00123381903,-1.98111291,-12.0002843,0.00135720093,253.683063,883.89192,1.79508354
105,2.03151491,55560.7012,12.0000641,-0.000291290033,-2.28155755,-12.0000641,0.000320419037,253.490509,869.687998,1.79508354
105.5,2.03132759,55565.3529,12.0013188,0.000924527847,-2.53555626,-12.0013188,-0.00101698063,253.528978,821.823497,1.79508354
106,2.0312265,55567.5799,12.0032505,0.00126902159,-2.73793836,-12.0032505,-0.00139592375,253.833532,906.518432,1.79508354
