time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
15,3.69779902,11519.3372,-1.19939992,-0.0537305696,-2.36119572,1.19939992,0.0591036266,440.604488,775.281157,1.08171879
15.5,3.66030072,12019.8151,-1.21019362,0.052797028,-2.07379298,1.21019362,-0.0580767308,437.207937,778.341451,1.08171879
16,3.62482802,12513.2837,-1.10472551,0.10247384,-1.74417381,1.10472551,-0.112721224,432.938886,842.107642,1.08171879
16.5,3.59116648,13000.2302,-1.16394295,0.0554037171,-1.37904828,1.16394295,-0.0609440888,429.266131,745.816135,1.08171879
17,3.55912235,13480.9399,-1.26564044,-0.037661876,-0.985849311,1.26564044,0.0414280636,425.43354,776.525104,1.08171879
17.5,3.52854893,13955.6263,-1.2375765,-0.088831897,-0.57258129,1.2375765,0.0977150867,422.505193,840.083114,1.08171879
18,3.49930997,14424.5839,-1.29792326,-0.0554590452,-0.147657166,1.29792326,0.0610049498,418.957416,722.795436,1.08171879
18.5,3.4712687,14888.0114,-1.50561883,0.0252341493,0.280272833,1.50561883,-0.0277575642,416.074823,684.0963,1.08171879
19,3.44431759,15345.9823,-1.6298102,0.0764315062,0.702497285,1.6298102,-0.0840746568,412.967606,781.015407,1.08171879
19.5,3.41837085,15798.6163,-1.72195751,0.0543178331,1.11042092,1.72195751,-0.0597496164,410.374965,814.492816,1.08171879
20,3.39333648,16246.0454,-1.94836503,-0.0151158555,1.49573958,1.94836503,0.0166274411,407.312315,834.010388,1.08171879
20.5,3.36913309,16688.3184,-2.15244631,-0.0652581748,1.8506093,2.15244631,0.0717839922,404.900554,803.189223,1.08171879
21,3.34570397,17125.4961,-2.23649539,-0.0523217598,2.16780596,2.23649539,0.0575539358,402.02634,797.858873,1.08171879
21.5,3.32299098,17557.701,-2.37414382,0.00695410065,2.44087233,2.37414382,-0.00764951071,399.746992,724.202382,1.08171879
22,3.30093182,17985.0281,-2.55319901,0.0552637337,2.66424958,2.55319901,-0.0607901071,397.239995,753.770328,1.08171879
22.5,3.27948183,18407.5524,-2.61634642,0.0497371487,2.8333904,2.61634642,-0.0547108636,394.491863,686.24178,1.08171879
23,3.25860265,18825.3951,-2.66201628,-0.000437893934,2.94485155,2.66201628,0.000481683327,392.498683,721.965556,1.08171879
23.5,3.23824704,19238.6794,-2.7986506,-0.0463724703,2.99636402,2.7986506,0.0510097173,390.035923,744.451734,1.08171879
24,3.21837495,19647.4884,-2.89838197,-0.0467649848,2.98687916,2.89838197,0.0514414832,387.910111,704.044193,1.08171879
24.5,3.1989576,20051.9124,-2.94773505,-0.00470077983,2.91659006,2.94773505,0.00517085781,385.75736,777.440237,1.08171879
25,3.17713205,20452.0523,-3.09021282,0.038497131,2.78692759,3.09021282,-0.0423468441,383.2901,778.718534,1.08171879
25.5,3.15568969,20847.9762,-3.27648533,0.0435577037,2.60053131,3.27648533,-0.047913474,380.792325,779.943933,1.08171879
26,3.13468615,21239.7354,-3.40451761,0.00868961104,2.36119572,3.40451761,-0.00955857215,378.554777,738.120339,1.08171879
26.5,3.11409675,21627.3932,-3.57027289,-0.0315500722,2.07379298,3.57027289,0.0347050794,376.305723,809.038747,1.08171879
27,3.09389319,22011.0008,-3.80827089,-0.0402326828,1.74417381,3.80827089,0.0442559511,373.865204,826.057371,1.08171879
27.5,3.07405416,22390.5902,-3.99661537,-0.011721793,1.37904828,3.99661537,0.0128939723,371.911652,736.416495,1.08171879
28,3.05456427,22766.2043,-4.15034948,0.0254470466,0.985849311,4.15034948,-0.0279917513,369.60398,794.277363,1.08171879
28.5,3.03540432,23137.8929,-4.35961958,0.0368798923,0.57258129,4.35961958,-0.0405678816,367.590284,792.50849,1.08171879
29,3.01655639,23505.6942,-4.551915,0.0139612038,0.147657166,4.551915,-0.0153573242,365.338981,790.296628,1.08171879
29.5,2.99800895,23869.6493,-4.6757531,-0.0201066936,-0.280272833,4.6757531,0.0221173629,363.775856,772.915539,1.08171879
30,2.97974903,24229.8107,-4.82649154,-0.0335653901,-0.702497285,4.82649154,0.0369219291,361.331267,736.426352,1.08171879
30.5,2.96176116,24586.2248,-5.00864682,-0.0155459455,-1.11042092,5.00864682,0.01710054,359.605507,736.740597,1.08171879
31,2.94403428,24938.9318,-5.14159634,0.0154515872,-1.49573958,5.14159634,-0.016996746,357.679713,749.039989,1.08171879
31.5,2.926559,25287.9773,-5.27606919,0.0303363305,-1.8506093,5.27606919,-0.0333699635,355.64925,774.948709,1.08171879
32,2.9093229,25633.4048,-5.47261488,0.0165918935,-2.16780596,5.47261488,-0.0182510828,353.406944,771.159014,1.08171879
32.5,2.89231536,25975.2476,-5.66095202,-0.0114099161,-2.44087233,5.66095202,0.0125509078,351.566447,717.271537,1.08171879
33,2.87552929,26313.5383,-5.82603545,-0.0272260953,-2.66424958,5.82603545,0.0299487049,350.252055,769.260192,1.08171879
33.5,2.85895615,26648.3113,-6.04111947,-0.0171963789,-2.8333904,6.04111947,0.0189160168,348.271099,735.687229,1.08171879
34,2.84258698,26979.5937,-6.27645665,0.00791607703,-2.94485155,6.27645665,-0.00870768473,346.08518,841.676355,1.08171879
34.5,2.82641619,27307.4098,-6.4703327,0.0242578131,-2.99636402,6.4703327,-0.0266835944,344.502898,721.120863,1.08171879
35,2.81043865,27631.7877,-6.67281496,0.0174412165,-2.98687916,6.67281496,-0.0191853382,342.975773,734.663197,1.08171879
35.5,2.79464759,27952.7539,-6.90527309,-0.00491039271,-2.91659006,6.90527309,0.00540143198,341.282359,833.060075,1.08171879
36,2.77903803,28270.332,-7.10137445,-0.0214464413,-2.78692759,7.10137445,0.0235910854,339.453825,823.85341,1.08171879
36.5,2.76360664,28584.5479,-7.27159489,-0.0173949465,-2.60053131,7.27159489,0.0191344411,337.668425,840.129631,1.08171879
37,2.74834846,28895.4296,-7.47238376,0.00233875727,-2.36119572,7.47238376,-0.00257263299,335.84871,818.263678,1.08171879
37.5,2.73325859,29203.0016,-7.66744631,0.0188004549,-2.07379298,7.66744631,-0.0206805004,333.835145,765.138729,1.08171879
38,2.71833398,29507.2882,-7.82923209,0.0171147783,-1.74417381,7.82923209,-0.0188262561,332.357164,765.268088,1.08171879
38.5,2.70357105,29808.3155,-8.01452665,-0.000152405632,-1.37904828,8.01452665,0.000167646195,331.0153,819.685018,1.08171879
39,2.68896524,30106.1066,-8.22708668,-0.0163235203,-0.985849311,8.22708668,0.0179558723,329.317462,766.235644,1.08171879
39.5,2.67451343,30400.6823,-8.41753691,-0.0166484711,-0.57258129,8.41753691,0.0183133182,327.731496,708.297899,1.08171879
40,2.66021314,30692.0639,-8.61200256,-0.00169239767,-0.147657166,8.61200256,0.00186163744,326.154314,748.537417,1.08171879
40.5,2.64606088,30980.2716,-8.84346018,0.0140158667,0.280272833,8.84346018,-0.0154174534,324.341792,737.536461,1.08171879
41,2.63205375,31265.323,-9.06662248,0.0160359523,0.702497285,9.06662248,-0.0176395476,323.067415,850.530814,1.08171879
41.5,2.61819009,31547.2354,-9.26876826,0.00323479232,1.11042092,9.26876826,-0.00355827155,321.16344,837.284917,1.08171879
42,2.60446774,31826.0267,-9.49264924,-0.0118751984,1.49573958,9.49264924,0.0130627183,319.642511,758.52802,1.08171879
42.5,2.59088424,32101.7135,-9.72066479,-0.0153105509,1.8506093,9.72066479,0.016841606,318.252888,783.783653,1.08171879
43,2.57531001,32374.3116,-9.91602505,-0.00450975045,2.16780596,9.91602505,0.00496072549,316.59538,776.295396,1.08171879
43.5,2.55933883,32643.8387,-10.1117659,0.0098973211,2.44087233,10.1117659,-0.0108870532,314.487715,869.585267,2.16343758
44,2.54357467,32910.3125,-10.3246956,0.0144999512,2.66424958,10.3246956,-0.0159499463,312.83672,761.264073,2.16343758
44.5,2.52801403,33173.7491,-10.516589,0.00554843295,2.8333904,10.516589,-0.00610327624,311.374594,784.479615,2.16343758
45,2.51265403,33434.1651,-10.6959589,-0.00807668078,2.94485155,10.6959589,0.00888434886,309.886524,726.099915,2.16343758
45.5,2.49749127,33691.5768,-10.8999933,-0.0136271008,2.99636402,10.8999933,0.0149898109,308.042551,818.672188,2.16343758
46,2.48252237,33945.999,-11.1061947,-0.00637856527,2.98687916,11.1061947,0.00701642179,306.184368,728.730657,2.16343758
46.5,2.46774475,34197.4459,-11.295565,0.00640689856,2.91659006,11.295565,-0.00704758841,304.480353,783.123257,2.16343758
47,2.45315587,34445.9316,-11.4164857,0.0127110691,2.78692759,11.4164857,-0.013982176,303.14857,742.807829,2.16343758
47.5,2.43875848,34691.4747,-11.1039551,0.00702479181,2.60053131,11.1039551,-0.00772727099,301.629224,792.705825,2.16343758
48,2.42455179,34934.1058,-10.7777267,-0.00488102781,2.36119572,10.7777267,0.00536913059,299.856472,762.909911,2.16343758
48.5,2.41053179,35173.8561,-10.4520553,-0.0117673319,2.07379298,10.4520553,0.0129440651,298.339185,830.830623,2.16343758
49,2.39669435,35410.7547,-10.1472118,-0.00750871251,1.74417381,10.1472118,0.00825958376,296.960702,757.388808,2.16343758
49.5,2.38303576,35644.8284,-9.83306573,0.00349176978,1.37904828,9.83306573,-0.00384094676,295.20106,797.644427,2.16343758
50,2.36955291,35876.1022,-9.50153645,0.0108084948,0.985849311,9.50153645,-0.0118893443,293.670949,767.041677,2.16343758
50.5,2.35624263,36104.6005,-9.1826129,0.00784944581,0.57258129,9.1826129,-0.00863439039,292.676859,785.249035,2.16343758
51,2.34310187,36330.3456,-8.86681823,-0.00223201652,0.147657166,8.86681823,0.00245521817,290.646012,811.964066,2.16343758
51.5,2.33012798,36553.3583,-8.53132194,-0.00984521984,-0.280272833,8.53132194,0.0108297418,289.529106,686.700634,2.16343758
52,2.3173185,36773.6588,-8.19994507,-0.0080640349,-0.702497285,8.19994507,0.00887043839,288.251987,828.963383,2.16343758
52.5,2.30467089,36991.2658,-7.88535405,0.00109482254,-1.11042092,7.88535405,-0.00120430479,286.518897,732.875048,2.16343758
53,2.29218291,37206.1965,-7.56158182,0.00888640871,-1.49573958,7.56158182,-0.00977504958,285.307605,769.26923,2.16343758
53.5,2.27985256,37418.4674,-7.23343657,0.0081676805,-1.8506093,7.23343657,-0.00898444855,283.991451,809.395744,2.16343758
54,2.26767785,37628.0939,-6.92508907,-7.34291352e-05,-2.16780596,6.92508907,8.07720487e-05,282.514701,806.534944,2.16343758
54.5,2.25565694,37835.0901,-6.61907945,-0.0079394703,-2.44087233,6.61907945,0.00873341733,281.172059,800.84933,2.16343758
55,2.24378822,38039.4693,-6.29993532,-0.00817396467,-2.66424958,6.29993532,0.00899136113,279.697732,791.820873,2.16343758
55.5,2.23207017,38241.2443,-5.98979538,-0.000838710516,-2.8333904,5.98979538,0.000922581568,278.470434,777.264189,2.16343758
56,2.22050132,38440.4267,-5.68786893,0.00701054052,-2.94485155,5.68786893,-0.00771159457,277.493094,845.655081,2.16343758
56.5,2.20908038,38637.0276,-5.36928115,0.0080950349,-2.99636402,5.36928115,-0.00890453839,275.717832,861.511101,2.16343758
57,2.19780616,38831.0577,-5.04476481,0.00164791005,-2.98687916,5.04476481,-0.00181270106,274.488816,786.124543,2.16343758
57.5,2.18667749,39022.527,-4.73032693,-0.0061046668,-2.91659006,4.73032693,0.00671513348,273.320325,865.084121,2.16343758
58,2.17569331,39211.445,-4.40626475,-0.00794176003,-2.78692759,4.40626475,0.00873593604,272.397816,840.882275,2.16343758
58.5,2.16485267,39397.8206,-4.06850021,-0.00236023037,-2.60053131,4.06850021,0.00259625341,271.124172,698.998683,2.16343758
59,2.15415463,39581.6627,-3.74035666,0.00522597091,-2.36119572,3.74035666,-0.005748568,269.71926,735.391674,2.16343758
59.5,2.14359833,39762.9792,-3.41612916,0.00772387008,-2.07379298,3.41612916,-0.00849625708,268.652958,801.746812,2.16343758
60,2.13318299,39941.7778,-3.07939164,0.00298146468,-1.74417381,3.07939164,-0.00327961115,267.693602,757.153364,2.16343758
60.5,2.1229079,40118.0659,-2.74712111,-0.00437779354,-1.37904828,2.74712111,0.00481557289,266.382695,809.394228,2.16343758
61,2.11277239,40291.8502,-2.42773125,-0.00745008401,-0.985849311,2.42773125,0.00819509241,265.315812,823.417805,2.16343758
61.5,2.10277586,40463.1372,-2.10058633,-0.00351713046,-0.57258129,2.10058633,0.00386884351,263.908674,829.470811,2.16343758
62,2.09291778,40631.9329,-1.76763135,0.00356281897,-0.147657166,1.76763135,-0.00391910087,263.203486,830.74839,2.16343758
62.5,2.08319766,40798.2432,-1.44568589,0.00712822347,0.280272833,1.44568589,-0.00784104582,262.282493,792.119783,2.16343758
63,2.07361504,40962.0734,-1.12093663,0.00397246674,0.702497285,1.12093663,-0.00436971342,260.784441,808.420807,2.16343758
63.5,2.06416956,41123.4287,-0.781465752,-0.00278318036,1.11042092,0.781465752,0.0030614984,259.627815,762.19839,2.16343758
64,2.05486085,41282.3141,-0.444492831,-0.00676531202,1.49573958,0.444492831,0.00744184323,259.029813,762.651092,2.16343758
64.5,2.04568858,41438.7345,-0.110581364,-0.00435243465,1.8506093,0.110581364,0.00478767812,257.43458,776.829568,2.16343758
65,2.03665249,41592.6942,0.237874142,0.00204054974,2.16780596,-0.237874142,-0.00224460471,256.642225,800.771937,2.16343758
65.5,2.02775233,41744.1977,0.591244777,0.00636766357,2.44087233,-0.591244777,-0.00700442992,255.752175,748.642733,2.16343758
66,2.01898787,41893.2493,0.935847514,0.00466172116,2.66424958,-0.935847514,-0.00512789327,254.730637,786.872993,2.16343758
66.5,2.01035894,42039.8529,1.28601952,-0.00133621614,2.8333904,-1.28601952,0.00146983776,253.550746,808.803361,2.16343758
67,2.00186539,42184.0123,1.64474876,-0.00594096326,2.94485155,-1.64474876,0.00653505958,252.755176,743.290101,2.16343758
67.5,1.9935071,42325.7313,1.99418148,-0.00490474676,2.99636402,-1.99418148,0.00539522144,252.295951,755.275589,2.16343758
68,1.98528398,42465.0132,2.33955824,0.000671153216,2.98687916,-2.33955824,-0.000738268538,250.791597,776.214694,2.16343758
68.5,1.97719598,42601.8614,2.69503751,0.00549034183,2.91659006,-2.69503751,-0.00603937601,250.337166,789.13929,2.16343758
69,1.96924304,42736.2791,3.04854672,0.00508567693,2.78692759,-3.04854672,-0.00559424463,249.368274,777.893618,2.16343758
69.5,1.96142518,42868.2692,3.39444189,-4.60762859e-05,2.60053131,-3.39444189,5.06839145e-05,248.333254,698.155775,2.16343758
70,1.95374239,42997.8346,3.74985409,-0.00502044241,2.36119572,-3.74985409,0.00552248665,247.497781,775.557411,2.16343758
70.5,1.9461947,43124.9782,4.11349524,-0.00520843557,2.07379298,-4.11349524,0.00572927913,246.698885,763.400401,2.16343758
71,1.93878217,43249.7025,4.47145884,-0.000538509836,1.74417381,-4.47145884,0.000592360819,245.979786,784.47071,2.16343758
71.5,1.93150485,43372.0103,4.83395932,0.0045354797,1.37904828,-4.83395932,-0.00498902767,244.873407,778.406974,2.16343758
72,1.92436282,43491.904,5.20953361,0.00527671943,0.985849311,-5.20953361,-0.00580439137,244.289663,716.86413,2.16343758
72.5,1.91735618,43609.3861,5.58296201,0.00108227077,0.57258129,-5.58296201,-0.00119049785,243.681497,742.21298,2.16343758
73,1.91048502,43724.4591,5.95260861,-0.0040392928,0.147657166,-5.95260861,0.00444322208,242.573807,776.433025,2.16343758
73.5,1.90374949,43837.1252,6.33216235,-0.00529401346,-0.280272833,-6.33216235,0.0058234148,241.968711,743.955299,2.16343758
74,1.8971497,43947.3867,6.71351621,-0.001585009,-0.702497285,-6.71351621,0.0017435099,241.256015,745.450948,2.16343758
74.5,1.8906858,44055.2459,7.08559672,0.00353539303,-1.11042092,-7.08559672,-0.00388893233,240.383072,840.028631,2.16343758
75,1.88435797,44160.7048,7.46097274,0.00526360765,-1.49573958,-7.46097274,-0.00578996842,239.630597,726.471967,2.16343758
75.5,1.87816637,44263.7653,7.84321944,0.00204663626,-1.8506093,-7.84321944,-0.00225129988,239.01974,729.808563,2.16343758
76,1.87211118,44364.4296,8.2185381,-0.00302700732,-2.16780596,-8.2185381,0.00332970805,238.508494,831.199228,2.16343758
76.5,1.8661926,44462.6995,8.59223424,-0.00518861499,-2.44087233,-8.59223424,0.00570747649,237.939585,761.193722,2.16343758
77,1.86041082,44558.5769,8.9769034,-0.0024671516,-2.66424958,-8.9769034,0.00271386676,237.242409,726.205105,2.16343758
77.5,1.85476601,44652.0636,9.36257853,0.00251711658,-2.8333904,-9.36257853,-0.00276882824,236.642611,733.384473,2.16343758
78,1.84925839,44743.1614,9.74411257,0.00507198946,-2.94485155,-9.74411257,-0.0055791884,235.559469,728.370436,2.16343758
78.5,1.84388817,44831.8721,10.1353403,0.00284662412,-2.99636402,-10.1353403,-0.00313128653,235.293134,699.573431,2.16343758
79,1.83865553,44918.1975,10.5341987,-0.00200848921,-2.98687916,-10.5341987,0.00220933813,234.941716,866.081663,2.16343758
79.5,1.83356068,45002.1392,10.9276254,-0.00491654332,-2.91659006,-10.9276254,0.00540819765,234.193012,766.310231,2.16343758
80,1.82860384,45083.6991,11.3233742,-0.00318517931,-2.78692759,-11.3233742,0.00350369725,233.973461,823.771591,2.16343758
80.5,1.82378519,45162.8789,11.7281863,0.00150371045,-2.60053131,-11.7281863,-0.0016540815,233.389483,763.265904,2.16343758
81,1.81910499,45239.6801,12.0106958,0.00472496373,-2.36119572,-12.0106958,-0.00519746011,232.836075,845.536826,2.16343758
81.5,1.81456417,45314.1037,12.0067393,0.0034829875,-2.07379298,-12.0067393,-0.00383128626,231.997434,757.97058,2.16343758
82,1.81016331,45386.1489,12.0083569,-0.00100520736,-1.74417381,-12.0083569,0.0011057281,231.641625,725.552351,2.16343758
82.5,1.80590274,45455.815,12.0094494,-0.0044998228,-1.37904828,-12.0094494,0.00494980508,231.157837,784.018518,2.16343758
83,1.80178285,45523.1011,12.0012753,-0.00374025506,-0.985849311,-12.0012753,0.00411428056,230.890467,702.246584,2.16343758
83.5,1.79780397,45588.0065,11.9958387,0.000515275015,-0.57258129,-11.9958387,-0.000566802516,230.291754,701.870334,2.16343758
84,1.79396645,45650.5304,11.9970166,0.00424361995,-0.147657166,-11.9970166,-0.00466798194,230.140507,772.658939,2.16343758
84.5,1.79027059,45710.6723,11.9927736,0.00395724263,0.280272833,-11.9927736,-0.00435296689,229.726322,748.868708,2.16343758
85,1.78671675,45768.4315,11.9875779,-3.60923807e-05,0.702497285,-11.9875779,3.97016187e-05,228.920652,742.026527,2.16343758
85.5,1.78330521,45823.8074,11.9921351,-0.0039587837,1.11042092,-11.9921351,0.00435466207,228.316487,658.07716,2.16343758
86,1.78003628,45876.7993,11.9966418,-0.00413424861,1.49573958,-11.9966418,0.00454767347,228.048189,773.697726,2.16343758
86.5,1.77691024,45927.407,11.9954257,-0.000430269399,1.8506093,-11.9954257,0.000473296338,228.227788,815.368097,2.16343758
87,1.77392739,45975.6297,12.0001284,0.00364767242,2.16780596,-12.0001284,-0.00401243966,227.602281,785.991691,2.16343758
87.5,1.77108799,46021.4671,12.0083377,0.00427160299,2.44087233,-12.0083377,-0.00469876329,227.06339,686.546629,2.16343758
88,1.76839229,46064.9189,12.0079265,0.000881831948,2.66424958,-12.0079265,-0.000970015143,227.032312,843.34849,2.16343758
88.5,1.76584057,46105.9845,12.0061848,-0.00331258665,2.8333904,-12.0061848,0.00364384531,227.194258,714.406228,2.16343758
89,1.76343305,46144.6637,12.0099814,-0.0043696658,2.94485155,-12.0099814,0.00480663238,226.66826,759.245715,2.16343758
89.5,1.76116996,46180.956,12.0078752,-0.00131669657,2.99636402,-12.0078752,0.00144836623,226.109088,749.071727,2.16343758
90,1.75905152,46214.8611,11.9996525,0.00295578106,2.98687916,-11.9996525,-0.00325135916,225.884589,744.057524,2.16343758
90.5,1.75707794,46246.3788,11.997929,0.0044288272,2.91659006,-11.997929,-0.00487170992,225.787446,743.097487,2.16343758
91,1.75524939,46275.5087,11.997687,0.00173303335,2.78692759,-11.997687,-0.00190633669,225.624393,790.456203,2.16343758
91.5,1.75356605,46302.2506,11.9909629,-0.00257947556,2.60053131,-11.9909629,0.00283742312,225.31936,795.771991,2.16343758
92,1.75202809,46326.6042,11.988782,-0.00444950855,2.36119572,-11.988782,0.0048944594,225.33163,887.982853,2.16343758
92.5,1.75063562,46348.5693,11.9942471,-0.00212907205,2.07379298,-11.9942471,0.00234197926,225.290473,833.290151,2.16343758
93,1.74938877,46368.1458,11.9951457,0.00218586511,1.74417381,-11.9951457,-0.00240445162,225.019567,847.445872,2.16343758
93.5,1.74828767,46385.3336,11.9947019,0.00443216359,1.37904828,-11.9947019,-0.00487537995,224.79714,798.959906,2.16343758
94,1.74733239,46400.1325,12.0022336,0.0025030943,0.985849311,-12.0022336,-0.00275340373,224.520738,755.254634,2.16343758
94.5,1.74652302,46412.5426,12.0078138,-0.00177712839,0.57258129,-12.0078138,0.00195484123,224.907123,790.449532,2.16343758
95,1.74585962,46422.5637,12.0057411,-0.00437727969,0.147657166,-12.0057411,0.00481500766,224.526519,772.850787,2.16343758
95.5,1.74534225,46430.1957,12.0073635,-0.00285342658,-0.280272833,-12.0073635,0.00313876923,224.384037,836.478187,2.16343758
96,1.74497093,46435.4389,12.0109787,0.00135543608,-0.702497285,-12.0109787,-0.00149097968,224.57444,797.713876,2.16343758
96.5,1.74474568,46438.293,12.0057069,0.00428537961,-1.11042092,-12.0057069,-0.00471391757,224.233373,719.347444,2.16343758
