time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
56,1.98704374,36017.0415,-5.88818449,-0.00382439939,-0.829174406,5.88818449,0.00420683933,239.351397,764.763313,2.28834657
56.5,1.97570401,36194.1741,-5.53176856,0.00368588245,-1.23104756,5.53176856,-0.0040544707,238.084301,838.686765,2.28834657
57,1.96451762,36368.7247,-5.15906492,0.00755487655,-1.60786013,5.15906492,-0.0083103642,236.992877,839.39576,2.28834657
57.5,1.95348357,36540.7049,-4.79018781,0.00429787753,-1.9519413,4.79018781,-0.00472766528,235.725433,801.919343,2.28834657
58,1.94260087,36710.1257,-4.42772165,-0.00285861588,-2.25628658,4.42772165,0.00314447747,234.859971,782.65282,2.28834657
58.5,1.93186868,36876.9973,-4.05319987,-0.00716079363,-2.51470038,4.05319987,0.00787687299,233.583249,818.367333,2.28834657
59,1.92128626,37041.3296,-3.67681514,-0.00469186036,-2.72192212,3.67681514,0.0051610464,232.280653,909.095833,2.28834657
59.5,1.91085289,37203.132,-3.31347328,0.00207160009,-2.87373338,3.31347328,-0.0022787601,231.468212,864.656669,2.28834657
60,1.90056797,37362.413,-2.94684042,0.00673125053,-2.96704371,2.94684042,-0.00740437558,230.338193,793.844993,2.28834657
60.5,1.89043096,37519.181,-2.57168044,0.00501137928,-2.9999536,2.57168044,-0.00551251721,229.17519,848.728886,2.28834657
61,1.88044142,37673.4439,-2.20592866,-0.00132591163,-2.97179307,2.20592866,0.00145850279,228.20402,815.023658,2.28834657
61.5,1.87059892,37825.2089,-1.84309666,-0.00627203428,-2.88313541,1.84309666,0.00689923771,227.215755,795.175589,2.28834657
62,1.86090315,37974.4832,-1.46654157,-0.00526112826,-2.73578543,1.46654157,0.00578724109,226.312549,833.06618,2.28834657
62.5,1.85135383,38121.2734,-1.08866882,0.000622366112,-2.53274274,1.08866882,-0.000684602724,225.008809,865.002933,2.28834657
63,1.84195073,38265.586,-0.716398803,0.00578836832,-2.27814072,0.716398803,-0.00636720515,224.040002,835.435212,2.28834657
63.5,1.83269367,38407.4271,-0.33202563,0.00544548923,-1.97716232,0.33202563,-0.00599003816,223.252085,793.204218,2.28834657
64,1.82358253,38546.8025,0.0624173541,3.84314456e-05,-1.6359346,-0.0624173541,-4.22745902e-05,222.197271,800.283856,2.28834657
64.5,1.81461719,38683.7181,0.450319737,-0.00528498499,-1.26140397,-0.450319737,0.00581348349,221.435934,885.361268,2.28834657
65,1.80579761,38818.1792,0.841187866,-0.00556855698,-0.861194787,-0.841187866,0.00612541268,220.312086,844.984481,2.28834657
65.5,1.79712378,38950.1909,1.24393701,-0.000656043709,-0.443454165,-1.24393701,0.00072164808,219.441688,771.649077,2.28834657
66,1.78859571,39079.7584,1.6419816,0.00476619166,-0.0166860945,-1.6419816,-0.00524281083,218.228139,925.366166,2.28834657
66.5,1.78021347,39206.8864,2.03333718,0.00563416499,0.410421657,-2.03333718,-0.00619758148,217.751901,829.457548,2.28834657
67,1.77197715,39331.5794,2.43376608,0.00123016533,0.829174406,-2.43376608,-0.00135318187,216.739605,806.192651,2.28834657
67.5,1.76388689,39453.8418,2.83609796,-0.00423593048,1.23104756,-2.83609796,0.00465952353,216.060456,777.583769,2.28834657
68,1.75594284,39573.6777,3.22925859,-0.00564591219,1.60786013,-3.22925859,0.00621050341,214.945265,876.316805,2.28834657
68.5,1.74814521,39691.0912,3.62774426,-0.00176059445,1.9519413,-3.62774426,0.00193665389,214.10001,851.562233,2.28834657
69,1.74049419,39806.0859,4.03670765,0.00369783141,2.25628658,-4.03670765,-0.00406761455,213.436632,879.401925,2.28834657
69.5,1.73299001,39918.6657,4.44151393,0.00560718946,2.51470038,-4.44151393,-0.0061679084,212.480713,914.555765,2.28834657
70,1.72563295,40028.8342,4.84720397,0.00224721045,2.72192212,-4.84720397,-0.0024719315,211.809301,884.135354,2.28834657
70.5,1.71842326,40136.5948,5.26695936,-0.00315525829,2.87373338,-5.26695936,0.00347078412,211.060001,836.639698,2.28834657
71,1.71136122,40241.9509,5.68928974,-0.00552120501,2.96704371,-5.68928974,0.00607332551,210.336757,790.936284,2.28834657
71.5,1.70444715,40344.9058,6.1070467,-0.00268995708,2.9999536,-6.1070467,0.00295895279,209.774311,810.676792,2.28834657
72,1.69768136,40445.4628,6.5340606,0.0026113491,2.97179307,-6.5340606,-0.00287248401,208.975946,769.732472,2.28834657
72.5,1.69106416,40543.625,6.96785184,0.00539100901,2.88313541,-6.96785184,-0.00593010992,207.970077,842.001815,2.28834657
73,1.68459591,40639.3955,7.39387331,0.00308882996,2.73578543,-7.39387331,-0.00339771296,207.528914,752.608225,2.28834657
73.5,1.67827697,40732.7773,7.82036521,-0.0020690512,2.53274274,-7.82036521,0.00227595632,206.758387,846.62638,2.28834657
74,1.6721077,40823.7731,8.25566566,-0.00521951798,2.27814072,-8.25566566,0.00574146978,205.889539,807.799053,2.28834657
74.5,1.66608846,40912.3858,8.68645364,-0.0034438688,1.97716232,-8.68645364,0.00378825568,205.459902,918.038525,2.28834657
75,1.66021966,40998.6182,9.11203184,0.00153115205,1.6359346,-9.11203184,-0.00168426726,205.197306,860.728148,2.28834657
75.5,1.65450166,41082.4729,9.54709083,0.00500953891,1.26140397,-9.54709083,-0.0055104928,204.199847,842.689356,2.28834657
76,1.64893485,41163.9524,9.98612844,0.00375515375,0.861194787,-9.98612844,-0.00413066913,203.69731,773.056041,2.28834657
76.5,1.64351962,41243.0594,10.4196696,-0.00100030503,0.443454165,-10.4196696,0.00110033554,202.721389,855.413556,2.28834657
77,1.63825635,41319.7964,10.8601696,-0.00476379222,0.0166860945,-10.8601696,0.00524017144,202.716086,886.689641,2.28834657
77.5,1.6331454,41394.1658,11.3115358,-0.00402280524,-0.410421657,-11.3115358,0.00442508577,201.740701,752.537889,2.28834657
78,1.62818715,41466.1702,11.7598211,0.00047905032,-0.829174406,-11.7598211,-0.000526955352,201.368865,845.55638,2.28834657
78.5,1.62338212,41535.8119,11.9934032,0.0044849321,-1.23104756,-11.9934032,-0.00493342531,200.9013,885.95381,2.28834657
79,1.61873178,41603.0918,12.0017666,0.00424698281,-1.60786013,-12.0017666,-0.00467168109,200.514429,801.426273,2.28834657
79.5,1.61423687,41668.0091,12.0082758,3.01685037e-05,-1.9519413,-12.0082758,-3.3185354e-05,199.895301,896.016897,2.28834657
80,1.609898,41730.5627,12.0061682,-0.00417555368,-2.25628658,-12.0061682,0.00459310904,199.630602,894.906582,2.28834657
80.5,1.60571578,41790.7519,12.0080504,-0.00442788476,-2.51470038,-12.0080504,0.00487067323,199.343761,832.868229,2.28834657
81,1.60169076,41848.5757,12.0123697,-0.000524988844,-2.72192212,-12.0123697,0.000577487728,198.607706,913.791864,2.28834657
81.5,1.5978235,41904.0335,12.0068697,0.00383824822,-2.87373338,-12.0068697,-0.00422207305,198.487028,773.310651,2.28834657
82,1.59411456,41957.1243,12.0000559,0.00456579325,-2.96704371,-12.0000559,-0.00502237258,198.148385,885.304743,2.28834657
82.5,1.59056447,42007.8476,12.0005743,0.00100312822,-2.9999536,-12.0005743,-0.00110344105,197.375066,887.943446,2.28834657
83,1.58717372,42056.2025,11.9970014,-0.00347559792,-2.97179307,-11.9970014,0.00382315771,197.301153,885.982172,2.28834657
83.5,1.58394282,42102.1885,11.9889699,-0.00466105595,-2.88313541,-11.9889699,0.00512716155,196.597614,895.403609,2.28834657
84,1.58087225,42145.8048,11.9898833,-0.00146238286,-2.73578543,-11.9898833,0.00160862115,196.596043,808.291692,2.28834657
84.5,1.57796242,42187.0511,11.9941651,0.00309017329,-2.53274274,-11.9941651,-0.00339919062,196.235752,834.022788,2.28834657
85,1.57521379,42225.9267,11.992143,0.00471408772,-2.27814072,-11.992143,-0.00518549649,195.771969,927.384817,2.28834657
85.5,1.57262676,42262.4312,11.9943687,0.00190062293,-1.97716232,-11.9943687,-0.00209068523,195.602819,747.701533,2.28834657
86,1.5702017,42296.5641,12.0036217,-0.00268454309,-1.6359346,-12.0036217,0.0029529974,195.240244,849.686067,2.28834657
86.5,1.56793897,42328.3252,12.0062062,-0.0047253764,-1.26140397,-12.0062062,0.00519791404,195.116713,885.08216,2.28834657
87,1.56583893,42357.7141,12.0048807,-0.00231579002,-0.861194787,-12.0048807,0.00254736902,194.904226,895.920145,2.28834657
87.5,1.56390189,42384.7304,12.0099434,0.00226128179,-0.443454165,-12.0099434,-0.00248740997,194.755801,894.424628,2.28834657
88,1.56212814,42409.3739,12.0116726,0.00469548849,-0.0166860945,-12.0116726,-0.00516503734,194.81835,832.895934,2.28834657
88.5,1.56051795,42431.6444,12.0045053,0.00270589651,0.410421657,-12.0045053,-0.00297648617,194.43593,819.873535,2.28834657
89,1.55907158,42451.5416,12.0014144,-0.00182297545,0.829174406,-12.0014144,0.00200527299,193.970955,800.864035,2.28834657
89.5,1.55778923,42469.0652,12.0019158,-0.00462507512,1.23104756,-12.0019158,0.00508758263,194.271076,868.381436,2.28834657
90,1.55667109,42484.2152,11.9949904,-0.00306902688,1.60786013,-11.9949904,0.00337592957,193.948779,762.619192,2.28834657
90.5,1.55571732,42496.9913,11.989066,0.00137222557,1.9519413,-11.989066,-0.00150944812,194.101375,858.757102,2.28834657
91,1.55492805,42507.3934,11.9923505,0.00451487715,2.25628658,-11.9923505,-0.00496636486,193.679689,868.626237,2.28834657
91.5,1.55430337,42515.4216,11.993297,0.00340333996,2.51470038,-11.993297,-0.00374367396,193.717496,810.848414,2.28834657
92,1.55384336,42521.0758,11.9906424,-0.000911650674,2.72192212,-11.9906424,0.00100281574,193.462067,923.707465,2.28834657
92.5,1.55354806,42524.356,11.9963812,-0.0043657286,2.87373338,-11.9963812,0.00480230146,193.777961,770.018908,2.28834657
