time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
13,3.85447552,9614.99535,-0.73882922,0.00121797151,2.92086903,0.73882922,-0.00133976866,452.877681,1008.3865,0.947870038
13.5,3.83533432,10152.4186,-0.699867709,0.0515643626,2.79372596,0.699867709,-0.0567207988,451.13463,960.567066,0.947870038
14,3.8185889,10681.5167,-0.770010967,0.050956305,2.60971069,0.770010967,-0.0560519355,448.972217,961.929811,0.947870038
14.5,3.79360232,11202.67,-0.843864226,0.00448111551,2.37256924,0.843864226,-0.00492922706,446.344759,1058.911,0.947870038
15,3.75204822,11716.2358,-0.853468976,-0.04193304,2.08712912,0.853468976,0.0461263441,441.512211,1007.28964,0.947870038
15.5,3.71292385,12222.6425,-0.93442557,-0.04646473,1.75920107,0.93442557,0.051111203,437.216817,1028.69548,0.947870038
16,3.67596488,12722.1977,-1.08277316,-0.00869514034,1.39546075,1.08277316,0.00956465438,433.588767,917.156514,0.947870038
16.5,3.64095252,13215.1081,-1.1680354,0.0336435477,1.00331289,1.1680354,-0.0370079024,429.455609,1004.23489,0.947870038
17,3.60769908,13701.62,-1.24673738,0.0419764449,0.59074046,1.24673738,-0.0461740893,426.052535,970.144972,0.947870038
17.5,3.5760283,14181.9673,-1.397051,0.0117076858,0.166142262,1.397051,-0.0128784544,422.387677,996.714048,0.947870038
18,3.54578801,14656.3092,-1.51488487,-0.0265607165,-0.261838114,1.51488487,0.0292167881,419.018711,999.916806,0.947870038
18.5,3.51685328,15124.8192,-1.57029077,-0.0376140803,-0.68448822,1.57029077,0.0413754884,416.148938,1029.85176,0.947870038
19,3.489106,15587.7047,-1.66755893,-0.0137601938,-1.09320412,1.66755893,0.0151362132,412.899243,955.676969,0.947870038
19.5,3.46243612,16045.1338,-1.78005034,0.0205491184,-1.47966554,1.78005034,-0.0226040302,410.01386,1011.04499,0.947870038
20,3.4367536,16497.2543,-1.8293472,0.03345586,-1.83600523,1.8293472,-0.036801446,407.216637,956.998788,0.947870038
20.5,3.41197725,16944.2403,-1.88796874,0.015053093,-2.15496915,1.88796874,-0.0165584023,404.253017,909.254896,0.947870038
21,3.38802666,17386.249,-2.00160734,-0.0154760142,-2.43006412,2.00160734,0.0170236156,401.654719,1035.35853,0.947870038
21.5,3.36483305,17823.3992,-2.09142377,-0.0295472245,-2.65568998,2.09142377,0.0325019469,399.224566,932.500452,0.947870038
22,3.3423387,18255.8114,-2.16570162,-0.0157502169,-2.82725366,2.16570162,0.0173252386,397.06635,1023.72224,0.947870038
22.5,3.32048642,18683.6042,-2.29949001,0.0112188836,-2.9412626,2.29949001,-0.012340772,394.341584,1051.67052,0.947870038
23,3.29922365,19106.8641,-2.44901247,0.0259128547,-2.99539593,2.44901247,-0.0285041401,392.300724,943.971259,0.947870038
23.5,3.27850828,19525.666,-2.56583597,0.015985192,-2.98855162,2.56583597,-0.0175837112,390.008081,994.768078,0.947870038
24,3.25830103,19940.0921,-2.70969666,-0.00766791463,-2.92086903,2.70969666,0.0084347061,387.654278,994.05587,0.947870038
24.5,3.23643465,20350.212,-2.88612729,-0.0225636413,-2.79372596,2.88612729,0.0248200054,385.374688,891.193991,0.947870038
25,3.21416833,20756.0842,-3.02807388,-0.0158666873,-2.60971069,3.02807388,0.017453356,382.667704,1059.82043,0.947870038
25.5,3.19239086,21157.7762,-3.15683979,0.00472543181,-2.37256924,3.15683979,-0.00519797499,380.271954,943.549645,0.947870038
26,3.17107018,21555.3569,-3.3171291,0.0194997985,-2.08712912,3.3171291,-0.0214497783,377.914153,928.891876,0.947870038
26.5,3.15017756,21948.8846,-3.46261293,0.0154820786,-1.75920107,3.46261293,-0.0170302865,375.723927,1002.13403,0.947870038
27,3.12968964,22338.4191,-3.57625148,-0.00230517197,-1.39546075,3.57625148,0.00253568917,373.583985,906.422419,0.947870038
27.5,3.10958308,22724.025,-3.71334607,-0.0167141032,-1.00331289,3.71334607,0.0183855135,371.220387,964.433839,0.947870038
28,3.08983469,23105.7593,-3.86662925,-0.0149012481,-0.59074046,3.86662925,0.0163913729,369.377091,967.920067,0.947870038
28.5,3.07042558,23483.673,-3.99546796,0.000331684028,-0.166142262,3.99546796,-0.000364852431,366.978112,971.604332,0.947870038
29,3.05133852,23857.8193,-4.13448144,0.0141945032,0.261838114,4.13448144,-0.0156139535,365.083154,1029.38148,0.947870038
29.5,3.03255547,24228.2471,-4.30836373,0.0141797792,0.68448822,4.30836373,-0.0155977571,362.7597,899.642583,0.947870038
30,3.01406087,24594.997,-4.47459298,0.00126059513,1.09320412,4.47459298,-0.00138665465,361.060728,1025.11785,0.947870038
30.5,2.995842,24958.1093,-4.63231586,-0.011926205,1.47966554,4.63231586,0.0131188255,358.748179,986.837366,0.947870038
31,2.9778857,25317.6236,-4.81878021,-0.0133618555,1.83600523,4.81878021,0.014698041,357.071766,997.243065,0.947870038
31.5,2.96017957,25673.5744,-5.01040326,-0.00252842131,2.15496915,5.01040326,0.00278126344,354.83911,1049.87133,0.947870038
32,2.94271388,26025.9941,-5.17900942,0.00989296335,2.43006412,5.17900942,-0.0108822597,352.791708,863.71158,0.947870038
32.5,2.9254794,26374.9173,-5.35569871,0.0124824128,2.65568998,5.35569871,-0.0137306541,350.942509,1021.56065,0.947870038
33,2.90846642,26720.3766,-5.54578665,0.00352081379,2.82725366,5.54578665,-0.00387289517,349.309675,934.504074,0.947870038
33.5,2.89166696,27062.4022,-5.71462152,-0.00807783002,2.9412626,5.71462152,0.00888561302,347.528139,1029.94587,0.947870038
34,2.87507415,27401.0256,-5.8749348,-0.0115687906,2.99539593,5.8749348,0.0127256697,345.417343,949.857968,0.947870038
34.5,2.85868046,27736.2783,-6.05403174,-0.00427998478,2.98855162,6.05403174,0.00470798325,343.743577,1007.08094,0.947870038
35,2.84247888,28068.1891,-6.22882145,0.00646376253,2.92086903,6.22882145,-0.00711013878,341.993433,1001.73177,0.947870038
35.5,2.82646384,28396.7857,-6.39005074,0.0106421857,2.79372596,6.39005074,-0.0117064043,340.180784,953.323073,0.947870038
36,2.81062954,28722.0965,-6.56845197,0.00484219517,2.60971069,6.56845197,-0.00532641469,338.631938,975.374558,0.947870038
36.5,2.79497002,29044.1471,-6.75984513,-0.0050341242,2.37256924,6.75984513,0.00553753662,336.534782,1054.08557,0.947870038
37,2.77948055,29362.9611,-6.93950554,-0.00971892291,2.08712912,6.93950554,0.0106908152,335.161134,907.389993,0.947870038
37.5,2.76415684,29678.5624,-7.12461338,-0.0052385629,1.75920107,7.12461338,0.00576241919,333.370019,1061.91748,0.947870038
38,2.74899424,29990.9733,-7.32776811,0.00377299464,1.39546075,7.32776811,-0.0041502941,331.633568,1056.11213,0.947870038
38.5,2.73398877,30300.2144,-7.52317639,0.00881145175,1.00331289,7.52317639,-0.00969259693,329.92092,954.722962,0.947870038
39,2.71913729,30606.3062,-7.70889554,0.00549577463,0.59074046,7.70889554,-0.00604535209,328.334881,965.173323,0.947870038
39.5,2.7044364,30909.2689,-7.90645177,-0.00266532125,0.166142262,7.90645177,0.00293185338,327.158116,977.998205,0.947870038
40,2.68988281,31209.1215,-8.10305803,-0.00792909949,-0.261838114,8.10305803,0.00872200943,325.090115,957.375336,0.947870038
40.5,2.67547398,31505.8827,-8.28311674,-0.00563668435,-0.68448822,8.28311674,0.00620035278,323.703918,1021.99877,0.947870038
41,2.66120744,31799.5713,-8.46635006,0.00169699929,-1.09320412,8.46635006,-0.00186669922,322.270221,974.900798,0.947870038
41.5,2.64708044,32090.2053,-8.65783252,0.00707868141,-1.47966554,8.65783252,-0.00778654955,320.483189,1035.94828,0.947870038
42,2.63088085,32377.8019,-8.83824538,0.00568083374,-1.83600523,8.83824538,-0.00624891711,318.761567,907.870083,0.947870038
42.5,2.61415646,32662.3791,-9.01586644,-0.000854918933,-2.15496915,9.01586644,0.000940410826,316.796499,1012.8551,0.947870038
43,2.59764289,32943.9543,-9.20746537,-0.00626501072,-2.43006412,9.20746537,0.00689151179,315.222014,873.691838,0.947870038
43.5,2.58133594,33222.544,-9.39868431,-0.00564490352,-2.65568998,9.39868431,0.00620939387,313.219377,944.414719,0.947870038
44,2.56523195,33498.1638,-9.58261445,0.000126978874,-2.82725366,9.58261445,-0.000139676761,311.584201,1044.26853,0.947870038
44.5,2.54932728,33770.829,-9.77673704,0.00549133895,-2.9412626,9.77673704,-0.00604047284,309.719713,960.832336,1.89574008
45,2.53361834,34040.554,-9.97730646,0.00554314974,-2.99539593,9.97730646,-0.00609746472,308.36974,1084.07282,1.89574008
45.5,2.51810199,34307.3524,-10.1677367,0.000497931426,-2.98855162,10.1677367,-0.000547724569,306.230664,965.626515,1.89574008
46,2.50277534,34571.2376,-10.357856,-0.00475971208,-2.92086903,10.357856,0.00523568328,304.838063,840.179596,1.89574008
46.5,2.48763543,34832.2224,-10.5555242,-0.00538774917,-2.79372596,10.5555242,0.00592652409,303.143559,942.041025,1.89574008
47,2.47267955,35090.3192,-10.7448892,-0.00102998209,-2.60971069,10.7448892,0.0011329803,301.444026,976.447426,1.89574008
47.5,2.4579053,35345.5398,-10.9253652,0.00407121206,-2.37256924,10.9253652,-0.00447833326,300.01504,903.273092,1.89574008
48,2.44331026,35597.8961,-11.1117968,0.0051890824,-2.08712912,11.1117968,-0.00570799064,298.168928,963.968032,1.89574008
48.5,2.42889202,35847.3994,-11.2972613,0.00147845252,-1.75920107,11.2972613,-0.00162629778,296.929243,924.143345,1.89574008
49,2.41464851,36094.0604,-11.4725796,-0.00342617097,-1.39546075,11.4725796,0.00376878806,295.229007,984.591121,1.89574008
49.5,2.4005777,36337.8899,-11.6510786,-0.00495598818,-1.00331289,11.6510786,0.005451587,293.349103,1055.90883,1.89574008
50,2.38667881,36578.8986,-11.5270964,-0.00185178442,-0.59074046,11.5270964,0.00203696286,291.856547,1047.35108,1.89574008
50.5,2.37295443,36817.1045,-11.2073941,0.00282433567,-0.166142262,11.2073941,-0.00310676923,290.313326,982.115688,1.89574008
51,2.35940195,37052.5304,-10.888268,0.00469592369,0.261838114,10.888268,-0.00516551606,288.823182,977.915112,1.89574008
51.5,2.34601832,37285.1976,-10.5797663,0.00215758637,0.68448822,10.5797663,-0.00237334501,287.40001,943.372302,1.89574008
52,2.33280071,37515.126,-10.271272,-0.00226496613,1.09320412,10.271272,0.00249146275,286.230683,1026.02239,1.89574008
52.5,2.31974663,37742.3342,-9.95708307,-0.00441513343,1.47966554,9.95708307,0.00485664677,284.556444,1055.18312,1.89574008
53,2.30685367,37966.8399,-9.64824384,-0.00240271202,1.83600523,9.64824384,0.00264298322,283.252013,968.436821,1.89574008
53.5,2.29411956,38188.6594,-9.34204024,0.00174709057,2.15496915,9.34204024,-0.00192179963,282.084378,968.705581,1.89574008
54,2.28154227,38407.8082,-9.02732098,0.00411900245,2.43006412,9.02732098,-0.00453090269,280.695651,1000.34214,1.89574008
54.5,2.26911991,38624.301,-8.71121192,0.0025933702,2.65568998,8.71121192,-0.00285270722,279.026467,987.366723,1.89574008
55,2.25685063,38838.1515,-8.39988845,-0.00126955594,2.82725366,8.39988845,0.00139651154,277.978389,935.620577,1.89574008
55.5,2.24473275,39049.3727,-8.08324404,-0.00381213643,2.9412626,8.08324404,0.00419335007,276.170038,902.968969,1.89574008
56,2.23276475,39257.9768,-7.76147328,-0.00273518198,2.99539593,7.76147328,0.00300870018,275.160638,1062.82239,1.89574008
56.5,2.22094515,39463.9754,-7.44534816,0.000831070505,2.98855162,7.44534816,-0.000914177555,274.021509,940.431509,1.89574008
57,2.20927256,39667.3795,-7.13019417,0.00349846922,2.92086903,7.13019417,-0.00384831615,272.856907,988.119414,1.89574008
57.5,2.19774574,39868.1991,-6.80926419,0.00283323869,2.79372596,6.80926419,-0.00311656256,271.362054,1031.18759,1.89574008
58,2.18636352,40066.4441,-6.49137292,-0.00043024676,2.60971069,6.49137292,0.000473271436,269.858846,1020.38369,1.89574008
58.5,2.17512479,40262.1235,-6.17838447,-0.00318135681,2.37256924,6.17838447,0.00349949249,268.88989,967.772086,1.89574008
59,2.16402856,40455.2459,-5.86024435,-0.00289215347,2.08712912,5.86024435,0.00318136882,267.667533,1049.88717,1.89574008
59.5,2.15307392,40645.8195,-5.53945078,6.56367415e-05,1.75920107,5.53945078,-7.22004157e-05,266.748501,956.235539,1.89574008
60,2.14226,40833.8518,-5.22290701,0.00286365776,1.39546075,5.22290701,-0.00315002353,265.305729,992.417381,1.89574008
60.5,2.131586,41019.3503,-4.90292047,0.00291610689,1.00331289,4.90292047,-0.00320771758,263.787716,990.547953,1.89574008
61,2.12105124,41202.3216,-4.5755525,0.000264239094,0.59074046,4.5755525,-0.000290663003,263.015416,836.975288,1.89574008
61.5,2.11065503,41382.7725,-4.24936259,-0.00254780264,0.166142262,4.24936259,0.00280258291,261.675608,1041.00534,1.89574008
62,2.10039677,41560.7092,-3.92311008,-0.00290888786,-0.261838114,3.92311008,0.00319977665,260.675812,1020.62192,1.89574008
62.5,2.09027592,41736.1375,-3.58931814,-0.000560868205,-0.68448822,3.58931814,0.000616955026,259.47634,956.950414,1.89574008
63,2.08029196,41909.0631,-3.25387543,0.00223585464,-1.09320412,3.25387543,-0.0024594401,258.833413,991.708612,1.89574008
63.5,2.07044444,42079.4913,-2.92187262,0.00287393119,-1.47966554,2.92187262,-0.00316132431,257.527556,1009.67026,1.89574008
64,2.06073294,42247.4274,-2.58599316,0.000825727,-1.83600523,2.58599316,-0.0009082997,256.439149,923.612902,1.89574008
64.5,2.05115711,42412.876,-2.24625043,-0.00192956272,-2.15496915,2.24625043,0.002122519,255.488988,1025.2484,1.89574008
65,2.04171661,42575.8417,-1.91041635,-0.00281435239,-2.43006412,1.91041635,0.00309578763,254.078843,986.257369,1.89574008
65.5,2.03241116,42736.329,-1.57449253,-0.00106026617,-2.65568998,1.57449253,0.00116629278,253.302014,995.704116,1.89574008
66,2.02324052,42894.342,-1.23276844,0.00163040801,-2.82725366,1.23276844,-0.00179344881,252.59405,976.936186,1.89574008
66.5,2.01420448,43049.8847,-0.891439333,0.00273297971,-2.9412626,0.891439333,-0.00300627768,250.763446,892.835963,1.89574008
67,2.00530286,43202.9607,-0.55163947,0.0012658997,-2.99539593,0.55163947,-0.00139248967,250.149491,1058.66602,1.89574008
67.5,1.99653552,43353.5737,-0.205546134,-0.00133964375,-2.98855162,0.205546134,0.00147360813,249.138673,996.466015,1.89574008
68,1.98790235,43501.7272,0.144789261,-0.00263238334,-2.92086903,-0.144789261,0.00289562168,248.385203,865.87162,1.89574008
68.5,1.97940327,43647.4244,0.493608439,-0.00144399695,-2.79372596,-0.493608439,0.00158839664,247.926553,953.119654,1.89574008
69,1.9710382,43790.6685,0.846332629,0.00105833004,-2.60971069,-0.846332629,-0.00116416304,246.976999,956.515426,1.89574008
69.5,1.96280713,43931.4626,1.20547999,0.0025149023,-2.37256924,-1.20547999,-0.00276639253,245.71768,941.211289,1.89574008
70,1.95471004,44069.8095,1.56380255,0.00159587719,-2.08712912,-1.56380255,-0.00175546491,244.77161,948.609598,1.89574008
70.5,1.94674694,44205.7122,1.92185949,-0.000787363829,-1.75920107,-1.92185949,0.000866100212,244.058053,1008.65236,1.89574008
71,1.93891788,44339.1732,2.28541373,-0.00238266919,-1.39546075,-2.28541373,0.00262093611,243.28702,956.056812,1.89574008
71.5,1.93122291,44470.1952,2.64988292,-0.0017228065,-1.00331289,-2.64988292,0.00189508715,242.034113,983.486097,1.89574008
72,1.9236621,44598.7807,3.01146041,0.000527505006,-0.59074046,-3.01146041,-0.000580255507,241.629306,929.102944,1.89574008
72.5,1.91623556,44724.932,3.37642434,0.00223763313,-0.166142262,-3.37642434,-0.00246139644,240.416124,925.997006,1.89574008
73,1.9089434,44848.6514,3.74527642,0.00182599652,0.261838114,-3.74527642,-0.00200859618,240.002408,1019.8318,1.89574008
73.5,1.90178575,44969.9412,4.1121658,-0.000279398691,0.68448822,-4.1121658,0.000307338561,239.067258,951.10399,1.89574008
74,1.89476275,45088.8035,4.48060276,-0.00208158084,1.09320412,-4.48060276,0.00228973893,238.045253,1053.10969,1.89574008
74.5,1.88787457,45205.2402,4.85535457,-0.00190660482,1.47966554,-4.85535457,0.00209726531,237.298988,992.168274,1.89574008
75,1.88112136,45319.2535,5.23124992,4.35942549e-05,1.83600523,-5.23124992,-4.79536804e-05,236.502238,942.323475,1.89574008
75.5,1.87450332,45430.8453,5.60700992,0.00191615581,2.15496915,-5.60700992,-0.00210777139,235.961428,920.37805,1.89574008
76,1.86802064,45540.0175,5.98862328,0.00196573642,2.43006412,-5.98862328,-0.00216231007,235.061963,981.113494,1.89574008
76.5,1.86167351,45646.7718,6.37391124,0.000179438591,2.65568998,-6.37391124,-0.00019738245,234.605022,997.23164,1.89574008
77,1.85546215,45751.1102,6.75761002,-0.00174287562,2.82725366,-6.75761002,0.00191716319,233.73854,1078.26197,1.89574008
77.5,1.84938677,45853.0343,7.14388045,-0.00200444629,2.9412626,-7.14388045,0.00220489092,233.00761,889.492806,1.89574008
78,1.84344761,45952.5458,7.53469859,-0.000389296229,2.99539593,-7.53469859,0.000428225852,232.760336,1007.4135,1.89574008
78.5,1.83764488,46049.6465,7.92402985,0.00156314788,2.98855162,-7.92402985,-0.00171946267,231.746247,982.538947,1.89574008
79,1.83197884,46144.3379,8.31255675,0.00202374264,2.92086903,-8.31255675,-0.0022261169,231.064808,963.307022,1.89574008
79.5,1.82644973,46236.6216,8.70553673,0.000585629838,2.79372596,-8.70553673,-0.000644192822,230.709753,971.57553,1.89574008
80,1.82105778,46326.4992,9.09951654,-0.00137828452,2.60971069,-9.09951654,0.00151611297,229.878723,1018.9061,1.89574008
80.5,1.81580325,46413.9721,9.49161248,-0.00202459092,2.37256924,-9.49161248,0.00222705001,229.729804,961.955618,1.89574008
81,1.81068638,46499.0419,9.88745842,-0.000768136137,2.08712912,-9.88745842,0.000844949751,228.7934,910.687709,1.89574008
81.5,1.80570744,46581.71,10.2876035,0.00118951474,1.75920107,-10.2876035,-0.00130846622,228.298439,1046.67798,1.89574008
82,1.80086665,46661.9779,10.6868937,0.00200791821,1.39546075,-10.6868937,-0.00220871003,227.719623,958.255075,1.89574008
82.5,1.79616428,46739.847,11.0880674,0.000936549919,1.00331289,-11.0880674,-0.00103020491,227.376284,1113.96698,1.89574008
83,1.79160056,46815.3187,11.4948769,-0.000997996514,0.59074046,-11.4948769,0.00109779617,226.84135,1017.2934,1.89574008
83.5,1.78717574,46888.3945,11.902364,-0.00197461782,0.166142262,-11.902364,0.0021720796,226.201662,927.341849,1.89574008
84,1.7828903,46959.0755,11.9993333,-0.00109063798,-0.261838114,-11.9993333,0.00119970178,225.766208,1000.68746,1.89574008
84.5,1.77874509,47027.3618,12.0016294,0.000804826236,-0.68448822,-12.0016294,-0.00088530886,225.548194,1006.25048,1.89574008
85,1.7747405,47093.2528,12.0045663,0.00192555176,-1.09320412,-12.0045663,-0.00211810694,225.006854,1028.3107,1.89574008
85.5,1.77087687,47156.7481,12.0035508,0.00123019293,-1.47966554,-12.0035508,-0.00135321222,224.568325,1008.92059,1.89574008
86,1.76715455,47217.847,12.0025159,-0.000611048517,-1.83600523,-12.0025159,0.000672153369,224.24383,1124.32974,1.89574008
86.5,1.76357388,47276.5492,12.003624,-0.00186156178,-2.15496915,-12.003624,0.00204771796,223.594965,927.750412,1.89574008
87,1.76013517,47332.8541,12.0019127,-0.00135503613,-2.43006412,-12.0019127,0.00149053974,223.436421,874.824494,1.89574008
87.5,1.75716705,47386.7614,11.9983768,0.000417665911,-2.65568998,-11.9983768,-0.000459432502,223.148683,1063.95713,1.89574008
88,1.75447284,47438.2705,11.9980656,0.00178347499,-2.82725366,-11.9980656,-0.00196182249,222.189456,931.330949,1.89574008
88.5,1.75189843,47487.3811,11.9980223,0.0014650135,-2.9412626,-11.9980223,-0.00161151485,222.380305,882.598057,1.89574008
89,1.74944434,47534.093,11.99558,-0.000225640813,-2.99539593,-11.99558,0.000248204895,222.496003,1031.56433,1.89574008
89.5,1.74711108,47578.4057,11.9956633,-0.00169210177,-2.98855162,-11.9956633,0.00186131195,222.170461,1086.07907,1.89574008
90,1.7448991,47620.3189,11.9984786,-0.00155999186,-2.92086903,-11.9984786,0.00171599105,221.80132,985.260581,1.89574008
90.5,1.74280886,47659.8325,11.9989257,3.59011316e-05,-2.79372596,-11.9989257,-3.94912448e-05,221.63733,990.490925,1.89574008
91,1.74084078,47696.9461,11.9991623,0.00158823943,-2.60971069,-11.9991623,-0.00174706337,221.251795,1070.8705,1.89574008
91.5,1.73899526,47731.6596,12.0024263,0.00163985714,-2.37256924,-12.0024263,-0.00180384285,221.209849,997.034712,1.89574008
92,1.73727268,47763.9726,12.0040483,0.000150654368,-2.08712912,-12.0040483,-0.000165719804,220.87816,1031.60687,1.89574008
92.5,1.7356734,47793.8851,12.0026393,-0.00147267621,-1.75920107,-12.0026393,0.00161994383,220.653097,898.500738,1.89574008
93,1.73419773,47821.3969,12.0030705,-0.00170451344,-1.39546075,-12.0030705,0.00187496478,220.300536,997.611352,1.89574008
93.5,1.73284599,47846.5077,12.0038217,-0.000333151493,-1.00331289,-12.0038217,0.000366466642,220.639971,1054.55519,1.89574008
94,1.73161844,47869.2175,12.0009622,0.00134619486,-0.59074046,-12.0009622,-0.00148081434,220.237551,937.524516,1.89574008
94.5,1.73051533,47889.5261,11.9985566,0.00175388243,-0.166142262,-11.9985566,-0.00192927068,220.43424,966.915041,1.89574008
95,1.72953689,47907.4334,11.9989411,0.000510736727,0.261838114,-11.9989411,-0.000561810399,219.98746,1018.54092,1.89574008
95.5,1.7286833,47922.9394,11.9975362,-0.00120957598,0.68448822,-11.9975362,0.00133053358,220.074251,983.613401,1.89574008
96,1.72795473,47936.044,11.9952216,-0.00178790305,1.09320412,-11.9952216,0.00196669336,219.949496,1042.28497,1.89574008
96.5,1.72735133,47946.7471,11.9966156,-0.000682573852,1.47966554,-11.9966156,0.000750831237,220.029874,1029.62712,1.89574008
97,1.72687319,47955.0487,11.9985651,0.00106360106,1.83600523,-11.9985651,-0.00116996117,220.010621,845.187298,1.89574008
97.5,1.7265204,47960.9488,11.9981009,0.00180653133,2.15496915,-11.9981009,-0.00198718447,219.259212,906.777523,1.89574008
98,1.72629302,47964.4474,11.9995991,0.000847840958,2.43006412,-11.9995991,-0.000932625054,219.515129,880.760404,1.89574008
