time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
12,4.14262392,8730.20278,-0.56270903,0.079965934,1.30119231,0.56270903,-0.0879625274,478.350565,676.166477,1.00619032
12.5,4.12237765,9301.73431,-0.654198106,-0.0187459125,0.903252887,0.654198106,0.0206205037,476.217361,707.572152,1.00619032
13,4.10498199,9863.8138,-0.697224751,-0.0911668843,0.486925841,0.697224751,0.100283573,474.480957,629.925996,1.00619032
13.5,4.09021864,10416.9332,-0.634942617,-0.074800298,0.0606863885,0.634942617,0.0822803278,472.50422,667.834381,1.00619032
14,4.07788366,10961.7363,-0.718325088,0.00723816386,-0.366788464,0.718325088,-0.00796198024,471.623169,708.131464,1.00619032
14.5,4.03863029,11498.5497,-0.88537584,0.0750697607,-0.78679656,0.88537584,-0.0825767368,467.413794,640.464119,1.00619032
15,3.99853316,12027.5633,-0.936468031,0.0690727347,-1.19078775,0.936468031,-0.0759800081,462.536937,674.879213,1.00619032
15.5,3.96081153,12549.1359,-1.01626587,0.0015050095,-1.57053793,1.01626587,-0.00165551045,458.667269,644.676412,1.00619032
16,3.92520453,13063.5566,-1.22068444,-0.0611950065,-1.91831649,1.22068444,0.0673145071,454.706648,735.251841,1.00619032
16.5,3.8914962,13570.9314,-1.34908944,-0.0630886237,-2.22704366,1.34908944,0.0693974861,451.332701,725.04427,1.00619032
17,3.8595135,14071.454,-1.39267116,-0.00801299518,-2.49043464,1.39267116,0.0088142947,447.986362,674.661017,1.00619032
17.5,3.8290868,14565.4062,-1.52300143,0.0493213436,-2.70312755,1.52300143,-0.054253478,444.283586,711.99609,1.00619032
18,3.80006133,15052.9679,-1.65296747,0.0571019652,-2.86079259,1.65296747,-0.0628121617,441.389202,688.811595,1.00619032
18.5,3.77231763,15534.3105,-1.6678391,0.0127310314,-2.96022013,1.6678391,-0.0140041345,438.435595,675.279491,1.00619032
19,3.74574416,16009.6986,-1.71125461,-0.039221685,-2.99938613,1.71125461,0.0431438535,435.542013,750.767324,1.00619032
19.5,3.72022773,16479.3573,-1.82839356,-0.0512765364,-2.97749328,1.82839356,0.0564041901,432.70423,708.865179,1.00619032
20,3.6956767,16943.4384,-1.88186627,-0.0160273831,-2.89498725,1.88186627,0.0176301214,430.003602,695.471602,1.00619032
20.5,3.67201466,17402.126,-1.91790611,0.0306702116,-2.75354763,1.91790611,-0.0337372328,427.751794,695.038669,1.00619032
21,3.64916168,17855.6013,-2.0541606,0.0457129127,-2.55605372,2.0541606,-0.0502842039,424.925336,718.932337,1.00619032
21.5,3.62704664,18303.9694,-2.19870227,0.0182014025,-2.30652592,2.19870227,-0.0200215427,422.63608,689.990545,1.00619032
22,3.6056153,18747.3218,-2.29479903,-0.023461698,-2.01004392,2.29479903,0.0258078678,420.261898,780.223176,1.00619032
22.5,3.58481451,19185.7694,-2.45296428,-0.0404748215,-1.67264321,2.45296428,0.0445223037,418.218507,674.966909,1.00619032
23,3.56459117,19619.3867,-2.65947952,-0.0194967418,-1.30119231,2.65947952,0.0214464159,416.099092,664.009927,1.00619032
23.5,3.54490501,20048.2225,-2.80687573,0.0174146736,-0.903252887,2.80687573,-0.019156141,413.613142,685.809895,1.00619032
24,3.52242127,20472.3522,-2.9488354,0.035600307,-0.486925841,2.9488354,-0.0391603377,411.313163,659.339168,1.00619032
24.5,3.50037155,20891.855,-3.143251,0.0201113543,-0.0606863885,3.143251,-0.0221224898,408.672037,679.357654,1.00619032
25,3.47884048,21306.7895,-3.30091459,-0.0123678241,0.366788464,3.30091459,0.0136046065,406.964884,699.771977,1.00619032
25.5,3.45779996,21717.2269,-3.40975432,-0.0311053095,0.78679656,3.40975432,0.0342158405,404.544627,694.833351,1.00619032
26,3.43721957,22123.2533,-3.55859294,-0.0202039649,1.19078775,3.55859294,0.0222243614,402.108599,702.796926,1.00619032
26.5,3.41706914,22524.9398,-3.71783703,0.00817840581,1.57053793,3.71783703,-0.0089962464,399.890698,726.806838,1.00619032
27,3.39732585,22922.3511,-3.83005023,0.0269897127,1.91831649,3.83005023,-0.029688684,397.678997,692.782048,1.00619032
27.5,3.37796787,23315.5627,-3.96342494,0.0199009819,2.22704366,3.96342494,-0.0218910801,395.757177,702.873716,1.00619032
28,3.3589711,23704.6405,-4.14604259,-0.00472190666,2.49043464,4.14604259,0.00519409733,393.703446,651.524291,1.00619032
28.5,3.34031598,24089.6356,-4.30833833,-0.023243347,2.70312755,4.30833833,0.0255676817,391.942024,717.987748,1.00619032
29,3.32198687,24470.6009,-4.46511619,-0.0193030102,2.86079259,4.46511619,0.0212333112,389.546395,713.019054,1.00619032
29.5,3.30396625,24847.5885,-4.6732155,0.00189072453,2.96022013,4.6732155,-0.00207979698,387.563351,679.207104,1.00619032
30,3.28623807,25220.6379,-4.88514327,0.0198503772,2.99938613,4.88514327,-0.0218354149,385.945851,702.731826,1.00619032
30.5,3.26879085,25589.7869,-5.06585599,0.0184903364,2.97749328,5.06585599,-0.0203393701,384.083525,650.580546,1.00619032
31,3.25161292,25955.078,-5.26901443,0.000407883752,2.89498725,5.26901443,-0.000448672127,382.228982,682.055673,1.00619032
31.5,3.23469173,26316.5494,-5.49025592,-0.0167914541,2.75354763,5.49025592,0.0184705995,380.330292,664.742574,1.00619032
32,3.21801796,26674.2356,-5.67478663,-0.0175266938,2.55605372,5.67478663,0.0192793632,378.212411,710.713605,1.00619032
32.5,3.20158365,27028.1761,-5.85109639,-0.0022538,2.30652592,5.85109639,0.00247918,376.54609,714.801794,1.00619032
33,3.18537914,27378.4111,-6.05428979,0.0140449403,2.01004392,6.05428979,-0.0154494343,374.67792,715.702903,1.00619032
33.5,3.16939593,27724.976,-6.24166898,0.0164621656,1.67264321,6.24166898,-0.0181083821,373.180469,577.196795,1.00619032
34,3.15362768,28067.9072,-6.40789445,0.00371563641,1.30119231,6.40789445,-0.00408720005,371.529676,713.611994,1.00619032
34.5,3.13806704,28407.2429,-6.60206418,-0.0115881536,0.903252887,6.60206418,0.012746969,369.489831,658.678596,1.00619032
35,3.12270631,28743.0162,-6.80983913,-0.0153358841,0.486925841,6.80983913,0.0168694725,368.100301,667.620238,1.00619032
35.5,3.10753985,29075.2581,-6.9982593,-0.00485217314,0.0606863885,6.9982593,0.00533739045,366.627827,598.060627,1.00619032
36,3.09256234,29404,-7.20139155,0.00939845252,-0.366788464,7.20139155,-0.0103382978,364.812434,641.232447,1.00619032
36.5,3.07776754,29729.2711,-7.43272161,0.0141783868,-0.78679656,7.43272161,-0.0155962255,363.266365,693.019633,1.00619032
37,3.06315049,30051.0968,-7.65114681,0.00571374338,-1.19078775,7.65114681,-0.00628511772,361.732758,687.888186,1.00619032
37.5,3.04870749,30369.5031,-7.86153841,-0.00745386166,-1.57053793,7.86153841,0.00819924782,360.120255,651.667735,1.00619032
38,3.03443407,30684.5159,-8.09443517,-0.013013381,-1.91831649,8.09443517,0.0143147191,358.456484,629.438583,1.00619032
38.5,3.02032601,30996.1585,-8.32344887,-0.00634344517,-2.22704366,8.32344887,0.00697778969,357.224951,634.118868,1.00619032
39,3.00638047,31304.4542,-8.52902111,0.00573335305,-2.49043464,8.52902111,-0.00630668836,355.596978,638.09321,1.00619032
39.5,2.99259437,31609.4274,-8.74317187,0.0118590341,-2.70312755,8.74317187,-0.0130449375,353.959865,689.407802,1.00619032
40,2.97896416,31911.1013,-8.96632552,0.00677813985,-2.86079259,8.96632552,-0.00745595384,352.728045,675.9913,1.00619032
40.5,2.96493747,32209.4977,-9.16923779,-0.0042170247,-2.96022013,9.16923779,0.00463872717,351.155885,775.391739,1.00619032
41,2.94823324,32504.6398,-9.37008408,-0.0107290402,-2.99938613,9.37008408,0.0118019442,349.294213,696.032837,1.00619032
41.5,2.93176517,32796.5511,-9.59096851,-0.00704930944,-2.97749328,9.59096851,0.00775424038,347.25944,650.088218,1.00619032
42,2.91552801,33085.2533,-9.80740908,0.00288623779,-2.89498725,9.80740908,-0.00317486157,345.414197,719.413407,1.00619032
42.5,2.89951738,33370.7674,-10.0151697,0.00963352522,-2.75354763,10.0151697,-0.0105968777,343.868191,647.036009,1.00619032
43,2.88372865,33653.1141,-10.2418882,0.00718382519,-2.55605372,10.2418882,-0.00790220771,342.403827,626.47131,1.00619032
43.5,2.86815717,33932.3123,-10.4774348,-0.00172370837,-2.30652592,10.4774348,0.00189607921,340.233255,697.426022,1.00619032
44,2.85279915,34208.3798,-10.6998173,-0.00857987397,-2.01004392,10.6998173,0.00943786136,338.8159,666.736059,1.00619032
44.5,2.83765098,34481.3343,-10.9276154,-0.00720467047,-1.67264321,10.9276154,0.00792513752,337.323541,708.029227,2.01238064
45,2.822709,34751.1929,-11.0738689,0.000713502101,-1.30119231,11.0738689,-0.000784852311,335.480726,656.586908,2.01238064
45.5,2.80797701,35017.9787,-10.7650111,0.00757326101,-0.903252887,10.7650111,-0.00833058711,334.371534,701.531414,2.01238064
46,2.79345382,35281.7323,-10.4504865,0.00713138428,-0.486925841,10.4504865,-0.0078445227,332.416019,650.877461,2.01238064
46.5,2.77913383,35542.4941,-10.1500447,0.000159018401,-0.0606863885,10.1500447,-0.000174920241,331.135514,712.311561,2.01238064
47,2.76501179,35800.3013,-9.84877581,-0.00661679195,0.366788464,9.84877581,0.00727847114,329.285393,665.396596,2.01238064
47.5,2.75108311,36055.1889,-9.53568384,-0.00698028205,0.78679656,9.53568384,0.00767831026,327.790415,747.562927,2.01238064
48,2.7373434,36307.1896,-9.23198345,-0.000907126045,1.19078775,9.23198345,0.000997838649,326.420937,637.555664,2.01238064
48.5,2.72378831,36556.3342,-8.93888633,0.00571237553,1.57053793,8.93888633,-0.00628361309,325.190668,787.455184,2.01238064
49,2.71041402,36802.6506,-8.63789455,0.00676539927,1.91831649,8.63789455,-0.0074419392,323.301772,672.170735,2.01238064
49.5,2.69721698,37046.1655,-8.33976029,0.00154281702,2.22704366,8.33976029,-0.00169709872,322.012801,760.552821,2.01238064
50,2.68419373,37286.9035,-8.05760238,-0.00486111033,2.49043464,8.05760238,0.00534722136,320.629664,714.566729,2.01238064
50.5,2.67134105,37524.8876,-7.77424789,-0.00649883102,2.70312755,7.77424789,0.00714871412,318.91586,669.697687,2.01238064
51,2.6586561,37760.1388,-7.4852224,-0.00207698391,2.86079259,7.4852224,0.0022846823,317.862539,713.582825,2.01238064
51.5,2.64613613,37992.6774,-7.20715203,0.00406339504,2.96022013,7.20715203,-0.00446973455,316.629622,741.380228,2.01238064
52,2.6337785,38222.5218,-6.93258969,0.00619099975,2.99938613,6.93258969,-0.00681009973,314.987931,626.856981,2.01238064
52.5,2.62158087,38449.6896,-6.6465931,0.00251954072,2.97749328,6.6465931,-0.00277149479,314.163813,698.803531,2.01238064
53,2.60954104,38674.1971,-6.36157073,-0.00331905391,2.89498725,6.36157073,0.0036509593,312.674227,632.905383,2.01238064
53.5,2.59765684,38896.0599,-6.0832372,-0.0058508807,2.75354763,6.0832372,0.00643596877,311.257459,639.804194,2.01238064
54,2.58592629,39115.2926,-5.79572697,-0.00287952113,2.55605372,5.79572697,0.00316747324,309.747147,729.8888,2.01238064
54.5,2.57434756,39331.9089,-5.50222685,0.00262744659,2.30652592,5.50222685,-0.00289019125,308.792352,644.653762,2.01238064
55,2.56291886,39545.9218,-5.21737433,0.00548619373,2.01004392,5.21737433,-0.0060348131,307.514224,719.613271,2.01238064
55.5,2.5516385,39757.3436,-4.93205465,0.00316515988,1.67264321,4.93205465,-0.00348167587,306.455825,675.201241,2.01238064
56,2.54050493,39966.1857,-4.63910757,-0.00198756613,1.30119231,4.63910757,0.00218632274,305.151009,634.206654,2.01238064
56.5,2.52951668,40172.4591,-4.35291289,-0.00510357145,0.903252887,4.35291289,0.00561392859,303.508675,669.212497,2.01238064
57,2.51867234,40376.1737,-4.07383866,-0.00338396429,0.486925841,4.07383866,0.00372236072,302.388464,635.192614,2.01238064
57.5,2.5079706,40577.3392,-3.78821353,0.00139812331,0.0606863885,3.78821353,-0.00153793564,301.535862,609.095572,2.01238064
58,2.49741025,40775.9645,-3.50244488,0.00470870508,-0.366788464,3.50244488,-0.00517957559,300.378038,733.910704,2.01238064
58.5,2.48699014,40972.0581,-3.22487383,0.00354277809,-0.78679656,3.22487383,-0.0038970559,299.466028,765.069701,2.01238064
59,2.47670917,41165.6277,-2.94293096,-0.000857616767,-1.19078775,2.94293096,0.000943378443,298.444157,661.549033,2.01238064
59.5,2.46656634,41356.6811,-2.65321446,-0.00430646904,-1.57053793,2.65321446,0.00473711594,297.12864,673.372033,2.01238064
60,2.4565607,41545.2253,-2.36775273,-0.00364783776,-1.91831649,2.36775273,0.00401262153,295.654265,644.864027,2.01238064
60.5,2.44669133,41731.2671,-2.08199069,0.000364391265,-2.22704366,2.08199069,-0.000400830391,294.895371,695.224072,2.01238064
61,2.43695739,41914.8129,-1.78614959,0.00390102802,-2.49043464,1.78614959,-0.00429113082,293.720889,682.546952,2.01238064
61.5,2.42735807,42095.8688,-1.49008749,0.00370482292,-2.70312755,1.49008749,-0.00407530521,292.832977,644.559365,2.01238064
62,2.41789262,42274.4407,-1.19889798,8.33131807e-05,-2.86079259,1.19889798,-9.16444988e-05,291.795178,642.038047,2.01238064
62.5,2.40856032,42450.5341,-0.901775413,-0.00349593129,-2.96022013,0.901775413,0.00384552442,290.574702,659.073253,2.01238064
63,2.3993605,42624.1542,-0.601257068,-0.00371890331,-2.99938613,0.601257068,0.00409079364,290.088737,708.374908,2.01238064
63.5,2.39029252,42795.306,-0.307934786,-0.000487320281,-2.97749328,0.307934786,0.000536052309,288.947053,687.311872,2.01238064
64,2.38135581,42963.9943,-0.0147114948,0.00309419622,-2.89498725,0.0147114948,-0.00340361584,287.747044,629.659069,2.01238064
64.5,2.37254982,43130.2234,0.284446627,0.00369478301,-2.75354763,-0.284446627,-0.00406426132,286.750873,592.784729,2.01238064
65,2.36387401,43293.9976,0.579737455,0.000849484153,-2.55605372,-0.579737455,-0.000934432569,285.928987,653.460598,2.01238064
65.5,2.35532792,43455.3209,0.871559823,-0.00269838155,-2.30652592,-0.871559823,0.00296821971,285.176274,656.0883,2.01238064
66,2.3469111,43614.197,1.17062669,-0.00363674173,-2.01004392,-1.17062669,0.0040004159,284.054438,687.523034,2.01238064
66.5,2.33862312,43770.6297,1.47237772,-0.00117166275,-1.67264321,-1.47237772,0.00128882902,283.165344,716.678825,2.01238064
67,2.33046359,43924.6224,1.77033539,0.00231065089,-1.30119231,-1.77033539,-0.00254171598,282.274804,737.071086,2.01238064
67.5,2.32243214,44076.1783,2.07347734,0.00354867244,-0.903252887,-2.07347734,-0.00390353968,281.774206,703.529136,2.01238064
68,2.31452843,44225.3008,2.38372475,0.00145569666,-0.486925841,-2.38372475,-0.00160126633,280.741258,642.486327,2.01238064
68.5,2.30675213,44371.9929,2.69112193,-0.00193282801,-0.0606863885,-2.69112193,0.00212611081,279.41745,653.508735,2.01238064
69,2.29910294,44516.2575,2.99837577,-0.00343411626,0.366788464,-2.99837577,0.00377752789,279.121855,717.100578,2.01238064
69.5,2.2915806,44658.0975,3.31249345,-0.00170339246,0.78679656,-3.31249345,0.00187373171,278.280168,779.842268,2.01238064
70,2.28418483,44797.5156,3.62566553,0.00156644553,1.19078775,-3.62566553,-0.00172309008,277.016005,696.805421,2.01238064
70.5,2.27691542,44934.5144,3.93399074,0.0032962952,1.57053793,-3.93399074,-0.00362592472,276.790419,683.957495,2.01238064
71,2.26977213,45069.0963,4.24624486,0.00191651008,1.91831649,-4.24624486,-0.00210816108,275.803351,681.207499,2.01238064
71.5,2.26275478,45201.2639,4.56108023,-0.00121278774,2.22704366,-4.56108023,0.00133406652,275.094259,705.961094,2.01238064
72,2.25586317,45331.0193,4.87084733,-0.00313814298,2.49043464,-4.87084733,0.00345195727,274.317263,728.538185,2.01238064
72.5,2.24909716,45458.3647,5.18171861,-0.00209675383,2.70312755,-5.18171861,0.00230642921,273.424352,639.54088,2.01238064
73,2.24245658,45583.3023,5.49894106,0.000872927916,2.86079259,-5.49894106,-0.000960220708,272.650356,674.592141,2.01238064
73.5,2.2359413,45705.8341,5.81492715,0.0029623336,2.96022013,-5.81492715,-0.00325856696,272.205697,689.052341,2.01238064
74,2.2295512,45825.9621,6.12983575,0.00224576627,2.99938613,-6.12983575,-0.0024703429,271.395015,684.026903,2.01238064
74.5,2.22328615,45943.6882,6.45185955,-0.000547760573,2.97749328,-6.45185955,0.00060253663,270.932801,675.312505,2.01238064
75,2.21714605,46059.0142,6.77678688,-0.0027713075,2.89498725,-6.77678688,0.00304843825,270.042964,767.383781,2.01238064
75.5,2.21113081,46171.9421,7.09870107,-0.00236512424,2.75354763,-7.09870107,0.00260163666,269.31662,742.655738,2.01238064
76,2.20524035,46282.4735,7.42423664,0.000238029516,2.55605372,-7.42423664,-0.000261832468,269.088485,614.628717,2.01238064
76.5,2.19947459,46390.6103,7.75453653,0.00256729556,2.30652592,-7.75453653,-0.00282402512,268.136591,628.474876,2.01238064
77,2.19383347,46496.3541,8.08125719,0.00245633674,2.01004392,-8.08125719,-0.00270197041,267.563511,705.742784,2.01238064
77.5,2.18831694,46599.7066,8.40664416,5.56477585e-05,1.67264321,-8.40664416,-6.12125344e-05,266.986047,681.444293,2.01238064
78,2.18292494,46700.6694,8.73680113,-0.00235234155,1.30119231,-8.73680113,0.00258757571,266.466783,630.429692,2.01238064
78.5,2.17765744,46799.244,9.06579978,-0.00252084464,0.903252887,-9.06579978,0.0027729291,265.66776,701.968244,2.01238064
79,2.1725144,46895.432,9.39095212,-0.000332758912,0.486925841,-9.39095212,0.000366034803,265.268179,723.476162,2.01238064
79.5,2.16749581,46989.2349,9.72010353,0.00212832296,0.0606863885,-9.72010353,-0.00234115526,264.665639,697.13834,2.01238064
80,2.16260164,47080.6541,10.0525567,0.00256002185,-0.366788464,-10.0525567,-0.00281602404,263.999987,762.06894,2.01238064
80.5,2.15783185,47169.6911,10.3820473,0.000592878618,-0.78679656,-10.3820473,-0.00065216648,264.131936,714.866206,2.01238064
81,2.15318646,47256.3473,10.713662,-0.00189697008,-1.19078775,-10.713662,0.00208666709,263.402794,703.161623,2.01238064
81.5,2.14866543,47340.6241,11.0515383,-0.00257517745,-1.57053793,-11.0515383,0.0028326952,262.651431,663.79827,2.01238064
82,2.14506013,47422.5229,11.3887352,-0.000835653033,-1.91831649,-11.3887352,0.000919218336,262.384826,674.322169,2.01238064
82.5,2.14165295,47502.0452,11.724767,0.00165988342,-2.22704366,-11.724767,-0.00182587176,261.650892,684.797271,2.01238064
83,2.13834057,47579.1924,12.0000406,0.00256755862,-2.49043464,-12.0000406,-0.00282431448,261.285353,696.687459,2.01238064
83.5,2.13512389,47653.9653,12.004165,0.00106078629,-2.70312755,-12.004165,-0.00116686491,261.383213,674.012409,2.01238064
84,2.13200358,47726.3634,12.0034555,-0.00141854875,-2.86079259,-12.0034555,0.00156040363,261.00039,692.465929,2.01238064
84.5,2.12898008,47796.386,12.0037088,-0.00253835161,-2.96022013,-12.0037088,0.00279218678,260.566461,718.5827,2.01238064
85,2.12605378,47864.0323,12.0062523,-0.00126802881,-2.99938613,-12.0062523,0.00139483169,259.963696,753.712817,2.01238064
85.5,2.12322509,47929.3017,12.0042772,0.00117435494,-2.97749328,-12.0042772,-0.00129179043,260.215927,648.008645,2.01238064
86,2.1204944,47992.1934,12.0002687,0.00248869757,-2.89498725,-12.0002687,-0.00273756733,259.448849,658.920932,2.01238064
86.5,2.11786208,48052.707,12.0001351,0.0014571744,-2.75354763,-12.0001351,-0.00160289183,259.34801,652.899034,2.01238064
87,2.11532849,48110.8418,11.9990637,-0.000928607661,-2.55605372,-11.9990637,0.00102146843,259.032327,702.085721,2.01238064
87.5,2.11289399,48166.5972,11.9948414,-0.00241969182,-2.30652592,-11.9948414,0.002661661,259.005476,708.66663,2.01238064
88,2.11055891,48219.9727,11.9944025,-0.0016280497,-2.01004392,-11.9944025,0.00179085467,258.470774,650.740913,2.01238064
88.5,2.10832356,48270.9678,11.9968999,0.000682534615,-1.67264321,-11.9968999,-0.000750788077,258.181314,773.094953,2.01238064
89,2.10618825,48319.5821,11.9962868,0.00233238231,-1.30119231,-11.9962868,-0.00256562054,258.572641,610.896007,2.01238064
89.5,2.10415329,48365.815,11.9966126,0.00178050575,-0.903252887,-11.9966126,-0.00195855632,257.42519,674.139992,2.01238064
90,2.10221895,48409.6662,12.0011621,-0.000437296911,-0.486925841,-12.0011621,0.000481026602,257.069686,703.903249,2.01238064
90.5,2.10038549,48451.1354,12.0033067,-0.00222777396,-0.0606863885,-12.0033067,0.00245055136,257.382403,731.549303,2.01238064
91,2.09865318,48490.2221,12.0024184,-0.0019144114,0.366788464,-12.0024184,0.00210585254,257.873137,741.498035,2.01238064
91.5,2.09702225,48526.9261,12.0044762,0.000193999837,0.78679656,-12.0044762,-0.000213399821,257.257627,625.240387,2.01238064
92,2.09549293,48561.247,12.0061238,0.00210683335,1.19078775,-12.0061238,-0.00231751669,256.900043,682.018333,2.01238064
92.5,2.09406543,48593.1846,12.0028917,0.00202964787,1.57053793,-12.0028917,-0.00223261266,256.74236,697.49081,2.01238064
93,2.09273996,48622.7386,12.0006225,4.62971079e-05,1.91831649,-12.0006225,-5.09268187e-05,256.408222,725.292796,2.01238064
93.5,2.09151668,48649.9087,12.0010575,-0.00197049379,2.22704366,-12.0010575,0.00216754316,256.309681,671.46351,2.01238064
94,2.09039576,48674.6947,11.9982355,-0.00212610437,2.49043464,-11.9982355,0.0023387148,256.582549,667.42431,2.01238064
94.5,2.08937737,48697.0964,11.994634,-0.000282570949,2.70312755,-11.994634,0.000310828044,256.109377,694.742656,2.01238064
95,2.08846162,48717.1137,11.9957633,0.00181966051,2.86079259,-11.9957633,-0.00200162656,256.338642,681.14894,2.01238064
95.5,2.08764864,48734.7464,11.9968631,0.00220367451,2.96022013,-11.9968631,-0.00242404196,255.86475,733.223709,2.01238064
96,2.08693852,48749.9944,11.9954041,0.000513826633,2.99938613,-11.9954041,-0.000565209296,255.87406,724.156657,2.01238064
96.5,2.08633136,48762.8576,11.9974536,-0.00165521598,2.97749328,-11.9974536,0.00182073758,255.556683,679.641172,2.01238064
97,2.08582721,48773.3359,12.0017511,-0.00226225337,2.89498725,-12.0017511,0.00248847871,255.679889,663.831349,2.01238064
97.5,2.08542614,48781.4294,12.0021465,-0.000739088929,2.75354763,-12.0021465,0.000812997822,255.759569,720.133653,2.01238064
98,2.08512819,48787.1379,12.0023116,0.00147802523,2.55605372,-12.0023116,-0.00162582775,255.814995,647.152569,2.01238064
98.5,2.08493337,48790.4615,12.005459,0.00230173511,2.30652592,-12.005459,-0.00253190862,256.019428,679.819812,2.01238064
