time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
25,3.13566746,20535.0711,-3.11840067,-0.00882079596,1.82782326,3.11840067,0.00970287556,430.608866,867.482965,1.10036776
25.5,3.11368519,20929.0827,-3.30086732,-0.0209139564,1.47066897,3.30086732,0.023005352,428.054528,894.343014,1.10036776
26,3.09217009,21318.9278,-3.46811556,-0.0131318656,1.0835761,3.46811556,0.0144450521,425.734465,889.256178,1.10036776
26.5,3.07109607,21704.6642,-3.60744416,0.00602959303,0.674424741,3.60744416,-0.00663255233,422.952352,866.980451,1.10036776
27,3.05043697,22086.3542,-3.77091982,0.0183522508,0.251544044,3.77091982,-0.0201874759,419.751104,784.596536,1.10036776
27.5,3.03016747,22464.0528,-3.9390363,0.0131190249,-0.176457365,3.9390363,-0.0144309274,417.113981,932.61607,1.10036776
28,3.01026734,22837.8121,-4.07270687,-0.00368722571,-0.600866611,4.07270687,0.00405594829,415.390253,874.107691,1.10036776
28.5,2.99071768,23207.6892,-4.21278931,-0.015982453,-1.01304394,4.21278931,0.0175806983,412.370091,785.119172,1.10036776
29,2.97149854,23573.7375,-4.37898708,-0.0128895642,-1.40459863,4.37898708,0.0141785207,410.224316,896.193409,1.10036776
29.5,2.95259292,23936.0039,-4.52901561,0.00173450714,-1.76755973,4.52901561,-0.00190795785,407.933546,912.662465,1.10036776
30,2.9339865,24294.5357,-4.67293997,0.0138031671,-2.09453841,4.67293997,-0.0151834838,405.723228,795.167524,1.10036776
30.5,2.9156641,24649.3791,-4.85008727,0.0124951589,-2.37887834,4.85008727,-0.0137446748,402.964335,843.164215,1.10036776
31,2.89761155,25000.5733,-5.03352513,-0.000119240116,-2.61479116,5.03352513,0.000131164127,400.692386,837.242652,1.10036776
31.5,2.87981772,25348.1549,-5.20127943,-0.0118093548,-2.79747437,5.20127943,0.0129902903,398.353309,833.14602,1.10036776
32,2.86227173,25692.1612,-5.38816896,-0.0119777325,-2.92320907,5.38816896,0.0131755057,396.118256,775.906406,1.10036776
32.5,2.84496244,26032.6259,-5.59241582,-0.00120438654,-2.98943566,5.59241582,0.00132482519,394.59156,911.246603,1.10036776
33,2.82788099,26369.5793,-5.7771079,0.00999360181,-2.99480597,5.7771079,-0.010992962,392.016217,796.629973,1.10036776
33.5,2.81101971,26703.0531,-5.95789493,0.0113711987,-2.93921066,5.95789493,-0.0125083185,389.470452,807.677985,1.10036776
34,2.79437027,27033.0786,-6.1564068,0.00227647598,-2.8237815,6.1564068,-0.00250412358,387.295033,856.082999,1.10036776
34.5,2.77792524,27359.6845,-6.34336448,-0.00834690582,-2.65086829,6.34336448,0.0091815964,385.555312,855.174079,1.10036776
35,2.76167879,27682.8996,-6.51275817,-0.0107028094,-2.42399105,6.51275817,0.0117730904,383.761332,881.905915,1.10036776
35.5,2.74562464,28002.7535,-6.69617434,-0.00313203033,-2.14776834,6.69617434,0.00344523337,381.944427,951.242384,1.10036776
36,2.7297564,28319.2739,-6.88518495,0.00685931557,-1.82782326,6.88518495,-0.00754524712,379.721936,862.517252,1.10036776
36.5,2.71406905,28632.4867,-7.05823784,0.00999434061,-1.47066897,7.05823784,-0.0109937747,377.705207,806.236133,1.10036776
37,2.69855781,28942.4183,-7.23866668,0.00380151666,-1.0835761,7.23866668,-0.00418166833,375.491723,826.563734,1.10036776
37.5,2.6832174,29249.0938,-7.43787379,-0.00552047176,-0.674424741,7.43787379,0.00607251894,373.61701,897.237457,1.10036776
38,2.66804337,29552.5357,-7.63006299,-0.00926314272,-0.251544044,7.63006299,0.010189457,371.866856,882.058347,1.10036776
38.5,2.6530321,29852.7664,-7.81878899,-0.0043114204,0.176457365,7.81878899,0.00474256244,370.062695,879.182925,1.10036776
39,2.63817961,30149.8076,-8.02547676,0.00431998296,0.600866611,8.02547676,-0.00475198125,367.920569,839.42901,1.10036776
39.5,2.62348217,30443.6793,-8.23291502,0.00852298528,1.01304394,8.23291502,-0.00937528381,366.123422,881.831973,1.10036776
40,2.60893699,30734.4007,-8.426565,0.00468475024,1.40459863,8.426565,-0.00515322527,364.619791,905.015691,1.10036776
40.5,2.5945413,31021.9913,-8.62673536,-0.00324765033,1.76755973,8.62673536,0.00357241536,362.693155,810.751633,1.10036776
41,2.5802921,31306.4695,-8.83310384,-0.00778470384,2.09453841,8.83310384,0.00856317423,360.915357,800.679244,1.10036776
41.5,2.56618707,31587.8529,-9.02426835,-0.00494147056,2.37887834,9.02426835,0.00543561762,358.828179,857.271422,1.10036776
42,2.55222421,31866.1595,-9.21089591,0.00229361551,2.61479116,9.21089591,-0.00252297706,357.434767,859.659289,1.10036776
42.5,2.53840117,32141.4067,-9.40799989,0.00705672811,2.79747437,9.40799989,-0.00776240093,355.629052,852.565535,1.10036776
43,2.52224651,32413.6112,-9.59915874,0.00509888048,2.92320907,9.59915874,-0.00560876853,353.629014,908.473452,1.10036776
43.5,2.50609902,32682.79,-9.78141884,-0.00144847047,2.98943566,9.78141884,0.00159331752,350.971505,894.979082,2.20073552
44,2.4901576,32948.9602,-9.97476976,-0.00634552537,2.99480597,9.97476976,0.00698007791,349.595423,829.25153,2.20073552
44.5,2.47441834,33212.1377,-10.1738413,-0.00517194597,2.93921066,10.1738413,0.00568914057,347.512066,857.116551,2.20073552
45,2.45887793,33472.3375,-10.36406,0.000703332381,2.8237815,10.36406,-0.000773665619,345.392988,856.246533,2.20073552
45.5,2.44353322,33729.5743,-10.5588156,0.00565599998,2.65086829,10.5588156,-0.00622159998,343.324108,882.20042,2.20073552
46,2.42838095,33983.8624,-10.7641928,0.00517363643,2.42399105,10.7641928,-0.00569100007,341.80712,855.893396,2.20073552
46.5,2.41341824,34235.2147,-10.9624892,-4.98858135e-05,2.14776834,10.9624892,5.48743949e-05,339.338396,852.835083,2.20073552
47,2.39864259,34483.6442,-11.1549574,-0.0049918148,1.82782326,11.1549574,0.00549099629,337.875587,781.824355,2.20073552
47.5,2.38405137,34729.1635,-11.3551875,-0.00511518851,1.47066897,11.3551875,0.00562670736,335.903461,850.907527,2.20073552
48,2.36964212,34971.7844,-11.5523151,-0.000519618496,1.0835761,11.5523151,0.000571580345,334.210963,854.337559,2.20073552
48.5,2.35541376,35211.5189,-11.4880531,0.00435561107,0.674424741,11.4880531,-0.00479117217,332.059945,887.801206,2.20073552
49,2.34137023,35448.3869,-11.1543801,0.00500630045,0.251544044,11.1543801,-0.00550693049,330.635632,819.285826,2.20073552
49.5,2.32750884,35682.4156,-10.8269054,0.00101235286,-0.176457365,10.8269054,-0.00111358815,328.89599,939.267903,2.20073552
50,2.313826,35913.6309,-10.4921746,-0.00374909685,-0.600866611,10.4921746,0.00412400654,326.788476,838.762267,2.20073552
50.5,2.3003184,36142.0569,-10.1577207,-0.00485517818,-1.01304394,10.1577207,0.00534069599,325.223414,897.372168,2.20073552
51,2.28698281,36367.7166,-9.83382438,-0.0014348726,-1.40459863,9.83382438,0.00157835986,323.498285,817.577603,2.20073552
51.5,2.27381629,36590.6311,-9.50905003,0.00317337714,-1.76755973,9.50905003,-0.00349071486,322.193433,742.426262,2.20073552
52,2.26081617,36810.8201,-9.18045963,0.00466897961,-2.09453841,9.18045963,-0.00513587757,319.886142,860.500746,2.20073552
52.5,2.24797995,37028.3025,-8.86067489,0.00179318471,-2.37887834,8.86067489,-0.00197250318,319.160573,801.151323,2.20073552
53,2.23530521,37243.0957,-8.54499566,-0.00262916507,-2.61479116,8.54499566,0.00289208158,317.146475,845.973881,2.20073552
53.5,2.22278984,37455.2157,-8.22229883,-0.0044539635,-2.79747437,8.22229883,0.00489935986,315.816647,808.839565,2.20073552
54,2.21043187,37664.6782,-7.90103914,-0.0020928033,-2.92320907,7.90103914,0.00230208363,314.091252,819.902586,2.20073552
54.5,2.1982294,37871.4976,-7.58516236,0.00211681481,-2.98943566,7.58516236,-0.00232849629,312.540601,829.763455,2.20073552
55,2.18618073,38075.6874,-7.26234633,0.00421558955,-2.99480597,7.26234633,-0.0046371485,311.271845,753.18068,2.20073552
55.5,2.17428429,38277.2604,-6.93381562,0.00233879276,-2.93921066,6.93381562,-0.00257267204,309.355252,848.189946,2.20073552
56,2.16253859,38476.2289,-6.60990325,-0.0016363881,-2.8237815,6.60990325,0.00180002691,308.410619,840.808691,2.20073552
56.5,2.15094223,38672.6043,-6.28377256,-0.00395862087,-2.65086829,6.28377256,0.00435448296,306.376972,852.848431,2.20073552
57,2.13949396,38866.3975,-5.94972914,-0.00253580505,-2.42399105,5.94972914,0.00278938555,305.010972,839.087815,2.20073552
57.5,2.1281926,39057.6187,-5.61855376,0.00118771244,-2.14776834,5.61855376,-0.00130648368,303.338218,820.787765,2.20073552
58,2.11703703,39246.2776,-5.29130449,0.00368721437,-1.82782326,5.29130449,-0.00405593581,302.262473,831.825726,2.20073552
58.5,2.10602625,39432.3833,-4.9582546,0.00268811338,-1.47066897,4.9582546,-0.00295692472,300.668828,871.03093,2.20073552
59,2.09515933,39615.9446,-4.62449728,-0.000770431194,-1.0835761,4.62449728,0.000847474314,299.872507,831.874229,2.20073552
59.5,2.08443542,39796.9695,-4.29701427,-0.0034049999,-0.674424741,4.29701427,0.00374549989,298.380755,906.068697,2.20073552
60,2.07385373,39975.4657,-3.96677095,-0.00279964341,-0.251544044,3.96677095,0.00307960775,296.833758,811.309008,2.20073552
60.5,2.06341356,40151.4404,-3.63091029,0.000384045435,0.176457365,3.63091029,-0.000422449979,295.428476,794.32305,2.20073552
61,2.05311426,40324.9007,-3.29832962,0.00311514896,0.600866611,3.29832962,-0.00342666386,294.204408,886.18955,2.20073552
61.5,2.04295526,40495.853,-2.96542564,0.0028740015,1.01304394,2.96542564,-0.00316140165,292.563514,905.615958,2.20073552
62,2.03293602,40664.3036,-2.62401879,-2.79488625e-05,1.40459863,2.62401879,3.07437488e-05,291.722534,847.261451,2.20073552
62.5,2.02305608,40830.2583,-2.28087342,-0.00282043438,1.76755973,2.28087342,0.00310247782,290.205356,855.68788,2.20073552
63,2.01331501,40993.7228,-1.93968376,-0.00291450092,2.09453841,1.93968376,0.00320595101,289.387135,880.648627,2.20073552
63.5,2.00371243,41154.7024,-1.59189678,-0.000298542948,2.37887834,1.59189678,0.000328397243,287.930868,809.197068,2.20073552
64,1.99424802,41313.2024,-1.23911277,0.00252328295,2.61479116,1.23911277,-0.00277561124,286.874246,902.386461,2.20073552
64.5,1.98492147,41469.2276,-0.889788347,0.00292418651,2.79747437,0.889788347,-0.00321660516,285.245561,891.629866,2.20073552
65,1.97573254,41622.7826,-0.539005515,0.000596168276,2.92320907,0.539005515,-0.000655785103,284.143147,788.878727,2.20073552
65.5,1.96668103,41773.8719,-0.182328052,-0.00222582216,2.98943566,0.182328052,0.00244840438,283.336919,874.424508,2.20073552
66,1.95776675,41922.4998,0.172212682,-0.00290585843,2.99480597,-0.172212682,0.00319644427,282.276466,739.603346,2.20073552
66.5,1.94898958,42068.6703,0.524246281,-0.000865699557,2.93921066,-0.524246281,0.000952269513,280.816865,916.603517,2.20073552
67,1.94034941,42212.3871,0.881959088,0.00192992153,2.8237815,-0.881959088,-0.00212291368,280.167165,883.143169,2.20073552
67.5,1.93184618,42353.654,1.24195766,0.00286209473,2.65086829,-1.24195766,-0.0031483042,278.992668,844.397805,2.20073552
68,1.92347983,42492.4745,1.59913057,0.00110792777,2.42399105,-1.59913057,-0.00121872055,277.669548,875.747025,2.20073552
68.5,1.91525037,42628.8519,1.96076927,-0.00163722863,2.14776834,-1.96076927,0.0018009515,277.014566,816.227803,2.20073552
69,1.90715781,42762.7894,2.32908419,-0.00279527261,1.82782326,-2.32908419,0.00307479987,275.863165,826.389001,2.20073552
69.5,1.89920217,42894.2902,2.69663936,-0.00132365023,1.47066897,-2.69663936,0.00145601525,274.690573,900.277776,2.20073552
70,1.89138353,43023.3573,3.06574146,0.00134920066,1.0835761,-3.06574146,-0.00148412073,273.794952,861.366609,2.20073552
70.5,1.88370197,43149.9935,3.44235307,0.00270758831,0.674424741,-3.44235307,-0.00297834714,272.857754,775.887891,2.20073552
71,1.87615758,43274.2016,3.82044666,0.00151366127,0.251544044,-3.82044666,-0.0016650274,271.47936,986.435017,2.20073552
71.5,1.86875048,43395.9844,4.19653634,-0.00106713199,-0.176457365,-4.19653634,0.00117384519,271.099789,848.652363,2.20073552
72,1.86148083,43515.3444,4.57732124,-0.00260107589,-0.600866611,-4.57732124,0.00286118348,270.032864,720.917706,2.20073552
72.5,1.85434877,43632.2841,4.96153587,-0.00167874548,-1.01304394,-4.96153587,0.00184662003,269.195642,785.434169,2.20073552
73,1.84735448,43746.8059,5.34248318,0.00079217831,-1.40459863,-5.34248318,-0.000871396141,268.022537,910.668172,2.20073552
73.5,1.84049814,43858.9122,5.72460556,0.0024776251,-1.76755973,-5.72460556,-0.00272538761,267.094376,714.805811,2.20073552
74,1.83377997,43968.6052,6.1121039,0.00181967324,-2.09453841,-6.1121039,-0.00200164057,266.364369,917.806282,2.20073552
74.5,1.82720017,44075.8871,6.49882078,-0.000525377536,-2.37887834,-6.49882078,0.000577915289,265.676778,892.193361,2.20073552
75,1.82075897,44180.76,6.88478184,-0.00233899814,-2.61479116,-6.88478184,0.00257289795,264.959134,845.449803,2.20073552
75.5,1.81445661,44283.2259,7.27699967,-0.00193719819,-2.79747437,-7.27699967,0.00213091801,263.96378,849.349106,2.20073552
76,1.80829331,44383.287,7.67258747,0.000267667754,-2.92320907,-7.67258747,-0.000294434529,263.09504,786.127729,2.20073552
76.5,1.80226935,44480.9451,8.06692749,0.00218684515,-2.98943566,-8.06692749,-0.00240552966,262.473778,710.299098,2.20073552
77,1.79638496,44576.2021,8.46570236,0.00203205624,-2.99480597,-8.46570236,-0.00223526186,261.660198,916.091752,2.20073552
77.5,1.7906404,44669.0599,8.87026761,-1.99024365e-05,-2.93921066,-8.87026761,2.18926802e-05,261.080111,862.368268,2.20073552
78,1.78503595,44759.5205,9.2737594,-0.0020227185,-2.8237815,-9.2737594,0.00222499035,260.268164,804.913478,2.20073552
78.5,1.77957186,44847.5856,9.67770432,-0.00210496575,-2.65086829,-9.67770432,0.00231546233,259.458007,880.774266,2.20073552
79,1.77424841,44933.257,10.087003,-0.000217136684,-2.42399105,-10.087003,0.000238850352,258.87376,781.98501,2.20073552
79.5,1.76906586,45016.5364,10.4964759,0.00184808583,-2.14776834,-10.4964759,-0.00203289441,258.187134,947.576835,2.20073552
80,1.76402451,45097.4256,10.9032918,0.00215662885,-1.82782326,-10.9032918,-0.00237229174,257.754844,827.815121,2.20073552
80.5,1.75912461,45175.9263,11.3136292,0.000442728845,-1.47066897,-11.3136292,-0.00048700173,257.231158,701.590982,2.20073552
81,1.75436644,45252.0402,11.726868,-0.0016643421,-1.0835761,-11.726868,0.00183077631,256.40613,818.700067,2.20073552
81.5,1.74975033,45325.7688,12.0000052,-0.00218773356,-0.674424741,-12.0000052,0.00240650692,256.044167,885.208368,2.20073552
82,1.74527733,45397.1129,11.9966488,-0.000656205152,-0.251544044,-11.9966488,0.000721825667,255.461799,872.26547,2.20073552
82.5,1.74094807,45466.072,11.9973394,0.00147281878,0.176457365,-11.9973394,-0.00162010066,254.773388,941.637966,2.20073552
83,1.73676295,45532.6452,11.99664,0.00219895248,0.600866611,-11.99664,-0.00241884773,254.062494,810.515029,2.20073552
83.5,1.73272238,45596.832,11.9943324,0.000856940416,1.01304394,-11.9943324,-0.000942634457,253.672649,913.913789,2.20073552
84,1.72882676,45658.6317,11.9962913,-0.00127479751,1.40459863,-11.9962913,0.00140227726,253.074936,784.988358,2.20073552
84.5,1.72507646,45718.0438,11.9995132,-0.00219095934,1.76755973,-11.9995132,0.00241005527,252.868853,819.505846,2.20073552
85,1.72147185,45775.0677,11.9994024,-0.00104435331,2.09453841,-11.9994024,0.00114878864,252.267817,863.978305,2.20073552
85.5,1.71801331,45829.7028,12.0007159,0.00107152134,2.37887834,-12.0007159,-0.00117867347,252.07995,878.413014,2.20073552
86,1.71470119,45881.9488,12.0045358,0.00216442835,2.61479116,-12.0045358,-0.00238087119,251.426567,806.02818,2.20073552
86.5,1.71153582,45931.8051,12.0046864,0.00121790121,2.79747437,-12.0046864,-0.00133969133,251.357464,767.551064,2.20073552
87,1.70851756,45979.2712,12.0027704,-0.000864193491,2.92320907,-12.0027704,0.000950612841,250.640406,844.072711,2.20073552
87.5,1.70564671,46024.3469,12.0036691,-0.00212003156,2.98943566,-12.0036691,0.00233203472,250.435509,719.201884,2.20073552
88,1.70292357,46067.0316,12.003146,-0.00137707576,2.99480597,-12.003146,0.00151478333,250.17984,872.322971,2.20073552
88.5,1.70034846,46107.3251,11.9990581,0.000653983935,2.93921066,-11.9990581,-0.000719382328,249.793251,759.553517,2.20073552
89,1.69792163,46145.2269,11.9974774,0.00205844204,2.8237815,-11.9974774,-0.00226428625,249.619485,830.683098,2.20073552
89.5,1.69564336,46180.7368,11.9980809,0.00152140003,2.65086829,-11.9980809,-0.00167354004,248.886242,781.933427,2.20073552
90,1.69351389,46213.8545,11.9958603,-0.000442035153,2.42399105,-11.9958603,0.000486238668,248.765908,901.763783,2.20073552
90.5,1.69153345,46244.5797,11.994546,-0.00198033707,2.14776834,-11.994546,0.00217837078,248.57888,812.249289,2.20073552
91,1.68970226,46272.9122,11.9974569,-0.00165042645,1.82782326,-11.9974569,0.00181546909,248.120221,886.498365,2.20073552
91.5,1.6880205,46298.8518,11.9990636,0.000229467041,1.47066897,-11.9990636,-0.000252413745,248.275908,741.537969,2.20073552
92,1.68648836,46322.3982,11.998699,0.00188640103,1.0835761,-11.998699,-0.00207504113,247.931159,858.994256,2.20073552
92.5,1.68510601,46343.5515,12.0015554,0.00176373518,0.674424741,-12.0015554,-0.0019401087,247.878019,901.159025,2.20073552
93,1.68387357,46362.3114,12.0046199,-1.73810433e-05,0.251544044,-12.0046199,1.91191476e-05,247.554672,883.773031,2.20073552
93.5,1.68279119,46378.6778,12.0035218,-0.0017773281,-0.176457365,-12.0035218,0.00195506091,247.853334,897.206849,2.20073552
94,1.68185898,46392.6506,12.0029793,-0.0018609331,-0.600866611,-12.0029793,0.00204702641,247.24377,823.920289,2.20073552
94.5,1.68107702,46404.2299,12.0044007,-0.000193136281,-1.01304394,-12.0044007,0.000212449909,246.988779,796.74153,2.20073552
95,1.68044539,46413.4155,12.0023068,0.00165382477,-1.40459863,-12.0023068,-0.00181920725,247.505053,841.37623,2.20073552
95.5,1.67996414,46420.2074,11.9986561,0.00194165296,-1.76755973,-11.9986561,-0.00213581825,246.751982,888.864637,2.20073552
96,1.6796333,46424.6057,11.9985185,0.000401010188,-2.09453841,-11.9985185,-0.000441111207,246.78053,803.545323,2.20073552
96.5,1.67945289,46426.6102,11.9980012,-0.00151661217,-2.37887834,-11.9980012,0.00166827339,247.198023,846.3896,2.20073552
