time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
12.5,3.78373343,8746.33622,-0.581870383,0.143568503,-2.71820822,0.581870383,-0.157925353,380.435674,887.584844,0.974956004
13,3.76125447,9272.61751,-0.677917578,0.0481937425,-2.87119342,0.677917578,-0.0530131168,378.343818,776.795686,0.974956004
13.5,3.741169,9790.0865,-0.947160656,-0.0824800923,-2.96572941,0.947160656,0.0907281015,376.54107,867.917208,0.974956004
14,3.72326667,10298.7458,-1.02461914,-0.127561301,-2.9998917,1.02461914,0.140317432,375.049913,850.632861,0.974956004
14.5,3.70739436,10798.9014,-1.03746283,-0.053638554,-2.97298485,1.03746283,0.0590024094,373.41464,748.101411,0.974956004
15,3.67837674,11290.9502,-1.23281135,0.0625505324,-2.8855566,1.23281135,-0.0688055857,370.683081,787.560749,0.974956004
15.5,3.63950819,11775.0504,-1.35285825,0.112562176,-2.73938673,1.35285825,-0.123818394,367.209222,810.93296,0.974956004
16,3.60278794,12251.4775,-1.28541738,0.0566958536,-2.53745086,1.28541738,-0.062365439,363.584384,721.823904,0.974956004
16.5,3.56800324,12720.7199,-1.32466924,-0.0458778119,-2.2838598,1.32466924,0.0504655931,360.288461,746.611983,0.974956004
17,3.53494653,13183.1139,-1.43648684,-0.0986374649,-1.98377594,1.43648684,0.108501211,357.246847,812.03374,0.974956004
17.5,3.50346328,13638.8912,-1.38516979,-0.0578984509,-1.64330812,1.38516979,0.063688296,354.188472,698.70562,0.974956004
18,3.47341674,14088.4189,-1.34650663,0.0320062624,-1.26938729,1.34650663,-0.0352068887,351.517947,828.712769,0.974956004
18.5,3.4446604,14532.0203,-1.47743016,0.0858245653,-0.869625396,1.47743016,-0.0944070219,348.943706,762.965103,0.974956004
19,3.41707451,14969.8446,-1.56072287,0.0576843894,-0.452160436,1.56072287,-0.0634528284,346.034761,788.462521,0.974956004
19.5,3.39056818,15402.0582,-1.57851827,-0.0205401253,-0.0254907934,1.57851827,0.0225941378,343.797525,800.655006,0.974956004
20,3.36504506,15828.8582,-1.74686094,-0.074124647,0.401697768,1.74686094,0.0815371117,341.356506,854.728989,0.974956004
20.5,3.34041412,16250.3227,-1.9666895,-0.0564094303,0.820708922,1.9666895,0.0620503733,339.248103,751.032268,0.974956004
21,3.31661175,16666.4896,-2.07356075,0.0111340776,1.22301281,2.07356075,-0.0122474853,337.02727,845.001614,0.974956004
21.5,3.29357918,17077.4632,-2.22111589,0.0635199173,1.60041968,2.22111589,-0.069871909,335.109798,765.736801,0.974956004
22,3.27125011,17483.323,-2.4572346,0.054365839,1.94524662,2.4572346,-0.0598024229,332.467862,813.832366,0.974956004
22.5,3.24957531,17884.1014,-2.59131429,-0.00348389071,2.25047396,2.59131429,0.00383227978,331.099083,782.179957,0.974956004
23,3.22851886,18279.8843,-2.65971015,-0.0539696346,2.50988813,2.65971015,0.059366598,328.869052,804.048764,0.974956004
23.5,3.20803478,18670.7882,-2.8113782,-0.0517846254,2.71820822,2.8113782,0.0569630879,326.636966,696.166624,0.974956004
24,3.18808025,19056.891,-2.93614299,-0.00267871075,2.87119342,2.93614299,0.00294658183,325.142983,766.684974,0.974956004
24.5,3.16862746,19438.279,-2.96284105,0.0454100647,2.96572941,2.96284105,-0.0499510712,323.091704,734.054413,0.974956004
25,3.14964466,19815.0733,-3.04782286,0.0488408381,2.9998917,3.04782286,-0.0537249219,321.12565,800.454761,0.974956004
25.5,3.13020344,20187.3673,-3.19626395,0.0075856516,2.97298485,3.19626395,-0.00834421676,319.278619,836.537979,0.974956004
26,3.10945039,20555.2279,-3.28013413,-0.0377665318,2.8855566,3.28013413,0.0415431849,317.335979,788.219143,0.974956004
26.5,3.08915498,20918.7391,-3.37756868,-0.0456673678,2.73938673,3.37756868,0.0502341046,315.615488,694.872981,0.974956004
27,3.06928585,21277.9758,-3.57652965,-0.0114344894,2.53745086,3.57652965,0.0125779383,313.614883,822.432923,0.974956004
27.5,3.04981718,21632.9787,-3.75917201,0.030964098,2.2838598,3.75917201,-0.0340605078,312.026146,798.648142,0.974956004
28,3.03073208,21983.7905,-3.89827951,0.0423679102,1.98377594,3.89827951,-0.0466047012,310.066507,808.401087,0.974956004
28.5,3.01201038,22330.4634,-4.10530768,0.0143936543,1.64330812,4.10530768,-0.0158330198,308.252814,826.102595,0.974956004
29,2.99363125,22673.0319,-4.33077613,-0.0249314238,1.26938729,4.33077613,0.0274245661,306.904389,815.018435,0.974956004
29.5,2.97558215,23011.5261,-4.47958833,-0.0390237681,0.869625396,4.47958833,0.0429261449,304.555642,749.270077,0.974956004
30,2.95785118,23345.9931,-4.634073,-0.016607013,0.452160436,4.634073,0.0182677143,303.090668,834.086446,0.974956004
30.5,2.94042218,23676.4783,-4.83117255,0.0195996063,0.0254907934,4.83117255,-0.0215595669,301.829074,777.020811,0.974956004
31,2.92328326,24003.0185,-4.97174031,0.0356958868,-0.401697768,4.97174031,-0.0392654755,300.110637,808.173675,0.974956004
31.5,2.90642618,24325.6601,-5.07736593,0.0181965944,-0.820708922,5.07736593,-0.0200162538,298.435147,769.808774,0.974956004
32,2.88983862,24644.4547,-5.23916899,-0.0149026254,-1.22301281,5.23916899,0.0163928879,296.669176,767.240746,0.974956004
32.5,2.87350842,24959.4424,-5.40134123,-0.0324285474,-1.60041968,5.40134123,0.0356714021,295.41624,731.847762,0.974956004
33,2.85742816,25270.6615,-5.52085064,-0.019265369,-1.94524662,5.52085064,0.0211919059,293.987724,787.301313,0.974956004
33.5,2.84158916,25578.155,-5.68433857,0.0107788902,-2.25047396,5.68433857,-0.0118567793,292.510781,776.060985,0.974956004
34,2.82598066,25881.9575,-5.89393032,0.0292539253,-2.50988813,5.89393032,-0.0321793179,291.156862,845.729903,0.974956004
34.5,2.81059568,26182.0959,-6.06899915,0.0199004601,-2.71820822,6.06899915,-0.0218905061,289.528157,882.541743,0.974956004
35,2.79542892,26478.6003,-6.24707992,-0.00717196027,-2.87119342,6.24707992,0.0078891563,287.879918,729.506011,0.974956004
35.5,2.78047263,26771.4994,-6.47678028,-0.026195374,-2.96572941,6.47678028,0.0288149114,286.575177,784.994115,0.974956004
36,2.76572054,27060.8152,-6.68632039,-0.0201758288,-2.9998917,6.68632039,0.0221934117,285.104967,638.225737,0.974956004
36.5,2.75116946,27346.5715,-6.85646352,0.00403029699,-2.97298485,6.85646352,-0.00443332669,284.054165,806.343816,0.974956004
37,2.73681465,27628.7961,-7.05538901,0.0232691154,-2.8855566,7.05538901,-0.025596027,282.486342,800.26422,0.974956004
37.5,2.72265055,27907.5131,-7.25828393,0.0201540764,-2.73938673,7.25828393,-0.0221694841,281.126405,862.458994,0.974956004
38,2.70867423,28182.7463,-7.41107772,-0.00130690367,-2.53745086,7.41107772,0.00143759404,279.707992,790.544957,0.974956004
38.5,2.69488277,28454.5234,-7.56788306,-0.0204854733,-2.2838598,7.56788306,0.0225340206,278.55778,811.90385,0.974956004
39,2.68127126,28722.871,-7.75696045,-0.0198879319,-1.98377594,7.75696045,0.0218767251,277.143492,809.739498,0.974956004
39.5,2.66783612,28987.8124,-7.92012496,-0.00104083038,-1.64330812,7.92012496,0.00114491341,276.175382,714.646141,0.974956004
40,2.65457512,29249.3717,-8.07054057,0.0178502909,-1.26938729,8.07054057,-0.01963532,274.764075,829.417642,0.974956004
40.5,2.64148444,29507.5735,-8.2646347,0.0194218405,-0.869625396,8.2646347,-0.0213640245,273.692925,828.164031,0.974956004
41,2.6285603,29762.438,-8.46540566,0.00305132881,-0.452160436,8.46540566,-0.00335646169,272.353921,745.954641,0.974956004
41.5,2.61580078,30013.984,-8.64091162,-0.015366225,-0.0254907934,8.64091162,0.0169028475,271.211876,835.73556,1.94991201
42,2.60320361,30262.2315,-8.84177967,-0.0187934273,0.401697768,8.84177967,0.02067277,270.010734,746.81236,1.94991201
42.5,2.59076561,30507.1981,-9.06650592,-0.00475918116,0.820708922,9.06650592,0.00523509927,269.113221,720.348937,1.94991201
43,2.57848511,30748.8992,-9.26035471,0.0130335757,1.22301281,9.26035471,-0.0143369333,267.60363,760.124609,1.94991201
43.5,2.56636109,30987.3519,-9.44595876,0.0180345624,1.60041968,9.44595876,-0.0198380187,266.695496,827.939549,1.94991201
44,2.55439292,31222.5739,-9.40911878,0.00619549711,1.94524662,9.40911878,-0.00681504682,265.559422,804.535069,1.94991201
44.5,2.54258929,31454.5991,-9.04265662,-0.0108507052,2.25047396,9.04265662,0.0119357757,264.396642,728.825528,1.94991201
45,2.53094864,31683.4815,-8.65245026,-0.0171716798,2.50988813,8.65245026,0.0188888478,263.428549,776.066581,1.94991201
45.5,2.51946633,31909.274,-8.28689183,-0.00738777677,2.71820822,8.28689183,0.00812655444,262.107675,827.404532,1.94991201
46,2.50813762,32132.025,-7.93283481,0.00881399902,2.87119342,7.93283481,-0.00969539893,260.97832,828.016763,1.94991201
46.5,2.49511541,32351.7794,-7.55564553,0.0162259716,2.96572941,7.55564553,-0.0178485687,259.804302,834.829798,1.94991201
47,2.48200526,32568.581,-7.19212149,0.00836012306,2.9998917,7.19212149,-0.00919613537,258.746582,736.160959,1.94991201
47.5,2.46909371,32782.47,-6.86097752,-0.00691955668,2.97298485,6.86097752,0.00761151235,257.424534,711.260977,1.94991201
48,2.45637597,32993.4829,-6.52035116,-0.0152159131,2.8855566,6.52035116,0.0167375044,256.168261,774.110326,1.94991201
48.5,2.44384796,33201.654,-6.1756744,-0.00913407764,2.73938673,6.1756744,0.0100474854,255.062092,748.144475,1.94991201
49,2.4315055,33407.0154,-5.86257356,0.00516345114,2.53745086,5.86257356,-0.00567979626,253.907302,749.088948,1.94991201
49.5,2.41934471,33609.5961,-5.55254984,0.0141576105,2.2838598,5.55254984,-0.0155733715,252.838053,861.239383,1.94991201
50,2.40736241,33809.4232,-5.22068622,0.00972902301,1.98377594,5.22068622,-0.0107019253,251.868832,706.000854,1.94991201
50.5,2.39555549,34006.5227,-4.90122619,-0.0035416428,1.64330812,4.90122619,0.00389580708,250.430762,800.799468,1.94991201
51,2.38392087,34200.9189,-4.59371733,-0.0130650866,1.26938729,4.59371733,0.0143715953,249.467181,779.362632,1.94991201
51.5,2.3724559,34392.6341,-4.2607948,-0.0101624706,0.869625396,4.2607948,0.0111787177,248.494374,759.34743,1.94991201
52,2.36115812,34581.69,-3.92059357,0.00204995648,0.452160436,3.92059357,-0.00225495213,247.443318,802.804897,1.94991201
52.5,2.35002504,34768.1076,-3.59958005,0.0119505152,0.0254907934,3.59958005,-0.0131455667,246.204411,848.286061,1.94991201
53,2.33905436,34951.9058,-3.26844091,0.0104502821,-0.401697768,3.26844091,-0.0114953103,245.381571,716.415834,1.94991201
53.5,2.32824406,35133.103,-2.92142251,-0.000684110697,-0.820708922,2.92142251,0.000752521766,244.3521,743.162136,1.94991201
54,2.3175921,35311.7166,-2.59476054,-0.0108244597,-1.22301281,2.59476054,0.0119069057,243.26189,839.452955,1.94991201
54.5,2.30709657,35487.7628,-2.2790384,-0.0106068643,-1.60041968,2.2790384,0.0116675508,242.203493,753.308804,1.94991201
55,2.29675581,35661.2563,-1.94751518,-0.000560240304,-1.94524662,1.94751518,0.000616264334,241.23142,814.969962,1.94991201
55.5,2.28656823,35832.2114,-1.62507232,0.00969609688,-2.25047396,1.62507232,-0.0106657066,240.172869,811.309468,1.94991201
56,2.27653232,36000.6414,-1.32344765,0.0106453436,-2.50988813,1.32344765,-0.011709878,239.207815,790.041587,1.94991201
56.5,2.26664672,36166.5583,-1.00942127,0.00168747111,-2.71820822,1.00942127,-0.00185621822,238.495616,785.131484,1.94991201
57,2.2569102,36329.9736,-0.685257659,-0.00857340223,-2.87119342,0.685257659,0.00943074245,237.435303,820.848035,1.94991201
57.5,2.24732156,36490.8986,-0.37709519,-0.0105777069,-2.96572941,0.37709519,0.0116354776,236.538579,710.077504,1.94991201
58,2.2378797,36649.3436,-0.064054692,-0.00270195521,-2.9998917,0.064054692,0.00297215073,235.615583,798.732011,1.94991201
58.5,2.22858359,36805.3184,0.271485271,0.00746329949,-2.97298485,-0.271485271,-0.00820962944,235.033749,869.115942,1.94991201
59,2.21943225,36958.8329,0.601498222,0.0104149121,-2.8855566,-0.601498222,-0.0114564033,234.267578,715.997635,1.94991201
59.5,2.21042475,37109.8961,0.923741308,0.00360803405,-2.73938673,-0.923741308,-0.00396883745,233.26259,822.065828,1.94991201
60,2.20156025,37258.5168,1.26461549,-0.00637179134,-2.53745086,-1.26461549,0.00700897047,232.27544,857.404957,1.94991201
60.5,2.19283793,37404.7035,1.60862213,-0.0101669859,-2.2838598,-1.60862213,0.0111836844,231.431197,826.318651,1.94991201
61,2.18425703,37548.4643,1.93433564,-0.00440998717,-1.98377594,-1.93433564,0.00485098588,230.680021,819.800687,1.94991201
61.5,2.17581689,37689.8067,2.26452668,0.00530408259,-1.64330812,-2.26452668,-0.00583449084,229.952653,743.340189,1.94991201
62,2.16751687,37828.7378,2.60486073,0.00984311794,-1.26938729,-2.60486073,-0.0108274297,228.946515,765.907485,1.94991201
62.5,2.15935636,37965.2645,2.92868093,0.00511200986,-0.869625396,-2.92868093,-0.00562321084,228.458811,788.96899,1.94991201
63,2.15133488,38099.3931,3.24524161,-0.00426469255,-0.452160436,-3.24524161,0.0046911618,227.564829,725.353115,1.94991201
63.5,2.14345193,38231.1295,3.57762454,-0.00945175226,-0.0254907934,-3.57762454,0.0103969275,226.767272,707.049954,1.94991201
64,2.13570702,38360.4797,3.90764193,-0.00571819897,0.401697768,-3.90764193,0.00629001887,226.189599,710.413549,1.94991201
64.5,2.12809976,38487.449,4.22648908,0.00325755051,0.820708922,-4.22648908,-0.00358330556,225.46446,771.099181,1.94991201
65,2.12062978,38612.0428,4.56044536,0.00900066506,1.22301281,-4.56044536,-0.00990073156,224.791282,794.965819,1.94991201
65.5,2.11329666,38734.2661,4.90677315,0.00623254211,1.60041968,-4.90677315,-0.00685579632,224.20668,827.717844,1.94991201
66,2.10610006,38854.1242,5.24269894,-0.00228607579,1.94524662,-5.24269894,0.00251468337,223.488471,762.126755,1.94991201
66.5,2.0990397,38971.6218,5.58301719,-0.00849703075,2.25047396,-5.58301719,0.00934673383,222.888202,807.539393,1.94991201
67,2.09211522,39086.7637,5.94023989,-0.00665890763,2.50988813,-5.94023989,0.0073247984,222.001704,856.162581,1.94991201
67.5,2.08532635,39199.5546,6.29013192,0.00135324832,2.71820822,-6.29013192,-0.00148857316,221.585613,772.722067,1.94991201
68,2.07867288,39309.999,6.6299918,0.00794748242,2.87119342,-6.6299918,-0.00874223066,220.900404,864.883552,1.94991201
68.5,2.07215459,39418.1011,6.9816012,0.00700103848,2.96572941,-6.9816012,-0.00770114233,220.235726,819.381368,1.94991201
69,2.06577124,39523.865,7.33316067,-0.000461672769,2.9998917,-7.33316067,0.000507840046,219.582234,725.873646,1.94991201
69.5,2.05952269,39627.2948,7.66832566,-0.00735817176,2.97298485,-7.66832566,0.00809398894,219.155987,767.818472,1.94991201
70,2.05340883,39728.3942,8.00770148,-0.00726255288,2.8855566,-8.00770148,0.00798880817,218.347337,747.242823,1.94991201
70.5,2.04742945,39827.1668,8.3578072,-0.000386365585,2.73938673,-8.3578072,0.000425002144,217.862049,749.252054,1.94991201
71,2.04158445,39923.6162,8.69761858,0.00673482644,2.53745086,-8.69761858,-0.00740830908,217.367743,823.861395,1.94991201
71.5,2.03587373,40017.7458,9.03544099,0.0074469499,2.2838598,-9.03544099,-0.00819164489,216.873399,807.041961,1.94991201
72,2.03029717,40109.5589,9.39065781,0.00118885423,1.98377594,-9.39065781,-0.00130773966,216.461345,880.993058,1.94991201
72.5,2.0248546,40199.0589,9.74706531,-0.00608280002,1.64330812,-9.74706531,0.00669108003,215.569993,684.471385,1.94991201
73,2.01954596,40286.2493,10.0956466,-0.00755761532,1.26938729,-10.0956466,0.00831337685,215.385267,774.818028,1.94991201
73.5,2.01437115,40371.1332,10.4570693,-0.00194401417,0.869625396,-10.4570693,0.00213841559,214.964597,767.334651,1.94991201
74,2.00933003,40453.714,10.8274163,0.00540711456,0.452160436,-10.8274163,-0.00594782601,214.27009,831.200122,1.94991201
74.5,2.00442252,40533.995,11.185785,0.00759782657,0.0254907934,-11.185785,-0.00835760922,213.95668,770.129301,1.94991201
75,1.9996486,40611.9794,11.5441677,0.00265026526,-0.401697768,-11.5441677,-0.00291529179,213.983305,753.045557,1.94991201
75.5,1.99500816,40687.6702,11.9135149,-0.00471249987,-0.820708922,-11.9135149,0.00518374985,213.030013,879.975036,1.94991201
76,1.99050163,40761.0704,12.0182089,-0.00757075846,-1.22301281,-12.0182089,0.00832783431,212.711874,862.562973,1.94991201
76.5,1.98613057,40832.1798,12.0074041,-0.00330619283,-1.60041968,-12.0074041,0.00363681211,211.854337,800.33418,1.94991201
77,1.9818953,40900.9965,12.0059601,0.00400342332,-1.94524662,-12.0059601,-0.00440376565,211.779028,790.293392,1.94991201
77.5,1.97779602,40967.5188,12.0051892,0.00747947989,-2.25047396,-12.0051892,-0.00822742788,211.56053,678.199358,1.94991201
78,1.973833,41031.7449,11.9918397,0.00391052731,-2.50988813,-11.9918397,-0.00430158004,211.031962,758.671799,1.94991201
78.5,1.97000649,41093.6731,11.9847267,-0.00328415863,-2.71820822,-11.9847267,0.0036125745,210.539284,752.633799,1.94991201
79,1.96631664,41153.302,11.9896972,-0.00732705875,-2.87119342,-11.9896972,0.00805976462,210.489229,816.101223,1.94991201
79.5,1.96276365,41210.6301,11.9873008,-0.00446216966,-2.96572941,-11.9873008,0.00490838662,209.898565,804.412986,1.94991201
80,1.95934777,41265.656,11.9836025,0.00255879984,-2.9998917,-11.9836025,-0.00281467982,209.683079,744.031998,1.94991201
80.5,1.95606915,41318.3785,11.9945144,0.00711651394,-2.97298485,-11.9945144,-0.00782816533,209.315903,743.105819,1.94991201
81,1.95292793,41368.7965,12.0040211,0.0049601522,-2.8855566,-12.0040211,-0.00545616742,208.950283,693.061868,1.94991201
81.5,1.94992433,41416.909,12.0027078,-0.00183124873,-2.73938673,-12.0027078,0.00201437361,209.015046,777.673187,1.94991201
82,1.94705854,41462.7149,12.0086675,-0.00685079574,-2.53745086,-12.0086675,0.00753587532,208.445434,777.382184,1.94991201
82.5,1.94433068,41506.2132,12.018496,-0.00540361549,-2.2838598,-12.018496,0.00594397704,208.282103,938.646734,1.94991201
83,1.94174094,41547.4032,12.0137999,0.00110524201,-1.98377594,-12.0137999,-0.00121576621,208.046844,755.76922,1.94991201
83.5,1.93928952,41586.2839,12.0067249,0.00653279529,-1.64330812,-12.0067249,-0.00718607482,207.865286,820.408909,1.94991201
84,1.93697653,41622.8545,12.0089373,0.00579179254,-1.26938729,-12.0089373,-0.0063709718,207.563618,770.985243,1.94991201
84.5,1.93480211,41657.1141,12.0032956,-0.000384377218,-0.869625396,-12.0032956,0.00042281494,206.994909,779.504912,1.94991201
85,1.93276642,41689.0621,11.9898412,-0.00616535745,-0.452160436,-11.9898412,0.00678189319,207.363524,753.070414,1.94991201
85.5,1.93086958,41718.6976,11.988435,-0.00612399805,-0.0254907934,-11.988435,0.00673639786,207.053664,742.244728,1.94991201
86,1.92911163,41746.0201,11.9910314,-0.000327864445,0.401697768,-11.9910314,0.000360650889,206.906272,763.581823,1.94991201
86.5,1.9274927,41771.029,11.9845212,0.00575129326,0.820708922,-11.9845212,-0.00632642258,206.735888,829.144913,1.94991201
87,1.92601287,41793.7239,11.9853239,0.00639961938,1.22301281,-11.9853239,-0.00703958131,206.846327,776.411937,1.94991201
87.5,1.92467217,41814.1043,11.9975391,0.00102809829,1.60041968,-11.9975391,-0.00113090812,206.374663,858.333779,1.94991201
88,1.92347063,41832.17,12.0013308,-0.00529339004,1.94524662,-12.0013308,0.00582272905,206.28296,765.117991,1.94991201
88.5,1.92240835,41847.9208,12.0012055,-0.00661810732,2.25047396,-12.0012055,0.00727991806,206.119225,738.36548,1.94991201
89,1.92148533,41861.3564,12.0116844,-0.0017130174,2.50988813,-12.0116844,0.00188431914,206.098053,792.850031,1.94991201
89.5,1.92070157,41872.4767,12.0175402,0.00479442159,2.71820822,-12.0175402,-0.00527386375,206.085686,796.228116,1.94991201
90,1.92005714,41881.2817,12.0103474,0.00677896866,2.87119342,-12.0103474,-0.00745686552,205.979654,817.117895,1.94991201
90.5,1.91955205,41887.7713,12.0086426,0.00237937466,2.96572941,-12.0086426,-0.00261731212,205.982079,831.831815,1.94991201
91,1.91918626,41891.9453,12.0106753,-0.00425716069,2.9998917,-12.0106753,0.00468287676,206.248056,811.571108,1.94991201
91.5,1.91895977,41893.8038,12.0000919,-0.0068817625,2.97298485,-12.0000919,0.00756993875,205.979294,841.305999,1.94991201
