time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
26.5,2.7489972,19415.5471,-3.49908544,-0.0577775713,-0.956003955,3.49908544,0.0635553284,269.233957,702.061952,1.01774132
27,2.73100751,19744.782,-3.63183323,-0.00881811726,-0.541586853,3.63183323,0.00969992898,267.748936,854.978239,1.01774132
27.5,2.71331176,20069.8684,-3.79417295,0.0453753163,-0.116144603,3.79417295,-0.0499128479,265.820091,729.680309,1.01774132
28,2.69400076,20390.8532,-3.8445548,0.054933451,0.311662015,3.8445548,-0.060426796,264.467943,695.871906,1.01774132
28.5,2.67505822,20707.8091,-3.89539789,0.0136486747,0.733124094,3.89539789,-0.0150135422,262.853548,790.051196,1.01774132
29,2.65646145,21020.8061,-4.04143483,-0.0378355626,1.13966188,4.04143483,0.0416191189,261.242413,807.034115,1.01774132
29.5,2.63819263,21329.8904,-4.14859904,-0.0518131622,1.52299944,4.14859904,0.0569944784,259.631298,777.491928,1.01774132
30,2.62024077,21635.1126,-4.21756663,-0.0175351732,1.87533312,4.21756663,0.0192886906,257.917858,747.326769,1.01774132
30.5,2.60258982,21936.5273,-4.38811312,0.0309814527,2.18949042,4.38811312,-0.034079598,256.49237,822.006716,1.01774132
31,2.58522327,22234.1678,-4.59083181,0.048506968,2.45907602,4.59083181,-0.0533576648,255.065642,742.632104,1.01774132
31.5,2.56813251,22528.0597,-4.72640028,0.0206049953,2.67860192,4.72640028,-0.0226654948,253.144757,747.549932,1.01774132
32,2.55130868,22818.2381,-4.90165598,-0.0247701607,2.8435992,4.90165598,0.0272471768,251.779085,762.736607,1.01774132
32.5,2.53473911,23104.731,-5.13732714,-0.0450886134,2.95070901,5.13732714,0.0495974747,250.27309,784.953755,1.01774132
33,2.51841631,23387.5569,-5.30227169,-0.0229695355,2.9977509,5.30227169,0.0252664891,248.799463,850.150008,1.01774132
33.5,2.50233613,23666.7446,-5.42920412,0.0191589184,2.98376721,5.42920412,-0.0210748102,247.591634,841.034045,1.01774132
34,2.48649004,23942.3274,-5.6128836,0.0416169096,2.90904264,5.6128836,-0.0457786006,246.09998,798.570618,1.01774132
34.5,2.47087025,24214.3314,-5.76618466,0.0247256402,2.77509834,5.76618466,-0.0271982042,244.591874,738.665971,1.01774132
35,2.45547351,24482.7857,-5.84706538,-0.0141051855,2.58466104,5.84706538,0.015515704,243.211986,812.808325,1.01774132
35.5,2.44029418,24747.7272,-5.96941912,-0.0381374212,2.3416075,5.96941912,0.0419511633,241.889248,794.233672,1.01774132
36,2.42532415,25009.1872,-6.1260799,-0.0259568642,2.05088559,6.1260799,0.0285525506,240.486046,754.503719,1.01774132
36.5,2.41055908,25267.1918,-6.22765269,0.00956780388,1.71841355,6.22765269,-0.0105245843,239.253761,815.133182,1.01774132
37,2.3959953,25521.7714,-6.34293662,0.0346854571,1.35095957,6.34293662,-0.0381540028,238.21626,769.132509,1.01774132
37.5,2.38162605,25772.9537,-6.53121465,0.0267354283,0.956003955,6.53121465,-0.0294089711,236.685196,738.487205,1.01774132
38,2.36744636,26020.7581,-6.7000941,-0.00550796778,0.541586853,6.7000941,0.00605876456,235.130984,770.750989,1.01774132
38.5,2.35345416,26265.2048,-6.84073925,-0.0312888421,0.116144603,6.84073925,0.0344177263,234.276945,780.539871,1.01774132
39,2.33964539,26506.3156,-7.03893536,-0.0271241609,-0.311662015,7.03893536,0.029836577,233.098217,800.44863,2.03548264
39.5,2.32601559,26744.1067,-7.2457246,0.0018893861,-0.733124094,7.2457246,-0.00207832471,231.826561,787.578257,2.03548264
40,2.31256345,26978.5933,-7.39151264,0.0279693634,-1.13966188,7.39151264,-0.0307662997,230.608993,814.069295,2.03548264
40.5,2.29928743,27209.7951,-7.5475406,0.0271776867,-1.52299944,7.5475406,-0.0298954554,229.494112,812.890031,2.03548264
41,2.286184,27437.7305,-7.73267021,0.00132182199,-1.87533312,7.73267021,-0.00145400419,228.220838,722.079151,2.03548264
41.5,2.27325148,27662.4157,-7.86339437,-0.0247435271,-2.18949042,7.86339437,0.0272178798,226.996801,812.425909,2.03548264
42,2.26048935,27883.8701,-7.96676323,-0.0269431897,-2.45907602,7.96676323,0.0296375087,225.850361,808.804023,2.03548264
42.5,2.24789499,28102.1147,-8.11423122,-0.00415706797,-2.67860192,8.11423122,0.00457277477,224.972179,722.794018,2.03548264
43,2.23546585,28317.1667,-8.25105053,0.0216235122,-2.8435992,8.25105053,-0.0237858634,223.729575,826.089536,2.03548264
43.5,2.22320128,28529.0434,-8.34917504,0.0264613796,-2.95070901,8.34917504,-0.0291075176,222.658417,754.160481,2.03548264
44,2.21109964,28737.7639,-8.4873333,0.0066452347,-2.9977509,8.4873333,-0.00730975817,221.643502,723.979778,2.03548264
44.5,2.19915821,28943.3438,-8.6587753,-0.0186182915,-2.98376721,8.6587753,0.0204801206,220.379182,827.591707,2.03548264
45,2.18737841,29145.7978,-8.46555311,-0.0257675894,-2.90904264,8.46555311,0.0283443483,219.435515,802.350971,2.03548264
45.5,2.17576839,29345.1619,-8.05300331,-0.00881271452,-2.77509834,8.05300331,0.00969398597,218.650928,746.303479,2.03548264
46,2.16432407,29541.4856,-7.69268475,0.015733968,-2.58466104,7.69268475,-0.0173073648,217.461709,672.599977,2.03548264
46.5,2.15304127,29734.8131,-7.31420732,0.0248912193,-2.3416075,7.31420732,-0.0273803412,216.241033,692.928252,2.03548264
47,2.14191714,29925.1867,-6.9078307,0.0106828544,-2.05088559,6.9078307,-0.0117511399,215.521167,768.868969,2.03548264
47.5,2.13094825,30112.6478,-6.53562173,-0.01297427,-1.71841355,6.53562173,0.014271697,214.217564,788.17236,2.03548264
48,2.12013122,30297.2337,-6.16466511,-0.0238575142,-1.35095957,6.16466511,0.0262432657,213.274464,810.616402,2.03548264
48.5,2.10946379,30478.9795,-5.74726328,-0.0122765997,-0.956003955,5.74726328,0.0135042597,212.668946,803.67661,2.03548264
49,2.09894363,30657.9204,-5.34003752,0.01034255,-0.541586853,5.34003752,-0.011376805,211.769106,864.480288,2.03548264
49.5,2.08856798,30834.0894,-4.96205763,0.0226892309,-0.116144603,4.96205763,-0.024958154,210.556642,783.283773,2.03548264
50,2.07833473,31007.5161,-4.55470937,0.0136129523,0.311662015,4.55470937,-0.0149742475,209.691621,842.943593,2.03548264
50.5,2.06824214,31178.23,-4.1393443,-0.00784151591,0.733124094,4.1393443,0.00862566751,208.938361,760.331566,2.03548264
51,2.05828817,31346.2587,-3.76960395,-0.0214067497,1.13966188,3.76960395,0.0235474247,207.659211,710.330404,2.03548264
51.5,2.04847105,31511.6269,-3.40227065,-0.0147092615,1.52299944,3.40227065,0.0161801877,207.433038,821.826787,2.03548264
52,2.03878954,31674.3577,-3.0117798,0.00547332301,1.87533312,3.0117798,-0.00602065531,206.375453,748.436468,2.03548264
52.5,2.02924234,31834.4735,-2.65341637,0.02002846,2.18949042,2.65341637,-0.022031306,205.667381,782.177329,2.03548264
53,2.01982821,31991.9946,-2.31800409,0.0155814984,2.45907602,2.31800409,-0.0171396482,204.491403,793.496924,2.03548264
53.5,2.01054631,32146.9392,-1.94952114,-0.0032396309,2.67860192,1.94952114,0.003563594,203.720475,825.447803,2.03548264
54,2.0003258,32299.3256,-1.57843037,-0.0185710246,2.8435992,1.57843037,0.020428127,202.697858,778.510806,2.03548264
54.5,1.99015301,32449.1714,-1.23427316,-0.0162444393,2.95070901,1.23427316,0.0178688832,202.169677,781.988116,2.03548264
55,1.98014368,32596.4926,-0.864455745,0.00114164336,2.9977509,0.864455745,-0.00125580769,200.843543,765.737569,2.03548264
55.5,1.97029638,32741.3048,-0.464493558,0.0170495511,2.98376721,0.464493558,-0.0187545062,199.847988,807.431128,2.03548264
56,1.9606097,32883.6239,-0.0875965132,0.0167117857,2.90904264,0.0875965132,-0.0183829643,199.102739,797.697727,2.03548264
56.5,1.95108236,33023.4644,0.287644952,0.000819827501,2.77509834,-0.287644952,-0.000901810251,198.460839,713.052847,2.03548264
57,1.94171319,33160.84,0.695911843,-0.0154778074,2.58466104,-0.695911843,0.0170255882,197.360161,780.156652,2.03548264
57.5,1.93250106,33295.7643,1.09027426,-0.0169963111,2.3416075,-1.09027426,0.0186959422,196.782605,807.803999,2.03548264
58,1.92344497,33428.2502,1.45489061,-0.00264429667,2.05088559,-1.45489061,0.00290872633,196.093709,758.701577,2.03548264
58.5,1.91454408,33558.3089,1.83835818,0.0138683956,1.71841355,-1.83835818,-0.0152552352,194.850629,710.521817,2.03548264
59,1.90579754,33685.9518,2.22660953,0.0171099691,1.35095957,-2.22660953,-0.0188209661,194.509013,808.177728,2.03548264
59.5,1.89720464,33811.1895,2.57960384,0.0043315548,0.956003955,-2.57960384,-0.00476471028,193.600314,826.806252,2.03548264
60,1.88876484,33934.0315,2.93591481,-0.0122329149,0.541586853,-2.93591481,0.0134562064,192.797747,719.145203,2.03548264
60.5,1.88047751,34054.4866,3.31959278,-0.0170640093,0.116144603,-3.31959278,0.0187704102,191.987451,752.207477,2.03548264
61,1.8723421,34172.5642,3.68693057,-0.00588162967,-0.311662015,-3.68693057,0.00646979263,191.625739,718.28261,2.03548264
61.5,1.86435822,34288.2726,4.04518773,0.0105820979,-0.733124094,-4.04518773,-0.0116403077,190.588119,751.739633,2.03548264
62,1.85652541,34401.6197,4.43917619,0.016869068,-1.13966188,-4.43917619,-0.0185559748,189.971019,852.678553,2.03548264
62.5,1.84884314,34512.614,4.84093481,0.00729475438,-1.52299944,-4.84093481,-0.00802422982,189.372139,686.99874,2.03548264
63,1.8413111,34621.2634,5.22202585,-0.00892591583,-1.87533312,-5.22202585,0.00981850742,188.265455,780.946449,2.03548264
63.5,1.83392899,34727.5756,5.62271656,-0.0165352359,-2.18949042,-5.62271656,0.0181887595,187.861963,762.354654,2.03548264
64,1.82669636,34831.5581,6.04405181,-0.00857133436,-2.45907602,-6.04405181,0.0094284678,187.216912,822.06205,2.03548264
64.5,1.81961296,34933.2184,6.43937699,0.00727367372,-2.67860192,-6.43937699,-0.00800104109,186.7574,744.841171,2.03548264
65,1.81267868,35032.5635,6.82635628,0.0160721214,-2.8435992,-6.82635628,-0.0176793336,185.701996,771.437826,2.03548264
65.5,1.80589328,35129.5998,7.2358894,0.00971191982,-2.95070901,-7.2358894,-0.0106831118,185.28912,798.819859,2.03548264
66,1.79925655,35224.334,7.63061569,-0.00563410579,-2.9977509,-7.63061569,0.00619751636,184.861849,839.83962,2.03548264
66.5,1.7927685,35316.7721,7.99999633,-0.015488928,-2.98376721,-7.99999633,0.0170378208,184.141801,773.465693,2.03548264
67,1.7864291,35406.9197,8.38903935,-0.0107171948,-2.90904264,-8.38903935,0.0117889143,183.593452,765.663865,2.03548264
67.5,1.78023813,35494.7823,8.78850383,0.00401546218,-2.77509834,-8.78850383,-0.0044170084,183.367597,807.610465,2.03548264
68,1.77419558,35580.3656,9.16519265,0.014794535,-2.58466104,-9.16519265,-0.0162739885,182.589312,807.170243,2.03548264
68.5,1.76830151,35663.6747,9.55255205,0.0115879811,-2.3416075,-9.55255205,-0.0127467792,181.901305,691.681555,2.03548264
69,1.76255569,35744.7148,9.97036425,-0.00242557589,-2.05088559,-9.97036425,0.00266813348,181.867225,742.534578,2.03548264
69.5,1.756958,35823.4914,10.3779368,-0.0139975636,-1.71841355,-10.3779368,0.01539732,181.277017,730.335,2.03548264
70,1.75150852,35900.0098,10.7782256,-0.0123252415,-1.35095957,-10.7782256,0.0135577656,180.357029,717.963403,2.03548264
70.5,1.74620711,35974.2752,11.2074536,0.000871911794,-0.956003955,-11.2074536,-0.000959102974,180.034854,765.887338,2.03548264
71,1.7410536,36046.2928,11.6383601,0.0131064212,-0.541586853,-11.6383601,-0.0144170633,179.733189,726.581247,2.03548264
71.5,1.73604806,36116.0682,12.015693,0.0129300771,-0.116144603,-12.015693,-0.0142230848,179.306383,794.946622,2.03548264
72,1.73119244,36183.6046,12.0211542,0.000638389546,0.311662015,-12.0211542,-0.000702228501,178.771405,815.115923,2.03548264
72.5,1.7264884,36248.9006,12.0379927,-0.0121293056,0.733124094,-12.0379927,0.0133422362,178.331862,750.933895,2.03548264
73,1.72193652,36311.9543,12.0267224,-0.0134036512,1.13966188,-12.0267224,0.0147440163,178.094785,841.233993,2.03548264
73.5,1.71753746,36372.7629,12.0059877,-0.00209845574,1.52299944,-12.0059877,0.00230830131,177.594188,795.57151,2.03548264
74,1.71329165,36431.3242,12.0068848,0.0110743145,1.87533312,-12.0068848,-0.012181746,177.161714,727.130701,2.03548264
74.5,1.70919949,36487.636,11.998352,0.0137474193,2.18949042,-11.998352,-0.0151221612,177.026648,813.826992,2.03548264
75,1.70526158,36541.6963,11.9721677,0.00350169157,2.45907602,-11.9721677,-0.00385186072,176.534404,781.34741,2.03548264
75.5,1.70147837,36593.5027,11.9695167,-0.00994964258,2.67860192,-11.9695167,0.0109446068,176.334854,789.272315,2.03548264
76,1.69785012,36643.0536,11.9810777,-0.0139631648,2.8435992,-11.9810777,0.0153594812,175.851803,812.474237,2.03548264
76.5,1.69437726,36690.3474,11.9741109,-0.00484181277,2.95070901,-11.9741109,0.00532599405,175.444317,776.878331,2.03548264
77,1.69106025,36735.3825,11.9762695,0.00876339472,2.9977509,-11.9762695,-0.0096397342,175.236387,809.046836,2.03548264
77.5,1.68789932,36778.1576,12.0029639,0.0140528754,2.98376721,-12.0029639,-0.0154581629,175.019358,770.178463,2.03548264
78,1.68489478,36818.6717,12.0141216,0.00611282494,2.90904264,-12.0141216,-0.00672410743,174.942766,787.347084,2.03548264
78.5,1.68204709,36856.9237,12.0107467,-0.00752359459,2.77509834,-12.0107467,0.00827595405,174.39703,759.630325,2.03548264
79,1.67935654,36892.9124,12.0263566,-0.0140187381,2.58466104,-12.0263566,0.0154206119,173.945957,714.663979,2.03548264
79.5,1.67682337,36926.6369,12.0367944,-0.007309,2.3416075,-12.0367944,0.0080399,174.090801,727.861826,2.03548264
80,1.67444798,36958.0965,12.0188693,0.0062382084,2.05088559,-12.0188693,-0.00686202924,173.74485,796.596079,2.03548264
80.5,1.67223072,36987.2899,12.0086833,0.0138631476,1.71841355,-12.0086833,-0.0152494623,173.706617,727.141713,2.03548264
81,1.67017177,37014.2161,12.011567,0.00842486276,1.35095957,-12.011567,-0.00926734904,173.529077,743.305671,2.03548264
81.5,1.66827135,37038.8745,11.9927531,-0.00491517357,0.956003955,-11.9927531,0.00540669093,173.397248,802.037602,2.03548264
82,1.66652981,37061.2641,11.9713404,-0.0135887296,0.541586853,-11.9713404,0.0149476025,173.115835,795.952969,2.03548264
82.5,1.66494724,37081.3841,11.9772364,-0.00945519062,0.116144603,-11.9772364,0.0104007097,173.08826,824.7158,2.03548264
83,1.66352369,37099.2339,11.9799006,0.00356241812,-0.311662015,-11.9799006,-0.00391865994,172.865053,804.061639,2.03548264
83.5,1.66225937,37114.8133,11.9692184,0.0131983573,-0.733124094,-11.9692184,-0.0145181931,172.955563,727.737347,2.03548264
84,1.66115436,37128.1217,11.9818113,0.0103950145,-1.13966188,-11.9818113,-0.0114345159,172.583806,780.682449,2.03548264
84.5,1.66020859,37139.1591,12.0058767,-0.00218786737,-1.52299944,-12.0058767,0.00240665411,172.508493,719.554796,2.03548264
85,1.65942215,37147.9256,12.0072835,-0.0126951524,-1.87533312,-12.0072835,0.0139646677,172.524572,903.913255,2.03548264
85.5,1.65879514,37154.4211,12.0111039,-0.011239612,-2.18949042,-12.0111039,0.0123635732,172.497028,710.314943,2.03548264
86,1.65832747,37158.6458,12.0320682,0.000799448439,-2.45907602,-12.0320682,-0.000879393283,172.383414,814.490848,2.03548264
86.5,1.6580191,37160.5999,12.0322402,0.0120824823,-2.67860192,-12.0322402,-0.0132907306,172.256574,814.958855,2.03548264
