time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
8,2.85689959,3604.96832,-0.83424217,-0.115370432,2.92697719,0.83424217,0.126907475,310.915612,725.738062,1.01266898
8.5,3.11910486,4076.57379,-0.700926098,0.0271307222,2.9908107,0.700926098,-0.0298437944,337.215016,786.687946,1.01266898
9,3.40132771,4586.56848,-0.788082599,0.112985423,2.99375993,0.788082599,-0.124283965,364.846738,754.937222,1.01266898
9.5,3.70698404,5136.93096,-0.805062746,0.0833263645,2.93576484,0.805062746,-0.091659001,394.983577,727.273376,1.01266898
10,3.67283435,5702.56349,-0.687451723,-0.00959271897,2.81800605,0.687451723,0.0105519909,392.056539,798.566945,1.01266898
10.5,3.63968142,6256.8802,-0.706111723,-0.0857279273,2.64288077,0.706111723,0.09430072,388.879638,833.467643,1.01266898
11,3.60956347,6800.57056,-0.811917827,-0.0779446883,2.41395407,0.811917827,0.0857391571,385.714891,837.812882,1.01266898
11.5,3.58220687,7334.09714,-0.773848515,-0.000476365667,2.13588623,0.773848515,0.000524002234,382.822402,729.467115,1.01266898
12,3.55738514,7858.11577,-0.717060945,0.0708473823,1.8143379,0.717060945,-0.0779321206,380.719504,759.968008,1.01266898
12.5,3.53487111,8373.26316,-0.792816467,0.0721758585,1.45585488,0.792816467,-0.0793934444,378.285571,778.008327,1.01266898
13,3.51446338,8879.92715,-0.820394089,0.00818224461,1.06773486,0.820394089,-0.00900046907,376.410662,748.348559,1.01266898
13.5,3.49600255,9378.52251,-0.761937501,-0.0579033936,0.657878829,0.761937501,0.063693733,374.636276,714.300157,1.01266898
14,3.47933467,9869.53959,-0.818577783,-0.0662047472,0.234630286,0.818577783,0.072825222,372.877006,749.763678,1.01266898
14.5,3.46430839,10353.2844,-0.937962718,-0.0139544229,-0.193394653,0.937962718,0.0153498652,371.047306,722.281736,1.01266898
15,3.45080097,10829.9575,-0.965623845,0.0466911724,-0.617482634,0.965623845,-0.0513602896,370.105027,692.700806,1.01266898
15.5,3.42427885,11299.8408,-1.02667166,0.0602136912,-1.02900045,1.02667166,-0.0662350603,367.16857,769.799177,1.01266898
16,3.3898039,11763.1835,-1.19736811,0.0181499462,-1.41957078,1.19736811,-0.0199649408,363.937953,736.5292,1.01266898
16.5,3.35696134,12220.1261,-1.31253763,-0.0370217099,-1.78124275,1.31253763,0.0407238809,360.530359,769.555869,1.01266898
17,3.32560774,12670.8459,-1.36973332,-0.0543298943,-2.10665375,1.36973332,0.0597628838,357.368181,786.057687,1.01266898
17.5,3.29560436,13115.5579,-1.50552562,-0.0210644925,-2.38917936,1.50552562,0.0231709418,354.47124,747.871746,1.01266898
18,3.26682565,13554.4037,-1.63875941,0.028724667,-2.62306816,1.63875941,-0.0315971337,351.640338,743.30697,1.01266898
18.5,3.23917265,13987.5186,-1.67459837,0.0486605802,-2.80355886,1.67459837,-0.0535266383,348.891963,736.743557,1.01266898
19,3.21255293,14415.0987,-1.73343475,0.0229517068,-2.92697719,1.73343475,-0.0252468775,346.54592,763.764949,1.01266898
19.5,3.18687393,14837.315,-1.84572691,-0.0216476762,-2.9908107,1.84572691,0.0238124439,343.76224,760.993892,1.01266898
20,3.16205995,15254.2953,-1.89398948,-0.043278618,-2.99375993,1.89398948,0.0476064798,340.842439,794.996172,1.01266898
20.5,3.13804647,15666.1947,-1.92351548,-0.0240219119,-2.93576484,1.92351548,0.0264241031,338.629295,667.682326,1.01266898
21,3.11476634,16073.1677,-2.03466279,0.0156432716,-2.81800605,2.03466279,-0.0172075988,336.956155,763.700132,1.01266898
21.5,3.09215968,16475.3168,-2.14700684,0.038224296,-2.64288077,2.14700684,-0.0420467256,334.522796,677.342536,1.01266898
22,3.07017955,16872.7351,-2.21829918,0.0244474195,-2.41395407,2.21829918,-0.0268921615,332.009567,771.721006,1.01266898
22.5,3.04877965,17265.5271,-2.34921662,-0.0105765471,-2.13588623,2.34921662,0.0116342018,329.964622,707.256961,1.01266898
23,3.0279143,17653.7656,-2.52523901,-0.0335188378,-1.8143379,2.52523901,0.0368707216,327.981749,781.20768,1.01266898
23.5,3.00754822,18037.5013,-2.65327178,-0.0243702199,-1.45585488,2.65327178,0.0268072419,325.955804,813.962682,1.01266898
24,2.98765077,18416.8004,-2.7843478,0.00632661956,-1.06773486,2.7843478,-0.00695928151,324.137919,776.852465,1.01266898
24.5,2.96818892,18791.7259,-2.96608474,0.0291704486,-0.657878829,2.96608474,-0.0320874934,321.692082,749.522706,1.01266898
25,2.94913489,19162.3227,-3.11418137,0.0239069148,-0.234630286,3.11418137,-0.0262976062,319.870924,849.826332,1.01266898
25.5,2.93046746,19528.6455,-3.21892965,-0.00278540083,0.193394653,3.21892965,0.00306394091,318.413113,724.23026,1.01266898
26,2.91216341,19890.7611,-3.35900037,-0.0251764301,0.617482634,3.35900037,0.0276940731,316.665528,667.610449,1.01266898
26.5,2.89296927,20248.7249,-3.50218219,-0.0231516929,1.02900045,3.50218219,0.0254668621,314.53834,753.046294,1.01266898
27,2.87301239,20602.5909,-3.59650722,-0.000143105023,1.41957078,3.59650722,0.000157415526,312.6181,814.34445,1.01266898
27.5,2.85342551,20952.4244,-3.70741547,0.0215257454,1.78124275,3.70741547,-0.0236783199,310.737121,770.137732,1.01266898
28,2.83418706,21298.284,-3.85918832,0.0221795746,2.10665375,3.85918832,-0.0243975321,308.68427,690.468021,1.01266898
28.5,2.81527948,21640.2165,-3.98738673,0.00254310722,2.38917936,3.98738673,-0.00279741794,307.019784,725.082652,1.01266898
29,2.79668827,21978.2709,-4.11079293,-0.0182026161,2.62306816,4.11079293,0.0200228777,305.111477,734.818308,1.01266898
29.5,2.77839726,22312.4951,-4.28443163,-0.0210507735,2.80355886,4.28443163,0.0231558509,303.266902,758.229868,1.01266898
30,2.76039176,22642.925,-4.46224069,-0.00448795974,2.92697719,4.46224069,0.00493675571,301.346028,802.207508,1.01266898
30.5,2.74266097,22969.5946,-4.61344901,0.0151892072,2.9908107,4.61344901,-0.016708128,299.935866,748.753678,1.01266898
31,2.72519391,23292.5408,-4.79114385,0.0198138448,2.99375993,4.79114385,-0.0217952293,297.9369,743.993051,1.01266898
31.5,2.707979,23611.7957,-4.98806329,0.0060415234,2.93576484,4.98806329,-0.00664567574,296.197878,768.598564,1.01266898
32,2.69100769,23927.3874,-5.14965531,-0.0124664245,2.81800605,5.14965531,0.013713067,294.729921,809.423248,1.01266898
32.5,2.67427261,24239.3488,-5.30449538,-0.018507569,2.64288077,5.30449538,0.0203583259,293.200995,758.575031,1.01266898
33,2.65776496,24547.713,-5.48435834,-0.00725927553,2.41395407,5.48435834,0.00798520308,291.267117,747.363663,1.01266898
33.5,2.64147717,24852.5094,-5.64412562,0.0100145079,2.13588623,5.64412562,-0.0110159587,289.748,780.821332,1.01266898
34,2.62540358,25153.7689,-5.77955547,0.017162502,1.8143379,5.77955547,-0.0188787522,287.784351,876.054096,1.01266898
34.5,2.60953753,25451.5245,-5.94006467,0.00818921921,1.45585488,5.94006467,-0.00900814113,286.636091,719.710904,1.01266898
35,2.59387211,25745.8053,-6.10964539,-0.00781369646,1.06773486,6.10964539,0.0085950661,285.029755,742.587772,1.01266898
35.5,2.57840229,26036.6383,-6.25652555,-0.015802558,0.657878829,6.25652555,0.0173828138,283.451034,783.088698,1.01266898
36,2.56312319,26324.0521,-6.4182555,-0.00887280881,0.234630286,6.4182555,0.00976008969,281.58675,765.813249,1.01266898
36.5,2.54802906,26608.0723,-6.60855201,0.00584482001,-0.193394653,6.60855201,-0.00642930202,280.503575,690.029874,1.01266898
37,2.53311543,26888.7213,-6.78545787,0.0144464541,-0.617482634,6.78545787,-0.0158910995,279.005864,741.036417,1.01266898
37.5,2.51837888,27166.0217,-6.95647424,0.00934587032,-1.02900045,6.95647424,-0.0102804573,277.080901,690.333884,1.01266898
38,2.50381531,27439.9958,-7.15339629,-0.00408960804,-1.41957078,7.15339629,0.00449856884,276.092128,741.810451,1.01266898
38.5,2.48942092,27710.6634,-7.34669066,-0.0131087609,-1.78124275,7.34669066,0.014419637,274.602265,731.836524,1.01266898
39,2.47519325,27978.0438,-7.51596524,-0.00963936807,-2.10665375,7.51596524,0.0106033049,272.845315,690.13924,1.01266898
39.5,2.4611296,28242.1579,-7.69501104,0.00253080015,-2.38917936,7.69501104,-0.00278388016,271.59182,707.098574,1.01266898
40,2.44722687,28503.0252,-7.88170514,0.0118006371,-2.62306816,7.88170514,-0.0129807008,270.285877,708.568356,1.01266898
40.5,2.43348286,28760.6643,-8.04361755,0.00978001274,-2.80355886,8.04361755,-0.010758014,269.0689,852.384388,1.01266898
41,2.41989574,29015.0949,-8.20098169,-0.00115221607,-2.92697719,8.20098169,0.00126743768,267.640883,771.363797,2.02533796
41.5,2.40646297,29266.3364,-8.37684465,-0.0105304606,-2.9908107,8.37684465,0.0115835067,266.379284,778.929804,2.02533796
42,2.39318237,29514.4066,-8.54378906,-0.0097908153,-2.99375993,8.54378906,0.0107698968,265.102353,641.901183,2.02533796
42.5,2.38005247,29759.3229,-8.69901908,-6.11857235e-05,-2.93576484,8.69901908,6.73042958e-05,263.572351,807.438827,2.02533796
43,2.36707138,30001.1032,-8.87428804,0.00930441839,-2.81800605,8.87428804,-0.0102348602,262.352527,731.871429,2.02533796
43.5,2.35423711,30239.7632,-9.05804211,0.00969162162,-2.64288077,9.05804211,-0.0106607838,261.040862,759.609673,2.02533796
44,2.34154843,30475.318,-9.22696781,0.0011233009,-2.41395407,9.22696781,-0.00123563099,259.669043,784.125215,2.02533796
44.5,2.32900417,30707.7826,-9.40353612,-0.0081269876,-2.13588623,9.40353612,0.00893968636,258.697538,813.97724,2.02533796
45,2.31660283,30937.1714,-9.59530663,-0.00949957453,-1.8143379,9.59530663,0.010449532,257.66027,732.084979,2.02533796
45.5,2.30434338,31163.4974,-9.77277261,-0.0020469192,-1.45585488,9.77277261,0.00225161112,256.23127,758.468833,2.02533796
46,2.29222522,31386.7741,-9.94016727,0.00700128336,-1.06773486,9.94016727,-0.0077014117,254.834699,817.93669,2.02533796
46.5,2.28025061,31607.0171,-9.69030671,0.00922946271,-0.657878829,9.69030671,-0.010152409,254.07495,801.082105,2.02533796
47,2.2684243,31824.2594,-9.31788671,0.00284374738,-0.234630286,9.31788671,-0.00312812212,252.335618,821.011874,2.02533796
47.5,2.25674361,32038.5402,-8.93122932,-0.00592917101,0.193394653,8.93122932,0.00652208811,251.34606,663.386865,2.02533796
48,2.24443661,32249.8973,-8.55518008,-0.00889362669,0.617482634,8.55518008,0.00978298936,250.100885,791.201379,2.02533796
48.5,2.23123559,32458.366,-8.19002349,-0.00352427126,1.02900045,8.19002349,0.00387669839,248.998846,720.57016,2.02533796
49,2.21822289,32663.9794,-7.8139459,0.00491157191,1.41957078,7.8139459,-0.0054027291,247.766793,699.356748,2.02533796
49.5,2.20539486,32866.7688,-7.44110284,0.00850265019,1.78124275,7.44110284,-0.0093529152,246.689072,754.850732,2.02533796
50,2.19274786,33066.7635,-7.08731609,0.00409795003,2.10665375,7.08731609,-0.00450774503,245.15405,733.666941,2.02533796
50.5,2.18027864,33263.9904,-6.73192618,-0.00394910154,2.38917936,6.73192618,0.00434401169,243.755113,767.668871,2.02533796
51,2.16798436,33458.4749,-6.37094586,-0.00806591451,2.62306816,6.37094586,0.00887250596,242.633303,747.052235,2.02533796
51.5,2.15586224,33650.2407,-6.02521901,-0.00457339248,2.80355886,6.02521901,0.00503073173,241.456002,731.120794,2.02533796
52,2.1439097,33839.3098,-5.68485391,0.0030420471,2.92697719,5.68485391,-0.00334625181,240.245572,826.612153,2.02533796
52.5,2.1321245,34025.7027,-5.33157433,0.00759170753,2.9908107,5.33157433,-0.00835087829,239.176116,728.026564,2.02533796
53,2.12050455,34209.4391,-4.98101376,0.00495846437,2.99375993,4.98101376,-0.0054543108,238.057725,794.537102,2.02533796
53.5,2.10904781,34390.5374,-4.6389965,-0.00219040283,2.93576484,4.6389965,0.00240944311,236.82193,665.131987,2.02533796
54,2.09775248,34569.0148,-4.28464772,-0.00708735442,2.81800605,4.28464772,0.00779608986,236.014354,777.864935,2.02533796
54.5,2.08661693,34744.8877,-3.92219025,-0.00526037294,2.64288077,3.92219025,0.00578641023,234.233209,835.879105,2.02533796
55,2.07563953,34918.1719,-3.56959603,0.00139391581,2.41395407,3.56959603,-0.0015333074,233.606224,782.340162,2.02533796
55.5,2.06481883,35088.882,-3.21434951,0.00655933816,2.13588623,3.21434951,-0.00721527197,232.38696,763.65708,2.02533796
56,2.0541535,35257.0319,-2.84789767,0.00548573712,1.8143379,2.84789767,-0.00603431084,231.508481,792.891609,2.02533796
56.5,2.0436423,35422.6349,-2.48952713,-0.000652132403,1.45585488,2.48952713,0.000717345643,230.187504,702.765737,2.02533796
57,2.03328406,35585.7035,-2.13949602,-0.00601340971,1.06773486,2.13949602,0.00661475068,229.423069,728.220338,2.02533796
57.5,2.02307775,35746.2491,-1.78056625,-0.00564065011,0.657878829,1.78056625,0.00620471512,228.324362,705.056036,2.02533796
58,2.01302243,35904.2829,-1.42237455,-3.55600792e-05,0.234630286,1.42237455,3.91160871e-05,227.121103,749.296283,2.02533796
58.5,2.00311722,36059.8154,-1.07589873,0.00545468532,-0.193394653,1.07589873,-0.00600015385,226.22952,715.615797,2.02533796
59,1.99336134,36212.8562,-0.724148623,0.00573073453,-0.617482634,0.724148623,-0.00630380798,225.569007,808.977033,2.02533796
59.5,1.9837541,36363.4146,-0.363129894,0.000669898376,-1.02900045,0.363129894,-0.000736888213,224.101282,783.738072,2.02533796
60,1.97429484,36511.4996,-0.00875719113,-0.00488772913,-1.41957078,0.00875719113,0.00537650205,223.086783,721.676979,2.02533796
60.5,1.96498299,36657.1194,0.346274213,-0.00576118943,-1.78124275,-0.346274213,0.00633730838,222.507583,815.849666,2.02533796
61,1.95581802,36800.2822,0.715495126,-0.00125171365,-2.10665375,-0.715495126,0.00137688501,221.650494,712.210462,2.02533796
61.5,1.94679946,36940.9956,1.08544049,0.00431662391,-2.38917936,-1.08544049,-0.00474828631,220.521992,783.146098,2.02533796
62,1.93792689,37079.2672,1.45002666,0.00573683099,-2.62306816,-1.45002666,-0.00631051408,219.810286,754.42243,2.02533796
62.5,1.92919993,37215.1039,1.82450495,0.00178190563,-2.80355886,-1.82450495,-0.0019600962,218.770511,753.928878,2.02533796
63,1.92061825,37348.5125,2.20463161,-0.00374503421,-2.92697719,-2.20463161,0.00411953763,218.032328,741.009184,2.02533796
63.5,1.91218155,37479.4997,2.57550598,-0.0056621305,-2.9908107,-2.57550598,0.00622834355,217.417382,681.130689,2.02533796
64,1.90388961,37608.0714,2.94718026,-0.00226142107,-2.99375993,-2.94718026,0.00248756318,216.496544,822.477869,2.02533796
64.5,1.89574222,37734.2337,3.32720569,0.00317626364,-2.93576484,-3.32720569,-0.00349389001,215.820952,738.593872,2.02533796
65,1.88773921,37857.9922,3.70094394,0.00554125146,-2.81800605,-3.70094394,-0.00609537661,214.890829,696.374521,2.02533796
65.5,1.87988047,37979.3522,4.06922044,0.0026912371,-2.64288077,-4.06922044,-0.00296036081,214.294714,763.157426,2.02533796
66,1.87216591,38098.3188,4.44717535,-0.00261330573,-2.41395407,-4.44717535,0.00287463631,213.165719,794.055558,2.02533796
66.5,1.86459545,38214.897,4.82774256,-0.00537808451,-2.13588623,-4.82774256,0.00591589296,212.356334,826.794076,2.02533796
67,1.85716907,38329.0915,5.20215354,-0.00307234918,-1.8143379,-5.20215354,0.0033795841,211.736165,778.335397,2.02533796
67.5,1.84988674,38440.9068,5.58421635,0.00205888747,-1.45585488,-5.58421635,-0.00226477621,210.886501,705.018059,2.02533796
68,1.84274847,38550.3475,5.97665056,0.005176279,-1.06773486,-5.97665056,-0.0056939069,210.56252,726.761266,2.02533796
68.5,1.83575426,38657.4179,6.36518831,0.00340576231,-0.657878829,-6.36518831,-0.00374633854,209.441607,737.78549,2.02533796
69,1.82890418,38762.1222,6.75469308,-0.00151550667,-0.234630286,-6.75469308,0.00166705733,209.075306,726.516159,2.02533796
69.5,1.82219827,38864.4646,7.15544485,-0.00493927152,0.193394653,-7.15544485,0.00543319867,208.447332,910.578533,2.02533796
70,1.81563659,38964.4489,7.55530502,-0.00369248475,0.617482634,-7.55530502,0.00406173322,207.611424,780.312402,2.02533796
70.5,1.80921925,39062.0793,7.94864182,0.000985464572,1.02900045,-7.94864182,-0.00108401103,206.987542,712.214534,2.02533796
71,1.80294636,39157.3593,8.34844085,0.00467031275,1.41957078,-8.34844085,-0.00513734402,206.580558,680.66296,2.02533796
71.5,1.79681804,39250.2927,8.75166221,0.0039335248,1.78124275,-8.75166221,-0.00432687728,205.998071,788.581927,2.02533796
72,1.79083441,39340.883,9.14639161,-0.000470894269,2.10665375,-9.14639161,0.000517983696,205.427768,817.977095,2.02533796
72.5,1.78499565,39429.1337,9.54221019,-0.00437249352,2.38917936,-9.54221019,0.00480974287,204.459118,773.013092,2.02533796
73,1.77930189,39515.0482,9.94662639,-0.00412989089,2.62306816,-9.94662639,0.00454287998,203.930379,696.201385,2.02533796
73.5,1.77375327,39598.6296,10.34772,-2.62152319e-05,2.80355886,-10.34772,2.88367551e-05,203.359353,726.674217,2.02533796
74,1.76834998,39679.8814,10.7464671,0.00404876912,2.92697719,-10.7464671,-0.00445364603,202.934078,848.512334,2.02533796
74.5,1.76309218,39758.8065,11.1559217,0.00428259402,2.9908107,-11.1559217,-0.00471085342,202.366227,776.04177,2.02533796
75,1.75797999,39835.4083,11.5693913,0.000503999431,2.99375993,-11.5693913,-0.000554399374,202.020184,751.737359,2.02533796
75.5,1.75301358,39909.6898,11.9782531,-0.00370198086,2.93576484,-11.9782531,0.00407217895,201.443705,721.769374,2.02533796
76,1.74819397,39981.6535,11.9938858,-0.00439264953,2.81800605,-11.9938858,0.00483191448,201.126276,789.690743,2.02533796
76.5,1.74352244,40051.2986,12.0029007,-0.000960701122,2.64288077,-12.0029007,0.00105677123,200.529458,732.026724,2.02533796
77,1.73899945,40118.6237,12.0050672,0.00333486565,2.41395407,-12.0050672,-0.00366835222,200.315903,781.744171,2.02533796
77.5,1.7346255,40183.6273,12.0042828,0.00446107224,2.13588623,-12.0042828,-0.00490717946,199.51791,803.783957,2.02533796
78,1.73040103,40246.3082,12.0098349,0.0013946575,1.8143379,-12.0098349,-0.00153412326,199.456703,782.171233,2.02533796
78.5,1.72632647,40306.665,12.0114023,-0.00295010358,1.45585488,-12.0114023,0.00324511394,198.916223,830.852365,2.02533796
79,1.72240228,40364.6964,12.0046893,-0.00448893419,1.06773486,-12.0046893,0.00493782761,198.452223,712.292782,2.02533796
79.5,1.71862891,40420.4013,12.0023689,-0.00180430647,0.657878829,-12.0023689,0.00198473712,198.116634,715.681593,2.02533796
80,1.71500674,40473.7785,12.0027045,0.00255032125,0.234630286,-12.0027045,-0.00280535337,197.762178,789.319188,2.02533796
80.5,1.71153618,40524.8268,11.9955967,0.00447733903,-0.193394653,-11.9955967,-0.00492507294,197.322212,752.278294,2.02533796
81,1.70821764,40573.5453,11.9900982,0.00218817729,-0.617482634,-11.9900982,-0.00240699502,196.799218,724.124664,2.02533796
81.5,1.70505147,40619.933,11.9930749,-0.00213808115,-1.02900045,-11.9930749,0.00235188926,196.873055,774.274036,2.02533796
82,1.70203801,40663.989,11.9931785,-0.00442741615,-1.41957078,-11.9931785,0.00487015777,196.394017,676.698277,2.02533796
82.5,1.69917761,40705.7124,11.9904881,-0.00254488256,-1.78124275,-11.9904881,0.00279937082,196.205686,762.712049,2.02533796
83,1.69647061,40745.1025,11.9961419,0.00171589331,-2.10665375,-11.9961419,-0.00188748265,195.640561,780.490463,2.02533796
83.5,1.69391726,40782.1586,12.0031183,0.00434032508,-2.38917936,-12.0031183,-0.00477435759,195.652027,754.504862,2.02533796
84,1.69151789,40816.8801,12.0027011,0.00287311229,-2.62306816,-12.0027011,-0.00316042352,195.341593,824.750751,2.02533796
84.5,1.68927277,40849.2664,12.0048419,-0.001286225,-2.80355886,-12.0048419,0.0014148475,195.288486,817.327366,2.02533796
85,1.68718214,40879.3169,12.0110383,-0.0042172598,-2.92697719,-12.0110383,0.00463898577,195.032507,759.286113,2.02533796
85.5,1.68524624,40907.0313,12.0092097,-0.00317162943,-2.9908107,-12.0092097,0.00348879238,194.739733,744.345456,2.02533796
86,1.68346532,40932.409,12.0037462,0.000851509175,-2.99375993,-12.0037462,-0.000936660093,194.748233,740.988164,2.02533796
86.5,1.68183956,40955.4495,12.0043559,0.00405945365,-2.93576484,-12.0043559,-0.00446539902,194.42491,828.729055,2.02533796
87,1.68036913,40976.1526,12.0022076,0.00343926747,-2.81800605,-12.0022076,-0.00378319422,194.515734,700.525769,2.02533796
87.5,1.67905422,40994.5179,11.9938914,-0.000414151702,-2.64288077,-11.9938914,0.000455566872,194.187505,773.593415,2.02533796
88,1.67789495,41010.545,11.991831,-0.00386818458,-2.41395407,-11.991831,0.00425500303,194.298082,880.971092,2.02533796
88.5,1.67689144,41024.2338,11.9943665,-0.00367492922,-2.13588623,-11.9943665,0.00404242215,193.828311,818.957647,2.02533796
89,1.67604376,41035.584,11.9913653,-2.34632058e-05,-1.8143379,-11.9913653,2.58095264e-05,193.581585,764.989535,2.02533796
89.5,1.675352,41044.5956,11.9907389,0.00364477913,-1.45585488,-11.9907389,-0.00400925705,193.656143,750.476069,2.02533796
90,1.67481619,41051.2684,11.9982211,0.00387758599,-1.06773486,-11.9982211,-0.00426534459,193.880565,812.010479,2.02533796
90.5,1.67443633,41055.6025,12.0019531,0.000458968772,-0.657878829,-12.0019531,-0.00050486565,193.622108,763.453409,2.02533796
91,1.67421246,41057.598,12.0012655,-0.00339061536,-0.234630286,-12.0012655,0.0037296769,193.721308,833.994692,2.02533796
