time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
11.5,4.17417243,8249.38144,-0.816601268,-0.105006884,-0.877639508,0.816601268,0.115507573,443.066985,785.482656,1.05221127
12,4.15365224,8842.75381,-0.72802536,-0.0587545935,-0.460440157,0.72802536,0.0646300528,441.253222,672.115882,1.05221127
12.5,4.1361603,9426.20675,-0.736294867,0.035544504,-0.0338675718,0.736294867,-0.0390989544,439.357786,749.715926,1.05221127
13,4.12142771,10000.3663,-0.830520324,0.0886341506,0.393394459,0.830520324,-0.0974975657,438.04,842.6016,1.05221127
13.5,4.10923644,10565.6366,-0.793109309,0.0570066764,0.812648113,0.793109309,-0.0627073441,436.452871,741.436103,1.05221127
14,4.09306445,11122.6089,-0.757463434,-0.0226782375,1.2153586,0.757463434,0.0249460612,434.89894,681.861774,1.05221127
14.5,4.0518404,11671.8363,-0.878194194,-0.0742741974,1.59332788,0.878194194,0.0817016172,431.046984,770.827495,1.05221127
15,4.01312298,12213.6189,-0.973276134,-0.0542105878,1.93886161,0.973276134,0.0596316465,427.158419,774.604056,1.05221127
15.5,3.97665235,12748.2553,-0.997825287,0.012608684,2.2449257,0.997825287,-0.0138695524,423.641531,842.82907,1.05221127
16,3.9421884,13276.1009,-1.13700743,0.0617301993,2.50528958,1.13700743,-0.0679032193,420.111074,738.05513,1.05221127
16.5,3.90951428,13797.3449,-1.33057801,0.0507323037,2.71465299,1.33057801,-0.0558055341,416.68005,736.975349,1.05221127
17,3.87845783,14312.101,-1.42437559,-0.00482874546,2.86875389,1.42437559,0.00531162,413.705126,865.345694,1.05221127
17.5,3.84886824,14820.5762,-1.53173664,-0.0508586694,2.96445524,1.53173664,0.0559445364,410.706074,856.7329,1.05221127
18,3.8205976,15322.9561,-1.71887092,-0.046879131,2.99980883,1.71887092,0.0515670441,407.980151,763.541371,1.05221127
18.5,3.79352339,15819.3503,-1.83509892,-0.00108778888,2.97409495,1.83509892,0.00119656777,405.278322,786.381281,1.05221127
19,3.76754705,16309.9217,-1.88702347,0.0415043638,2.88783709,1.88702347,-0.0456548002,402.921856,751.038601,1.05221127
19.5,3.74256835,16794.8751,-2.0065848,0.0428723007,2.74279119,2.0065848,-0.0471595308,400.066668,792.829721,1.05221127
20,3.71849469,17274.3591,-2.12602167,0.00550242624,2.54190996,2.12602167,-0.00605266887,397.890363,698.255654,1.05221127
20.5,3.69525411,17748.5136,-2.17022717,-0.0334985456,2.28928279,2.17022717,0.0368484002,395.719405,782.470772,1.05221127
21,3.67277811,18217.5143,-2.25354958,-0.0388620937,1.99005241,2.25354958,0.0427483031,393.337747,791.613162,1.05221127
21.5,3.65099682,18681.5039,-2.40138846,-0.00871447363,1.65031031,2.40138846,0.00958592099,390.977737,801.230356,1.05221127
22,3.62985393,19140.582,-2.50972096,0.0266767832,1.27697265,2.50972096,-0.0293444615,388.945569,803.595953,1.05221127
22.5,3.60930229,19594.8592,-2.61791484,0.0349501825,0.877639508,2.61791484,-0.0384452008,386.87721,820.677245,1.05221127
23,3.58929226,20044.4395,-2.80459205,0.0109687564,0.460440157,2.80459205,-0.0120656321,384.837828,808.48311,1.05221127
23.5,3.5662991,20489.3888,-2.99141451,-0.0208890008,0.0338675718,2.99141451,0.0229779008,382.776084,663.860765,1.05221127
24,3.5437105,20929.7724,-3.13988195,-0.0312056232,-0.393394459,3.13988195,0.0343261856,380.442072,714.534402,1.05221127
24.5,3.52164244,21365.6678,-3.33112875,-0.0124651412,-0.812648113,3.33112875,0.0137116554,378.289914,790.954176,1.05221127
25,3.50005764,21797.1365,-3.54646793,0.0160003456,-1.2153586,3.54646793,-0.0176003801,376.031871,856.576482,1.05221127
25.5,3.47892755,22224.2308,-3.70967818,0.0276727178,-1.59332788,3.70967818,-0.0304399896,373.854109,665.335228,1.05221127
26,3.45822696,22647.0185,-3.86879672,0.0133662921,-1.93886161,3.86879672,-0.0147029213,371.907518,837.840083,1.05221127
26.5,3.43792829,23065.5671,-4.06443702,-0.0118902045,-2.2449257,4.06443702,0.0130792249,369.952061,816.770904,1.05221127
27,3.41800809,23479.9333,-4.23141127,-0.0243766747,-2.50528958,4.23141127,0.0268143422,367.918408,799.572282,1.05221127
27.5,3.39844774,23890.1792,-4.37053439,-0.0138037084,-2.71465299,4.37053439,0.0151840792,365.933695,780.187341,1.05221127
28,3.3792269,24296.3712,-4.54878073,0.00845134209,-2.86875389,4.54878073,-0.00929647629,363.994783,815.689388,1.05221127
28.5,3.36032568,24698.5649,-4.7393007,0.0213283818,-2.96445524,4.7393007,-0.02346122,362.181971,825.247991,1.05221127
29,3.34172889,25096.8111,-4.90280694,0.0138830981,-2.99980883,4.90280694,-0.0152714079,360.552598,785.578537,1.05221127
29.5,3.32342188,25491.1635,-5.09118541,-0.00558962951,-2.97409495,5.09118541,0.00614859246,358.560649,794.932786,1.05221127
30,3.30538887,25881.6695,-5.31717145,-0.0185293059,-2.88783709,5.31717145,0.0203822364,356.84222,821.945567,1.05221127
30.5,3.28761725,26268.3683,-5.52615445,-0.0136894526,-2.74279119,5.52615445,0.0150583978,355.083879,819.74172,1.05221127
31,3.27009676,26651.3004,-5.73162507,0.00322313206,-2.54190996,5.73162507,-0.00354544527,353.168519,816.57712,1.05221127
31.5,3.25281604,27030.5059,-5.97124644,0.0159747512,-2.28928279,5.97124644,-0.0175722263,351.242972,763.664094,1.05221127
32,3.23576478,27406.0192,-6.20561071,0.0132910669,-1.99005241,6.20561071,-0.0146201735,349.26581,723.083844,1.05221127
32.5,3.21893547,27777.8747,-6.4133427,-0.00128070439,-1.65031031,6.4133427,0.00140877482,348.149846,779.77603,1.05221127
33,3.20232026,28146.1096,-6.63644534,-0.0136557443,-1.27697265,6.63644534,0.0150213187,346.522572,708.631181,1.05221127
33.5,3.18591076,28510.7584,-6.86918643,-0.0127425545,-0.877639508,6.86918643,0.0140168099,344.467653,771.10309,1.05221127
34,3.1697006,28871.8539,-7.07472476,-0.000299317485,-0.460440157,7.07472476,0.000329249234,342.920138,856.536422,1.05221127
34.5,3.15368403,29229.431,-7.2795847,0.0115604254,-0.0338675718,7.2795847,-0.0127164679,341.618261,756.64881,1.05221127
35,3.13785427,29583.5236,-7.50799445,0.0120873412,0.393394459,7.50799445,-0.0132960753,340.3567,826.708966,1.05221127
35.5,3.12220538,29934.1625,-7.72752744,0.00157022149,0.812648113,7.72752744,-0.00172724364,338.488493,750.651411,1.05221127
36,3.10673275,30281.3781,-7.93778515,-0.00967527342,1.2153586,7.93778515,0.0106428008,336.805905,790.532776,1.05221127
36.5,3.09143116,30625.2007,-8.17339971,-0.0113598561,1.59332788,8.17339971,0.0124958417,335.037185,785.531492,1.05221127
37,3.07629538,30965.6577,-8.41894663,-0.00257795296,1.93886161,8.41894663,0.00283574825,333.962651,800.212329,1.05221127
37.5,3.06132154,31302.7745,-8.65055553,0.00798602867,2.2449257,8.65055553,-0.00878463154,332.322171,798.728433,1.05221127
38,3.04650593,31636.5769,-8.8935016,0.0105873328,2.50528958,8.8935016,-0.0116460661,330.83035,681.705343,1.05221127
38.5,3.03184442,31967.0893,-9.15335871,0.00336209138,2.71465299,9.15335871,-0.00369830051,329.454416,774.546713,1.05221127
39,3.01577893,32294.3342,-9.39916196,-0.00647826212,2.86875389,9.39916196,0.00712608833,327.725956,802.68759,1.05221127
39.5,2.99765683,32618.3352,-9.63775677,-0.00979118515,2.96445524,9.63775677,0.0107703037,326.073021,808.090987,1.05221127
40,2.97977842,32939.1165,-9.89088628,-0.00395670082,2.99980883,9.89088628,0.0043523709,324.15189,765.739119,1.05221127
40.5,2.96213794,33256.701,-10.1383112,0.00513771069,2.97409495,10.1383112,-0.00565148176,322.772121,734.746392,1.05221127
41,2.94473049,33571.1109,-10.3694926,0.00898806079,2.88783709,10.3694926,-0.00988686686,320.65033,806.362371,1.05221127
41.5,2.92755109,33882.3687,-10.6098307,0.00439105312,2.74279119,10.6098307,-0.00483015843,318.941585,745.704636,1.05221127
42,2.91059466,34190.4953,-10.8579786,-0.00395057355,2.54190996,10.8579786,0.0043456309,317.327156,820.658416,1.05221127
42.5,2.89385678,34495.5107,-11.0937879,-0.0081908237,2.28928279,11.0937879,0.00900990607,315.790794,902.04521,1.05221127
43,2.87733332,34797.4347,-11.3323952,-0.00469030212,1.99005241,11.3323952,0.00515933233,313.900779,727.945776,1.05221127
43.5,2.86101991,35096.2862,-11.5874414,0.00290370736,1.65031031,11.5874414,-0.00319407809,312.403481,798.666679,1.05221127
44,2.84491256,35392.0827,-11.8390812,0.00740930384,1.27697265,11.8390812,-0.00815023423,310.861937,782.412661,1.05221127
44.5,2.8290082,35684.8412,-11.9848658,0.00487605517,0.877639508,11.9848658,-0.00536366068,309.253647,830.444045,1.05221127
45,2.81330668,35974.5831,-11.9937101,-0.00198471484,0.460440157,11.9937101,0.00218318632,307.583626,731.316692,1.05221127
45.5,2.79780453,36261.3339,-12.0054864,-0.00665084481,0.0338675718,12.0054864,0.00731592929,306.39947,795.166134,1.05221127
46,2.7824979,36545.1183,-12.0050675,-0.00496678782,-0.393394459,12.0050675,0.0054634666,304.595199,814.98277,1.05221127
46.5,2.76738379,36825.9599,-11.8518399,0.0011819761,-0.812648113,11.8518399,-0.00130017371,303.302933,786.371443,2.10442253
47,2.75246158,37103.8864,-11.5719338,0.00592071453,-1.2153586,11.5719338,-0.00651278598,301.613511,807.593765,2.10442253
47.5,2.73772739,37378.9285,-11.2833058,0.00497825277,-1.59332788,11.2833058,-0.00547607805,300.090956,862.070193,2.10442253
48,2.72317719,37651.115,-10.9908082,-0.000484741896,-1.93886161,10.9908082,0.000533216086,298.942307,785.922736,2.10442253
48.5,2.70880702,37920.4732,-10.7088462,-0.00522262757,-2.2449257,10.7088462,0.00574489032,297.351503,852.563443,2.10442253
49,2.69461318,38187.028,-10.4260585,-0.00492390278,-2.50528958,10.4260585,0.00541629306,295.879278,777.023549,2.10442253
49.5,2.68059233,38450.8029,-10.1363867,-0.000116850788,-2.71465299,10.1363867,0.000128535867,294.318038,790.588821,2.10442253
50,2.6667413,38711.8201,-9.85560967,0.00455918827,-2.86875389,9.85560967,-0.0050151071,293.317866,677.552756,2.10442253
50.5,2.65305698,38970.1,-9.58258197,0.00481533305,-2.96445524,9.58258197,-0.00529686635,291.95272,809.95917,2.10442253
51,2.63953662,39225.6616,-9.30377959,0.000631838507,-2.99980883,9.30377959,-0.000695022358,290.339231,750.301709,2.10442253
51.5,2.62617762,39478.5228,-9.02749816,-0.0039321144,-2.97409495,9.02749816,0.00432532584,288.918729,832.605225,2.10442253
52,2.61297747,39728.7001,-8.76126571,-0.00466253162,-2.88783709,8.76126571,0.00512878478,287.878144,819.535004,2.10442253
52.5,2.59993387,39976.2092,-8.49146813,-0.00106850969,-2.74279119,8.49146813,0.00117536065,286.481562,820.420953,2.10442253
53,2.5870447,40221.0645,-8.21600564,0.00334239337,-2.54190996,8.21600564,-0.00367663271,285.00214,798.43868,2.10442253
53.5,2.57430793,40463.2797,-7.94666672,0.00447409789,-2.28928279,7.94666672,-0.00492150768,283.957608,726.917421,2.10442253
54,2.56172164,40702.8678,-7.67711142,0.00143446458,-1.99005241,7.67711142,-0.00157791103,282.627672,782.572238,2.10442253
54.5,2.54928405,40939.8407,-7.39800821,-0.00279042064,-1.65031031,7.39800821,0.0030694627,281.454924,788.794658,2.10442253
55,2.53699349,41174.2098,-7.11971136,-0.00425742742,-1.27697265,7.11971136,0.00468317016,280.138039,785.434802,2.10442253
55.5,2.52484836,41405.9859,-6.84574317,-0.00173666641,-0.877639508,6.84574317,0.00191033305,279.124575,822.793982,2.10442253
56,2.51284714,41635.179,-6.56517326,0.00227611781,-0.460440157,6.56517326,-0.00250372959,277.54423,789.407258,2.10442253
56.5,2.50098844,41861.7988,-6.28179912,0.00401887137,-0.0338675718,6.28179912,-0.00442075851,276.739829,760.233141,2.10442253
57,2.48927091,42085.8541,-6.00552632,0.00198148747,0.393394459,6.00552632,-0.00217963622,275.696231,708.466189,2.10442253
57.5,2.47769328,42307.3534,-5.72871777,-0.00179903325,0.812648113,5.72871777,0.00197893658,274.011393,796.517788,2.10442253
58,2.46625438,42526.3046,-5.44681166,-0.00376387557,1.2153586,5.44681166,0.00414026312,272.941408,751.394403,2.10442253
58.5,2.45495309,42742.7151,-5.16977703,-0.00217475218,1.59332788,5.16977703,0.0023922274,271.82009,875.17784,2.10442253
59,2.44378836,42956.5919,-4.89617603,0.00135842622,1.93886161,4.89617603,-0.00149426884,270.871342,832.984012,2.10442253
59.5,2.4327592,43167.9416,-4.61614414,0.00349710084,2.2449257,4.61614414,-0.00384681092,270.142098,705.098065,2.10442253
60,2.42186471,43376.7705,-4.33488618,0.00232177758,2.50528958,4.33488618,-0.00255395534,268.650582,854.006129,2.10442253
60.5,2.41110399,43583.0844,-4.05750661,-0.000953336408,2.71465299,4.05750661,0.00104867005,267.525001,858.690805,2.10442253
61,2.40047625,43786.8889,-3.77484755,-0.00322252695,2.86875389,3.77484755,0.00354477965,266.794307,739.303785,2.10442253
61.5,2.38998071,43988.1892,-3.48589847,-0.0024274111,2.96445524,3.48589847,0.00267015221,265.570205,845.606977,2.10442253
62,2.37961665,44186.9904,-3.19956529,0.000582641594,2.99980883,3.19956529,-0.000640905754,264.637625,763.975282,2.10442253
62.5,2.36938338,44383.2972,-2.91220638,0.00294354315,2.97409495,2.91220638,-0.00323789746,263.698291,779.888215,2.10442253
63,2.35928029,44577.1141,-2.61789917,0.00249606641,2.88783709,2.61789917,-0.00274567305,262.723373,848.365153,2.10442253
63.5,2.34930676,44768.4454,-2.3243974,-0.000245105433,2.74279119,2.3243974,0.000269615976,261.455264,822.291579,2.10442253
64,2.33946224,44957.2952,-2.03444402,-0.00266302774,2.54190996,2.03444402,0.00292933051,260.609107,739.312309,2.10442253
64.5,2.3297462,45143.6673,-1.74016241,-0.00253175763,2.28928279,1.74016241,0.00278493339,259.300752,766.863526,2.10442253
65,2.32015816,45327.5653,-1.4438741,-6.058328e-05,1.99005241,1.4438741,6.6641608e-05,258.52091,850.202086,2.10442253
65.5,2.31069767,45508.9927,-1.15219329,0.00238341807,1.65031031,1.15219329,-0.00262175988,257.358508,832.144648,2.10442253
66,2.3013643,45687.9527,-0.859052348,0.00253813218,1.27697265,0.859052348,-0.00279194539,256.743042,767.878121,2.10442253
66.5,2.29215767,45864.4484,-0.560582777,0.000335778872,0.877639508,0.560582777,-0.000369356759,255.903708,760.270382,2.10442253
67,2.28307741,46038.4828,-0.263675486,-0.00210677161,0.460440157,0.263675486,0.00231744877,254.884081,833.298494,2.10442253
67.5,2.27412321,46210.0587,0.0328032162,-0.00251850168,0.0338675718,-0.0328032162,0.00277035185,254.110109,838.908914,2.10442253
68,2.26529473,46379.1787,0.33597544,-0.000581853405,-0.393394459,-0.33597544,0.000640038745,253.098335,824.61261,2.10442253
68.5,2.25659172,46545.8453,0.641669359,0.00183481909,-0.812648113,-0.641669359,-0.002018301,252.27314,789.730754,2.10442253
69,2.24801391,46710.0611,0.945554394,0.00247587101,-1.2153586,-0.945554394,-0.00272345811,251.431132,811.395775,2.10442253
69.5,2.23956106,46871.8283,1.25385337,0.000800176511,-1.59332788,-1.25385337,-0.000880194162,250.588799,673.077967,2.10442253
70,2.23123295,47031.1492,1.56683364,-0.00156901102,-1.93886161,-1.56683364,0.00172591212,250.028128,838.854429,2.10442253
70.5,2.22302941,47188.0259,1.87743213,-0.00241296555,-2.2449257,-1.87743213,0.0026542621,248.869013,802.436807,2.10442253
71,2.21495024,47342.4605,2.18819823,-0.000992099635,-2.50528958,-2.18819823,0.0010913096,248.526995,831.035113,2.10442253
71.5,2.20861844,47494.455,2.50370342,0.00131055834,-2.71465299,-2.50370342,-0.00144161417,247.407698,859.070774,2.10442253
72,2.20245602,47644.0111,2.81834946,0.00233225711,-2.86875389,-2.81834946,-0.00256548282,246.970756,890.821236,2.10442253
72.5,2.19637738,47791.1307,3.13043501,0.00115894419,-2.96445524,-3.13043501,-0.00127483861,246.484233,793.834757,2.10442253
73,2.19038309,47935.8156,3.44647288,-0.00106046813,-2.99980883,-3.44647288,0.00116651495,245.578743,786.434577,2.10442253
73.5,2.18447373,48078.0674,3.76514104,-0.00223598808,-2.97409495,-3.76514104,0.00245958688,245.247155,831.634586,2.10442253
74,2.17864986,48217.8877,4.08161696,-0.00130199262,-2.88783709,-4.08161696,0.00143219188,244.373577,792.637326,2.10442253
74.5,2.17291205,48355.2781,4.40070211,0.000819574054,-2.74279119,-4.40070211,-0.000901531459,243.83168,839.386482,2.10442253
75,2.16726088,48490.2401,4.72533961,0.00212619322,-2.54190996,-4.72533961,-0.00233881254,243.448789,711.979464,2.10442253
75.5,2.16169692,48622.775,5.0498559,0.00142248201,-2.28928279,-5.0498559,-0.00156473021,243.058224,748.698468,2.10442253
76,2.15622073,48752.8844,5.3746911,-0.000588563381,-1.99005241,-5.3746911,0.000647419719,242.364389,800.126771,2.10442253
76.5,2.15083289,48880.5696,5.70499829,-0.00200472092,-1.65031031,-5.70499829,0.00220519301,241.887919,751.57292,2.10442253
77,2.14553395,49005.8318,6.03705761,-0.00152160013,-1.27697265,-6.03705761,0.00167376014,241.276501,834.878308,2.10442253
77.5,2.14032449,49128.6725,6.36708355,0.000368000292,-0.877639508,-6.36708355,-0.000404800321,240.531507,706.633472,2.10442253
78,2.13520507,49249.0928,6.69988889,0.00187325243,-0.460440157,-6.69988889,-0.00206057767,240.102842,782.2442,2.10442253
78.5,2.13017625,49367.094,7.03576214,0.00160048311,-0.0338675718,-7.03576214,-0.00176053143,239.618417,826.345167,2.10442253
79,2.12523858,49482.6772,7.36923843,-0.000158345927,0.393394459,-7.36923843,0.00017418052,239.06298,738.864063,2.10442253
79.5,2.12039263,49595.8436,7.70270732,-0.0017333197,0.812648113,-7.70270732,0.00190665167,238.790822,835.201543,2.10442253
80,2.11563893,49706.5943,8.04030033,-0.00166021468,1.2153586,-8.04030033,0.00182623615,238.17608,724.383993,2.10442253
80.5,2.11097804,49814.9303,8.37784343,-4.00243456e-05,1.59332788,-8.37784343,4.40267801e-05,238.093421,878.35745,2.10442253
81,2.10641049,49920.8528,8.71418739,0.00158632182,1.93886161,-8.71418739,-0.001744954,237.319774,838.519935,2.10442253
81.5,2.10193681,50024.3627,9.05478718,0.00170182647,2.2449257,-9.05478718,-0.00187200912,236.905279,808.624374,2.10442253
82,2.09755754,50125.4611,9.39850072,0.000226806141,2.50528958,-9.39850072,-0.000249486755,236.135386,754.585111,2.10442253
82.5,2.09327319,50224.149,9.74108238,-0.00143353999,2.71465299,-9.74108238,0.00157689399,236.115124,873.853251,2.10442253
83,2.08908427,50320.4274,10.0861463,-0.00172629933,2.86875389,-10.0861463,0.00189892926,235.540428,832.668432,2.10442253
83.5,2.08499129,50414.2971,10.4357571,-0.000401753431,2.96445524,-10.4357571,0.000441928774,235.350403,825.246892,2.10442253
84,2.08099475,50505.7593,10.7847818,0.00127615128,2.99980883,-10.7847818,-0.00140376641,234.953002,807.867026,2.10442253
84.5,2.07709512,50594.8148,11.1332818,0.00173456521,2.97409495,-11.1332818,-0.00190802173,234.533678,837.583761,2.10442253
85,2.07329291,50681.4646,11.4854783,0.000564667783,2.88783709,-11.4854783,-0.000621134562,233.824251,783.744738,2.10442253
85.5,2.06958856,50765.7096,11.8382684,-0.0011152411,2.74279119,-11.8382684,0.00122676521,233.71939,793.423149,2.10442253
86,2.06598263,50847.5506,12.0027488,-0.00172750968,2.54190996,-12.0027488,0.00190026064,233.420011,765.128708,2.10442253
86.5,2.06247596,50926.9879,12.0017663,-0.000715389091,2.28928279,-12.0017663,0.000786928,233.020333,792.370117,2.10442253
87,2.05906912,51004.021,12.0023028,0.000951814287,1.99005241,-12.0023028,-0.00104699572,232.578655,821.282476,2.10442253
87.5,2.05576261,51078.6493,12.0000111,0.00170597411,1.65031031,-12.0000111,-0.00187657152,232.232062,779.916448,2.10442253
88,2.05255691,51150.8724,11.9972067,0.000853788174,1.27697265,-11.9972067,-0.000939166992,231.971278,637.385526,2.10442253
88.5,2.04945249,51220.6898,11.9976194,-0.00078680739,0.877639508,-11.9976194,0.000865488129,231.859125,690.91068,2.10442253
89,2.04644981,51288.1011,11.9975971,-0.00167076442,0.460440157,-11.9975971,0.00183784087,231.489435,819.59446,2.10442253
89.5,2.04354932,51353.1059,11.9959351,-0.000979763065,0.0338675718,-11.9959351,0.00107773937,231.326189,824.720474,2.10442253
90,2.04078494,51415.7038,11.9971297,0.000621097202,-0.393394459,-11.9971297,-0.000683206922,230.981415,773.045698,2.10442253
90.5,2.03871476,51475.8944,11.9998565,0.00162265093,-0.812648113,-11.9998565,-0.00178491602,230.422804,829.472506,2.10442253
91,2.036722,51533.6775,12.0000325,0.00109323236,-1.2153586,-12.0000325,-0.0012025556,230.36662,784.079875,2.10442253
91.5,2.03480716,51589.0526,12.0006192,-0.000455506664,-1.59332788,-12.0006192,0.000501057331,230.180741,875.919394,2.10442253
92,2.03297073,51642.0196,12.003376,-0.00156236984,-1.93886161,-12.003376,0.00171860683,229.987145,839.190494,2.10442253
92.5,2.03121318,51692.5781,12.0037757,-0.00119413018,-2.2449257,-12.0037757,0.00131354319,229.873891,826.88198,2.10442253
93,2.02953498,51740.7279,12.0020588,0.000290812761,-2.50528958,-12.0020588,-0.000319894038,229.565067,784.698701,2.10442253
93.5,2.02793655,51786.4688,12.0023498,0.00149062661,-2.71465299,-12.0023498,-0.00163968927,229.338617,760.073108,2.10442253
94,2.02641831,51829.8004,12.0022257,0.00128240206,-2.86875389,-12.0022257,-0.00141064226,229.219376,642.779416,2.10442253
94.5,2.02498065,51870.7227,11.9992547,-0.00012775385,-2.96445524,-11.9992547,0.000140529235,229.239083,756.294229,2.10442253
95,2.02362395,51909.2353,11.9977156,-0.00140809963,-2.99980883,-11.9977156,0.00154890959,229.146738,745.37992,2.10442253
95.5,2.02234857,51945.3382,11.9983407,-0.00135800187,-2.97409495,-11.9983407,0.00149380206,228.936397,790.607596,2.10442253
96,2.02115483,51979.031,11.9971033,-3.29636839e-05,-2.88783709,-11.9971033,3.62600522e-05,228.952397,875.823359,2.10442253
96.5,2.02004304,52010.3138,11.995944,0.00131544393,-2.74279119,-11.995944,-0.00144698832,228.830487,839.399525,2.10442253
97,2.01901349,52039.1862,11.9980389,0.00142088918,-2.54190996,-11.9980389,-0.0015629781,228.471176,771.82433,2.10442253
97.5,2.01806645,52065.6483,11.9996723,0.000190659376,-2.28928279,-11.9996723,-0.000209725314,228.315871,773.268179,2.10442253
98,2.01720216,52089.6999,11.9993843,-0.00121329478,-1.99005241,-11.9993843,0.00133462426,228.321298,820.515129,2.10442253
98.5,2.01642085,52111.3408,12.0011351,-0.00147102719,-1.65031031,-12.0011351,0.00161812991,228.532844,869.969566,2.10442253
99,2.01572271,52130.571,12.0035802,-0.000344673113,-1.27697265,-12.0035802,0.000379140424,228.221827,753.875057,2.10442253
99.5,2.01510793,52147.3905,12.0028949,0.00110227134,-0.877639508,-12.0028949,-0.00121249847,228.219591,821.112875,2.10442253
100,2.01457665,52161.7992,12.0020374,0.00150838106,-0.460440157,-12.0020374,-0.00165921916,228.397127,797.114665,2.10442253
100.5,2.01412901,52173.797,12.0029715,0.000494359955,-0.0338675718,-12.0029715,-0.00054379595,228.272404,777.337526,2.10442253
101,2.01376512,52183.3839,12.0017202,-0.000982980358,0.393394459,-12.0017202,0.00108127839,228.195948,802.044688,2.10442253
101.5,2.01348506,52190.5599,11.9988147,-0.00153291671,0.812648113,-11.9988147,0.00168620838,228.243698,833.212499,2.10442253
102,2.0132889,52195.325,11.9984611,-0.000639085324,1.2153586,-11.9984611,0.000702993856,227.973702,752.171412,2.10442253
102.5,2.01317667,52197.6792,11.9984607,0.000856019903,1.59332788,-11.9984607,-0.000941621894,228.166071,749.232203,2.10442253
