time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
11.5,3.856442,7716.47654,-0.741796684,-0.112850002,-2.71935783,0.741796684,0.124135002,487.533114,906.367582,0.958865569
12,3.83279122,8270.87373,-0.769008693,-0.00813896445,-2.51137679,0.769008693,0.0089528609,485.17527,781.250665,0.958865569
12.5,3.81178541,8815.67443,-0.789862623,0.0943816587,-2.25227137,0.789862623,-0.103819825,482.630801,928.239641,0.958865569
13,3.79318349,9351.36882,-0.978159811,0.102664462,-1.9473162,0.978159811,-0.112930908,479.907741,853.283014,0.958865569
13.5,3.77677277,9878.13102,-1.05634309,0.0177222203,-1.60271928,1.05634309,-0.0194944423,478.162743,823.499074,0.958865569
14,3.76240295,10396.3024,-0.986448105,-0.0756595813,-1.22549562,0.986448105,0.0832255395,476.676115,820.749223,0.958865569
14.5,3.74992062,10906.4361,-1.04008722,-0.0926221041,-0.823324409,1.04008722,0.101884315,475.187089,858.313534,0.958865569
15,3.71738812,11408.8844,-1.12800026,-0.024573835,-0.404392683,1.12800026,0.0270312185,471.28371,805.815312,0.958865569
15.5,3.68070735,11903.9614,-1.06316928,0.0597547028,0.0227713113,1.06316928,-0.0657301731,467.212844,957.190864,0.958865569
16,3.64597772,12392.1551,-1.04213838,0.0829108101,0.449471748,1.04213838,-0.0912018911,462.769853,853.274976,0.958865569
16.5,3.61298861,12873.8574,-1.16352355,0.0292460436,0.867022235,1.16352355,-0.0321706479,459.115996,904.600676,0.958865569
17,3.58156899,13349.2674,-1.2161579,-0.0462811565,1.26692265,1.2161579,0.0509092722,455.057027,840.243879,0.958865569
17.5,3.55157915,13818.6252,-1.22868473,-0.07365346,1.64103217,1.22868473,0.081018806,451.661018,887.607732,0.958865569
18,3.52287963,14282.1832,-1.3875211,-0.0321920787,1.98173502,1.3875211,0.0354112865,448.113422,843.780663,0.958865569
18.5,3.49534604,14740.0465,-1.5701324,0.0349330252,2.28209545,1.5701324,-0.0384263277,445.080953,827.421901,0.958865569
19,3.46888398,15192.2907,-1.65588508,0.0649623505,2.53599899,1.65588508,-0.0714585855,442.390087,855.067461,0.958865569
19.5,3.44340456,15639.058,-1.80105134,0.0337920915,2.73827692,1.80105134,-0.0371713007,438.920296,881.388397,0.958865569
20,3.41881783,16080.4444,-2.01634886,-0.0254363113,2.88481142,2.01634886,0.0279799424,436.062889,768.390958,0.958865569
20.5,3.39505479,16516.4986,-2.13199901,-0.0569061293,2.97261948,2.13199901,0.0625967423,432.986818,906.111244,0.958865569
21,3.37205892,16947.3308,-2.20845569,-0.0343590546,2.99991358,2.20845569,0.0377949601,430.539469,916.082118,0.958865569
21.5,3.34976677,17373.0722,-2.36148312,0.0175386975,2.96613809,2.36148312,-0.0192925672,427.641506,878.810412,0.958865569
22,3.32812262,17793.8101,-2.47426858,0.04951005,2.87198058,2.47426858,-0.054461055,425.481234,868.4561,0.958865569
22.5,3.30708545,18209.6488,-2.50651254,0.0341430264,2.71935783,2.50651254,-0.037557329,422.908099,913.841752,0.958865569
23,3.28661077,18620.7258,-2.59974179,-0.0110111422,2.51137679,2.59974179,0.0121122565,420.177023,844.68254,0.958865569
23.5,3.26665248,19027.1448,-2.73480183,-0.0427669883,2.25227137,2.73480183,0.0470436872,418.045893,833.204216,0.958865569
24,3.24717653,19428.9856,-2.80811381,-0.0333406277,1.9473162,2.80811381,0.0366746905,416.153631,963.338741,0.958865569
24.5,3.2281522,19826.346,-2.90595502,0.0056522785,1.60271928,2.90595502,-0.00621750635,413.45947,897.817071,0.958865569
25,3.20839593,20219.3091,-3.08929791,0.0366531995,1.22549562,3.08929791,-0.0403185194,411.323206,877.150349,0.958865569
25.5,3.18735067,20607.9248,-3.25009065,0.0321077752,0.823324409,3.25009065,-0.0353185528,408.642317,840.881766,0.958865569
26,3.16674752,20992.2488,-3.3847278,-0.00128817677,0.404392683,3.3847278,0.00141699445,405.923981,826.026216,0.958865569
26.5,3.14655937,21372.3422,-3.58632343,-0.031137232,-0.0227713113,3.58632343,0.0342509552,404.003212,846.084629,0.958865569
27,3.12676049,21748.2456,-3.79655287,-0.0305688232,-0.449471748,3.79655287,0.0336257055,401.471246,892.806373,0.958865569
27.5,3.10733318,22119.9964,-3.94498059,-0.0022311243,-0.867022235,3.94498059,0.00245423673,399.419967,864.812396,0.958865569
28,3.08826007,22487.6477,-4.10978222,0.0261830438,-1.26692265,4.10978222,-0.0288013482,397.083298,879.386029,0.958865569
28.5,3.06952122,22851.2481,-4.30638358,0.0288222901,-1.64103217,4.30638358,-0.0317045191,394.403279,825.197684,0.958865569
29,3.0511016,23210.8385,-4.44973701,0.00503485851,-1.98173502,4.44973701,-0.00553834437,392.341177,891.292915,0.958865569
29.5,3.03298906,23566.4705,-4.57138978,-0.0217510216,-2.28209545,4.57138978,0.0239261238,390.353808,858.496578,0.958865569
30,3.01516828,23918.1988,-4.74032096,-0.0269444836,-2.53599899,4.74032096,0.029638932,388.419499,868.205761,0.958865569
30.5,2.99762519,24266.067,-4.9003995,-0.00723381427,-2.73827692,4.9003995,0.0079571957,386.435927,878.27316,0.958865569
31,2.98034982,24610.1189,-5.02756699,0.0178000952,-2.88481142,5.02756699,-0.0195801048,384.433718,811.762851,0.958865569
31.5,2.96333096,24950.4017,-5.19704592,0.0249940999,-2.97261948,5.19704592,-0.0274935099,382.357435,789.309127,0.958865569
32,2.94655636,25286.9542,-5.39915484,0.0089225361,-2.99991358,5.39915484,-0.00981478971,380.736116,830.704236,0.958865569
32.5,2.9300174,25619.8081,-5.57200564,-0.0142900181,-2.96613809,5.57200564,0.01571902,378.166568,831.440117,0.958865569
33,2.91370656,25948.9984,-5.75634525,-0.0230164997,-2.87198058,5.75634525,0.0253181497,376.471347,839.644753,0.958865569
33.5,2.89761462,26274.5571,-5.98376793,-0.0101817094,-2.71935783,5.98376793,0.0111998803,374.744518,830.131816,0.958865569
34,2.88173421,26596.51,-6.19150882,0.0111823829,-2.51137679,6.19150882,-0.0123006212,373.15117,902.312175,0.958865569
34.5,2.86606035,26914.8848,-6.37389119,0.0210465558,-2.25227137,6.37389119,-0.0231512114,370.881615,929.122345,0.958865569
35,2.85058683,27229.7116,-6.58420867,0.0110801905,-1.9473162,6.58420867,-0.0121882096,369.299216,871.845447,0.958865569
35.5,2.83530733,27541.0168,-6.79293877,-0.00844084768,-1.60271928,6.79293877,0.00928493245,367.30892,834.182797,0.958865569
36,2.82021779,27848.8268,-6.96195706,-0.0191105111,-1.22549562,6.96195706,0.0210215622,365.510633,1020.1904,0.958865569
36.5,2.805314,28153.1713,-7.13923626,-0.011676584,-0.823324409,7.13923626,0.0128442424,363.509032,757.297423,0.958865569
37,2.79059047,28454.0785,-7.33862092,0.00603132185,-0.404392683,7.33862092,-0.00663445404,362.17878,938.712361,0.958865569
37.5,2.77604309,28751.5739,-7.51330505,0.017227646,0.0227713113,7.51330505,-0.0189504106,360.364729,771.441106,0.958865569
38,2.76166863,29045.6842,-7.68201021,0.0120206655,0.449471748,7.68201021,-0.013222732,358.878871,830.603155,0.958865569
38.5,2.74746271,29336.4356,-7.88577505,-0.00392220764,0.867022235,7.88577505,0.0043144284,356.865757,930.36207,0.958865569
39,2.73342123,29623.8508,-8.09034602,-0.0154118846,1.26692265,8.09034602,0.0169530731,355.350708,761.59306,0.958865569
39.5,2.7195416,29907.9514,-8.2778175,-0.0121547516,1.64103217,8.2778175,0.0133702268,353.721961,864.893115,0.958865569
40,2.70582078,30188.7596,-8.48994196,0.00208448229,1.98173502,8.48994196,-0.00229293052,351.785134,866.964603,0.958865569
40.5,2.69225532,30466.2952,-8.71855133,0.0136730567,2.28209545,8.71855133,-0.0150403624,350.117601,849.049098,0.958865569
41,2.67884304,30740.5763,-8.92335898,0.0121148671,2.53599899,8.92335898,-0.0133263538,349.082544,884.449933,0.958865569
41.5,2.66558216,31011.622,-9.12740673,-0.000491602342,2.73827692,9.12740673,0.000540762576,347.224496,811.055339,0.958865569
42,2.65247011,31279.4509,-9.35065399,-0.012017757,2.88481142,9.35065399,0.0132195327,345.719966,906.06444,0.958865569
42.5,2.63950492,31544.0801,-9.55578088,-0.0119316465,2.97261948,9.55578088,0.0131248111,344.194194,866.56583,0.958865569
43,2.62668539,31805.5275,-9.74090277,-0.000880635601,2.99991358,9.74090277,0.000968699162,342.464987,915.314929,1.91773114
43.5,2.61400974,32063.8113,-9.94216005,0.0104499972,2.96613809,9.94216005,-0.0114949969,341.351381,927.667452,1.91773114
44,2.59988684,32318.9485,-10.1441162,0.0116310861,2.87198058,10.1441162,-0.0127941948,339.33077,854.610252,1.91773114
44.5,2.58497487,32570.9563,-10.3245496,0.00205421793,2.71935783,10.3245496,-0.00225963972,337.393782,855.89066,1.91773114
45,2.57027083,32819.8529,-10.5149067,-0.00897178144,2.51137679,10.5149067,0.00986895958,335.989129,916.59718,1.91773114
45.5,2.55577504,33065.6584,-10.261912,-0.0112351905,2.25227137,10.261912,0.0123587095,334.519869,837.888189,1.91773114
46,2.54148996,33308.4105,-9.91281406,-0.00304901143,1.9473162,9.91281406,0.00335391257,332.546804,745.039078,1.91773114
46.5,2.52741028,33548.1528,-9.56601326,0.00758340433,1.60271928,9.56601326,-0.00834174477,330.642797,776.24346,1.91773114
47,2.51353048,33784.9256,-9.2457138,0.0107621292,1.22549562,9.2457138,-0.0118383421,329.290836,850.436009,1.91773114
47.5,2.49984553,34018.7656,-8.92706767,0.00388271504,0.823324409,8.92706767,-0.00427098654,327.551071,854.089273,1.91773114
48,2.48635122,34249.7071,-8.59583122,-0.00628396148,0.404392683,8.59583122,0.00691235762,325.834328,859.365935,1.91773114
48.5,2.47304342,34477.7826,-8.27824427,-0.0102272812,-0.0227713113,8.27824427,0.0112500093,324.772892,901.128676,1.91773114
49,2.45991813,34703.0219,-7.96880605,-0.00457117432,-0.449471748,7.96880605,0.00502829175,323.216467,878.465054,1.91773114
49.5,2.44697192,34925.4528,-7.64105877,0.00507216008,-0.867022235,7.64105877,-0.00557937609,321.476205,843.918828,1.91773114
50,2.43420162,35145.1021,-7.3116551,0.00964397883,-1.26692265,7.3116551,-0.0106083767,320.145089,859.755967,1.91773114
50.5,2.421604,35361.9947,-6.99608895,0.00512866036,-1.64103217,6.99608895,-0.0056415264,318.574614,921.078732,1.91773114
51,2.40917616,35576.1537,-6.6708903,-0.0039462884,-1.98173502,6.6708903,0.00434091724,316.895162,824.740623,1.91773114
51.5,2.39691552,35787.601,-6.335996,-0.00902372034,-2.28209545,6.335996,0.00992609237,315.627771,895.210388,1.91773114
52,2.38481949,35996.3577,-6.01707341,-0.0055680658,-2.53599899,6.01707341,0.00612487238,313.824661,938.139124,1.91773114
52.5,2.37288563,36202.4428,-5.70360868,0.00290429624,-2.73827692,5.70360868,-0.00319472587,312.449462,768.81859,1.91773114
53,2.36111181,36405.8741,-5.37911587,0.00837642836,-2.88481142,5.37911587,-0.0092140712,311.421725,793.71883,1.91773114
53.5,2.34949598,36606.6688,-5.06395216,0.00590107162,-2.97261948,5.06395216,-0.00649117878,309.870241,916.476085,1.91773114
54,2.33803618,36804.8426,-4.76298616,-0.00194387087,-2.99991358,4.76298616,0.00213825796,308.720449,790.443572,1.91773114
54.5,2.32673066,37000.4099,-4.45240965,-0.00771066883,-2.96613809,4.45240965,0.00848173571,307.061485,867.453721,1.91773114
55,2.31557783,37193.3848,-4.13752262,-0.00613828477,-2.87198058,4.13752262,0.00675211325,305.867482,838.928286,1.91773114
55.5,2.30457612,37383.7802,-3.83496716,0.00106250048,-2.71935783,3.83496716,-0.00116875053,304.789719,912.904779,1.91773114
56,2.29372411,37571.6084,-3.5271516,0.00703383012,-2.51137679,3.5271516,-0.00773721313,303.291244,838.717573,1.91773114
56.5,2.2830205,37756.8809,-3.204484,0.00628934905,-2.25227137,3.204484,-0.00691828395,301.971228,952.761634,1.91773114
57,2.27246405,37939.6088,-2.88721013,-0.00025752979,-1.9473162,2.88721013,0.000283282769,301.059474,933.567704,1.91773114
57.5,2.26205358,38119.8027,-2.57316503,-0.00635227465,-1.60271928,2.57316503,0.00698750212,299.686704,904.827832,1.91773114
58,2.251788,38297.4724,-2.24474391,-0.00636303797,-1.22549562,2.24474391,0.00699934177,298.074077,832.515761,1.91773114
58.5,2.24166633,38472.6274,-1.91544357,-0.000473788967,-0.823324409,1.91544357,0.000521167863,296.865984,873.637093,1.91773114
59,2.23168758,38645.2768,-1.59765426,0.00567147463,-0.404392683,1.59765426,-0.00623862209,296.151387,818.400199,1.91773114
59.5,2.22185087,38815.4289,-1.27435401,0.00636733895,0.0227713113,1.27435401,-0.00700407285,294.577554,963.486586,1.91773114
60,2.21215541,38983.0918,-0.944963032,0.0011342513,0.449471748,0.944963032,-0.00124767643,293.541532,849.704688,1.91773114
60.5,2.20260042,39148.273,-0.627654968,-0.00499613415,0.867022235,0.627654968,0.00549574757,292.407372,818.586128,1.91773114
61,2.19318521,39310.9795,-0.31338965,-0.00630953123,1.26692265,0.31338965,0.00694048436,291.346558,919.385888,1.91773114
61.5,2.18390915,39471.218,0.0116189736,-0.00172666428,1.64103217,-0.0116189736,0.0018993307,290.430926,937.102713,1.91773114
62,2.17477164,39628.995,0.333176762,0.00433029535,1.98173502,-0.333176762,-0.00476332489,289.23533,807.318656,1.91773114
62.5,2.16577216,39784.3164,0.648151433,0.00619625554,2.28209545,-0.648151433,-0.00681588109,288.298492,967.098631,1.91773114
63,2.15691019,39937.1878,0.974736603,0.00225381775,2.53599899,-0.974736603,-0.00247919952,287.217378,898.532534,1.91773114
63.5,2.14818529,40087.6149,1.30846646,-0.00367742894,2.73827692,-1.30846646,0.00404517183,286.236802,780.522021,1.91773114
64,2.13959701,40235.6029,1.63551954,-0.006033575,2.88481142,-1.63551954,0.0066369325,284.986973,910.695297,1.91773114
64.5,2.13114499,40381.1568,1.96809472,-0.0027184608,2.97261948,-1.96809472,0.00299030688,284.028073,768.880931,1.91773114
65,2.12282886,40524.2816,2.3123558,0.00304051276,2.99991358,-2.3123558,-0.00334456404,283.54574,981.774537,1.91773114
65.5,2.11464828,40664.9818,2.65144762,0.00582703029,2.96613809,-2.65144762,-0.00640973332,282.254101,874.725261,1.91773114
66,2.10660298,40803.262,2.98624259,0.00312328294,2.87198058,-2.98624259,-0.00343561124,281.286157,959.72945,1.91773114
66.5,2.0986927,40939.1264,3.3303672,-0.00242210187,2.71935783,-3.3303672,0.00266431206,280.258601,872.497755,1.91773114
67,2.09091718,41072.5791,3.67361528,-0.00558169168,2.51137679,-3.67361528,0.00613986085,279.301813,897.704482,1.91773114
67.5,2.08327624,41203.6241,4.00693628,-0.00347090065,2.25227137,-4.00693628,0.00381799071,278.631489,826.502807,1.91773114
68,2.07576971,41332.2649,4.34489093,0.00182439052,1.9473162,-4.34489093,-0.00200682957,277.408484,851.622657,1.91773114
68.5,2.06839743,41458.5052,4.68916103,0.00530220823,1.60271928,-4.68916103,-0.00583242905,276.85847,851.722605,1.91773114
69,2.06115925,41582.3482,5.02616401,0.00376384877,1.22549562,-5.02616401,-0.00414023365,275.925806,857.309879,1.91773114
69.5,2.05405509,41703.7973,5.36369087,-0.00124926575,0.823324409,-5.36369087,0.00137419232,275.06464,826.387833,1.91773114
70,2.04708485,41822.8556,5.71302174,-0.00499285259,0.404392683,-5.71302174,0.00549213785,274.509832,791.800681,1.91773114
70.5,2.04024843,41939.5261,6.06231741,-0.00400457546,-0.0227713113,-6.06231741,0.00440503301,273.186545,827.48744,1.91773114
71,2.03354577,42053.8119,6.40815111,0.000698353232,-0.449471748,-6.40815111,-0.000768188555,272.615991,916.329433,1.91773114
71.5,2.02697684,42165.7158,6.76428875,0.00465756102,-0.867022235,-6.76428875,-0.00512331712,271.936904,913.335848,1.91773114
72,2.02054157,42275.2407,7.12600284,0.00419543928,-1.26692265,-7.12600284,-0.00461498321,270.957285,831.107342,1.91773114
72.5,2.01423995,42382.3893,7.48091468,-0.000173056913,-1.64103217,-7.48091468,0.000190362604,270.241123,920.642382,1.91773114
73,2.00807198,42487.1644,7.83841183,-0.00429996985,-1.98173502,-7.83841183,0.00472996683,269.307122,855.976296,1.91773114
73.5,2.00203764,42589.5685,8.20347285,-0.00433870872,-2.28209545,-8.20347285,0.0047725796,268.772314,885.878899,1.91773114
74,1.99613694,42689.6042,8.5623712,-0.000325406462,-2.53599899,-8.5623712,0.000357947108,268.291127,918.460254,1.91773114
74.5,1.99036993,42787.2739,8.91646024,0.00392344987,-2.73827692,-8.91646024,-0.00431579485,267.55904,877.543727,1.91773114
75,1.98473665,42882.58,9.27813011,0.0044365646,-2.88481142,-9.27813011,-0.00488022106,266.761149,803.548038,1.91773114
75.5,1.97923711,42975.5248,9.63984515,0.000795977699,-2.97261948,-9.63984515,-0.000875575469,266.377699,873.920613,1.91773114
76,1.97387137,43066.1107,9.99477532,-0.00353113828,-2.99991358,-9.99477532,0.00388425211,265.720755,873.102453,1.91773114
76.5,1.96863951,43154.3397,10.3557975,-0.00449110462,-2.96613809,-10.3557975,0.00494021509,264.86279,844.76885,1.91773114
77,1.96354154,43240.2141,10.7245305,-0.00123773032,-2.87198058,-10.7245305,0.00136150335,264.324412,770.785646,1.91773114
77.5,1.95857753,43323.7361,11.0890415,0.00312596758,-2.71935783,-11.0890415,-0.00343856434,263.876078,866.945067,1.91773114
78,1.95374755,43404.9078,11.4552607,0.00450434907,-2.51137679,-11.4552607,-0.00495478397,263.485867,900.977862,1.91773114
78.5,1.94905165,43483.7313,11.8319888,0.00164984972,-2.25227137,-11.8319888,-0.00181483469,262.639895,928.515165,1.91773114
79,1.94449005,43560.2086,12.0003809,-0.00271069082,-1.9473162,-12.0003809,0.0029817599,262.244397,785.404938,1.91773114
79.5,1.94006381,43634.3402,11.999597,-0.00447824421,-1.60271928,-11.999597,0.00492606863,261.712216,857.219308,1.91773114
80,1.93577332,43706.1248,12.00453,-0.00203161307,-1.22549562,-12.00453,0.00223477438,261.231046,795.691378,1.91773114
80.5,1.9316188,43775.5613,12.0109553,0.00228790191,-0.823324409,-12.0109553,-0.0025166921,261.183476,811.139596,1.91773114
81,1.92760054,43842.6487,12.0082587,0.004414673,-0.404392683,-12.0082587,-0.0048561403,259.949043,768.482064,1.91773114
81.5,1.92371879,43907.3859,12.0053028,0.00238238311,0.0227713113,-12.0053028,-0.00262062142,259.779546,905.478781,1.91773114
82,1.91997378,43969.7719,12.0074254,-0.00186007418,0.449471748,-12.0074254,0.0020460816,259.119803,884.734504,1.91773114
82.5,1.91636577,44029.8057,12.0034256,-0.00431549017,0.867022235,-12.0034256,0.00474703919,259.240613,859.421371,1.91773114
83,1.91289499,44087.4865,11.9952877,-0.00270160594,1.26692265,-11.9952877,0.00297176653,258.228953,951.820235,1.91773114
83.5,1.90956168,44142.8133,11.9946583,0.00142956044,1.64103217,-11.9946583,-0.00157251649,257.94224,985.31766,1.91773114
84,1.90636604,44195.7852,11.9950152,0.00418250062,1.98173502,-11.9950152,-0.00460075069,257.640291,862.318533,1.91773114
84.5,1.9033083,44246.4016,11.9899443,0.00298879275,2.28209545,-11.9899443,-0.00328767202,257.353459,913.251851,1.91773114
85,1.90038865,44294.6616,11.9904608,-0.000998603329,2.53599899,-11.9904608,0.00109846366,256.965867,852.23823,1.91773114
85.5,1.89760728,44340.5647,11.9972667,-0.00401746281,2.73827692,-11.9972667,0.00441920909,256.436807,970.476228,1.91773114
86,1.89496437,44384.1101,11.9986169,-0.00324350973,2.88481142,-11.9986169,0.0035678607,256.385278,818.414746,1.91773114
86.5,1.89246012,44425.2974,11.9990902,0.000569351405,2.97261948,-11.9990902,-0.000626286546,255.799259,868.605301,1.91773114
87,1.89009468,44464.1259,12.006265,0.00382209536,2.99991358,-12.006265,-0.00420430489,255.766111,875.478319,1.91773114
87.5,1.88786821,44500.5953,12.0097311,0.00346536971,2.96613809,-12.0097311,-0.00381190668,255.389184,764.155106,1.91773114
88,1.88578087,44534.705,12.0060948,-0.000143873889,2.87198058,-12.0060948,0.000158261278,255.483374,826.135453,1.91773114
88.5,1.88383281,44566.4547,12.0065078,-0.00359808435,2.71935783,-12.0065078,0.00395789278,255.005184,869.789629,1.91773114
89,1.88202416,44595.8438,12.0079131,-0.00365402574,2.51137679,-12.0079131,0.00401942832,254.34197,820.734058,1.91773114
89.5,1.88035504,44622.8721,12.0012977,-0.000275825883,2.25227137,-12.0012977,0.000303408471,254.56123,796.137064,1.91773114
90,1.87882557,44647.5392,11.9957094,0.00334709112,1.9473162,-11.9957094,-0.00368180023,254.602081,934.7235,1.91773114
90.5,1.87743586,44669.8447,11.9967315,0.00380916651,1.60271928,-11.9967315,-0.00419008316,254.210909,824.157663,1.91773114
91,1.87618597,44689.7884,11.994008,0.000687798449,1.22549562,-11.994008,-0.000756578294,253.946823,913.363836,1.91773114
91.5,1.875076,44707.3701,11.9891516,-0.00307076005,0.823324409,-11.9891516,0.00337783605,253.870035,945.65118,1.91773114
92,1.874106,44722.5896,11.9926455,-0.00393051277,0.404392683,-11.9926455,0.00432356404,253.377231,829.33514,1.91773114
92.5,1.87327602,44735.4466,11.9975165,-0.00109013747,-0.0227713113,-11.9975165,0.00119915122,253.65598,933.869975,1.91773114
93,1.87258609,44745.9412,11.996725,0.00277072566,-0.449471748,-11.996725,-0.00304779823,253.921669,840.690036,1.91773114
93.5,1.87203624,44754.0733,12.0000114,0.00401781413,-0.867022235,-12.0000114,-0.00441959555,253.521374,729.469795,1.91773114
94,1.87162649,44759.8429,12.0075533,0.0014809697,-1.26692265,-12.0075533,-0.00162906667,253.389737,837.110256,1.91773114
94.5,1.87135682,44763.2499,12.0078372,-0.00244861971,-1.64103217,-12.0078372,0.00269348168,253.365538,913.118225,1.91773114
