time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
21.5,3.25842672,17575.1534,-2.4158975,-0.0265420395,0.11350684,2.4158975,0.0291962435,405.468216,773.821751,1.03514471
22,3.23546567,17997.0821,-2.57366449,-0.017149231,-0.314287308,2.57366449,0.0188641541,402.859765,810.890368,1.03514471
22.5,3.21316218,18414.1736,-2.75594883,0.0070788556,-0.735683474,2.75594883,-0.00778674116,400.769743,844.684922,1.03514471
23,3.19146886,18826.5031,-2.89779328,0.0230572182,-1.14210324,2.89779328,-0.0253629401,398.373697,744.792329,1.03514471
23.5,3.17034381,19234.1571,-3.04085833,0.0169182991,-1.52527309,3.04085833,-0.018610129,395.53818,806.912567,1.03514471
24,3.14974413,19637.2189,-3.21600458,-0.00412377766,-1.87739277,3.21600458,0.00453615543,393.393383,760.863898,1.03514471
24.5,3.1296331,20035.7587,-3.3638447,-0.0198784246,-2.19129415,3.3638447,0.0218662671,391.074923,766.453174,1.03514471
25,3.10737162,20429.8528,-3.48559879,-0.0164317214,-2.4605871,3.48559879,0.0180748936,388.324331,745.588822,1.03514471
25.5,3.08542061,20819.5843,-3.638309,0.00169916831,-2.67978959,3.638309,-0.00186908514,385.866207,779.855442,1.03514471
26,3.06394271,21205.0248,-3.79652579,0.0169951036,-2.84443929,3.79652579,-0.018694614,383.16668,749.742158,1.03514471
26.5,3.04291074,21586.2412,-3.92755962,0.0157585277,-2.95118441,3.92755962,-0.0173343805,380.72232,721.438929,1.03514471
27,3.02229884,21963.3037,-4.07924942,0.000272779235,-2.99785193,4.07924942,-0.000300057158,378.372456,829.152836,1.03514471
27.5,3.00208051,22336.2741,-4.26311082,-0.0143921628,-2.98349183,4.26311082,0.0158313791,376.363779,825.701732,1.03514471
28,2.98223375,22705.2046,-4.43259088,-0.0149534545,-2.90839644,4.43259088,0.0164488,374.168112,698.300611,1.03514471
28.5,2.96273991,23070.1477,-4.60256223,-0.00185936584,-2.77409448,4.60256223,0.00204530243,371.986038,846.47521,1.03514471
29,2.94357949,23431.1537,-4.80694675,0.0120524086,-2.58331996,4.80694675,-0.0132576495,369.309129,804.609712,1.03514471
29.5,2.92473491,23788.2645,-5.0099344,0.0140598536,-2.33995649,5.0099344,-0.015465839,367.423864,702.577284,1.03514471
30,2.9061925,24141.5213,-5.19292166,0.00311867064,-2.04895826,5.19292166,-0.00343053771,365.336729,786.335863,1.03514471
30.5,2.88793863,24490.9669,-5.39290213,-0.00995751154,-1.71624915,5.39290213,0.0109532627,363.556196,807.492848,1.03514471
31,2.86995952,24836.6406,-5.60221324,-0.0131117529,-1.34860215,5.60221324,0.0144229282,361.012334,818.509544,1.03514471
31.5,2.85224433,25178.5793,-5.78626483,-0.0041006758,-0.953501505,5.78626483,0.00451074338,359.206846,792.004092,1.03514471
32,2.83478332,25516.8225,-5.96862338,0.00808872126,-0.538990317,5.96862338,-0.00889759339,356.704678,844.762407,1.03514471
32.5,2.81756571,25851.4085,-6.16979764,0.0121355331,-0.11350684,6.16979764,-0.0133490864,355.103573,779.693593,1.03514471
33,2.8005821,26182.3725,-6.35944984,0.00484823838,0.314287308,6.35944984,-0.00533306222,352.825779,843.53942,1.03514471
33.5,2.78382487,26509.7497,-6.53832149,-0.00642749314,0.735683474,6.53832149,0.00707024246,351.234169,738.630396,1.03514471
34,2.76728571,26833.5753,-6.73900869,-0.0111514621,1.14210324,6.73900869,0.0122666083,349.323081,839.264628,1.03514471
34.5,2.75095646,27153.881,-6.9476908,-0.00539801574,1.52527309,6.9476908,0.00593781732,347.548783,739.193156,1.03514471
35,2.73483077,27470.6966,-7.1439181,0.00495598895,1.87739277,7.1439181,-0.00545158785,345.474349,747.473313,1.03514471
35.5,2.71890254,27784.052,-7.35268305,0.0101750274,2.19129415,7.35268305,-0.0111925301,343.928949,794.3516,1.03514471
36,2.70316521,28093.9749,-7.57928933,0.00578134651,2.4605871,7.57928933,-0.00635948116,342.065364,724.144686,1.03514471
36.5,2.68761348,28400.4906,-7.7949431,-0.00365734708,2.67978959,7.7949431,0.00402308178,340.360889,777.400169,1.03514471
37,2.67224301,28703.6247,-8.00626285,-0.00921794304,2.84443929,8.00626285,0.0101397373,338.521268,735.93741,1.03514471
37.5,2.65704898,29003.4023,-8.23278583,-0.00602500977,2.95118441,8.23278583,0.00662751075,336.7458,820.629226,1.03514471
38,2.64202694,29299.8465,-8.45403834,0.00251578484,2.99785193,8.45403834,-0.00276736332,334.977777,754.604047,1.03514471
38.5,2.62717361,29592.9805,-8.65948831,0.00828889166,2.98349183,8.65948831,-0.00911778082,333.096788,694.82219,1.03514471
39,2.6124855,29882.8277,-8.87254978,0.00615185422,2.90839644,8.87254978,-0.00676703964,331.357174,807.743765,1.03514471
39.5,2.59795887,30169.4104,-9.09078416,-0.00151664405,2.77409448,9.09078416,0.00166830845,329.644122,768.641817,1.03514471
40,2.58359082,30452.75,-9.29477282,-0.00739413504,2.58331996,9.29477282,0.00813354854,328.326343,757.483314,1.03514471
40.5,2.56937873,30732.868,-9.49964081,-0.00618135107,2.33995649,9.49964081,0.00679948618,326.23818,674.395814,1.03514471
41,2.55531951,31009.7851,-9.71871961,0.00064641269,2.04895826,9.71871961,-0.000711053959,324.661277,816.214052,1.03514471
41.5,2.54141046,31283.5206,-9.93335973,0.00653804382,1.71624915,9.93335973,-0.0071918482,323.563306,799.118497,1.03514471
42,2.52764953,31554.0935,-10.142888,0.00613009549,1.34860215,10.142888,-0.00674310504,321.323668,829.53149,1.03514471
42.5,2.51403439,31821.5223,-10.3663144,0.000107292051,0.953501505,10.3663144,-0.000118021256,319.978911,873.420105,1.03514471
43,2.50056272,32085.8243,-10.5937932,-0.00572352371,0.538990317,10.5937932,0.00629587608,318.786757,810.2504,2.07028942
43.5,2.48544254,32347.0159,-10.8109723,-0.00601223669,0.11350684,10.8109723,0.00661346036,316.864627,733.393953,2.07028942
44,2.46979168,32605.1144,-11.0325906,-0.000755774337,-0.314287308,11.0325906,0.000831351771,315.574618,831.55879,2.07028942
44.5,2.45434825,32860.1367,-11.2617091,0.00495232558,-0.735683474,11.2617091,-0.00544755814,313.492082,815.071138,2.07028942
45,2.43910891,33112.0988,-11.4799967,0.00583981222,-1.14210324,11.4799967,-0.00642379345,311.354339,785.037498,2.07028942
45.5,2.4240714,33361.0166,-11.5163489,0.00130931678,-1.52527309,11.5163489,-0.00144024846,309.765273,737.846557,2.07028942
46,2.40924149,33606.9149,-11.1724088,-0.0042252797,-1.87739277,11.1724088,0.00464780767,307.857212,764.941118,2.07028942
46.5,2.39461682,33849.8318,-10.8283085,-0.00562296652,-2.19129415,10.8283085,0.00618526317,306.099813,752.175407,2.07028942
47,2.38019224,34089.804,-10.4778139,-0.00177717501,-2.4605871,10.4778139,0.00195489251,305.050495,721.043265,2.07028942
47.5,2.36596281,34326.8662,-10.1368326,0.00354237225,-2.67978959,10.1368326,-0.00389660947,303.031532,754.076989,2.07028942
48,2.3519238,34561.0506,-9.80406905,0.00537009252,-2.84443929,9.80406905,-0.00590710178,301.871587,769.118112,2.07028942
48.5,2.33807102,34792.3867,-9.46624242,0.0021676242,-2.95118441,9.46624242,-0.00238438662,300.048441,847.024195,2.07028942
49,2.32440064,35020.9027,-9.13254222,-0.00290326803,-2.99785193,9.13254222,0.00319359483,298.473142,817.710617,2.07028942
49.5,2.31090892,35246.6246,-8.81089956,-0.00508851382,-2.98349183,8.81089956,0.0055973652,296.725651,781.669716,2.07028942
50,2.29759247,35469.5763,-8.48749585,-0.00248813946,-2.90839644,8.48749585,0.0027369534,295.430791,743.877251,2.07028942
50.5,2.28444828,35689.7807,-8.16051736,0.00230738447,-2.77409448,8.16051736,-0.00253812292,293.747915,767.948148,2.07028942
51,2.27147344,35907.2588,-7.84196955,0.00478455824,-2.58331996,7.84196955,-0.00526301407,292.199924,860.515858,2.07028942
51.5,2.25866526,36122.0305,-7.52462517,0.00274548581,-2.33995649,7.52462517,-0.00302003439,290.919077,788.819126,2.07028942
52,2.24602132,36334.1142,-7.19836039,-0.0017539108,-2.04895826,7.19836039,0.00192930188,289.731605,779.242484,2.07028942
52.5,2.23353936,36543.5277,-6.87354256,-0.00446368642,-1.71624915,6.87354256,0.00491005506,288.058012,791.660473,2.07028942
53,2.2212172,36750.2873,-6.55306102,-0.00294579758,-1.34860215,6.55306102,0.00324037734,286.857199,742.229076,2.07028942
53.5,2.20905287,36954.4085,-6.22493686,0.00124185598,-0.953501505,6.22493686,-0.00136604158,285.017553,806.563757,2.07028942
54,2.19704457,37155.9059,-5.89318488,0.00413060838,-0.538990317,5.89318488,-0.00454366922,284.029848,857.205162,2.07028942
54.5,2.18519055,37354.7934,-5.56820586,0.00309464452,-0.11350684,5.56820586,-0.00340410897,282.472586,829.643366,2.07028942
55,2.1734892,37551.084,-5.24189913,-0.000770092659,0.314287308,5.24189913,0.000847101925,280.851018,785.993787,2.07028942
55.5,2.16193907,37744.7897,-4.90993782,-0.00378938592,0.735683474,4.90993782,0.00416832451,279.732569,797.711166,2.07028942
56,2.15053878,37935.9222,-4.58350456,-0.00319708936,1.14210324,4.58350456,0.0035167983,278.596579,803.578245,2.07028942
56.5,2.13928705,38124.4923,-4.26123672,0.0003373953,1.52527309,4.26123672,-0.00037113483,277.277267,836.663217,2.07028942
57,2.12818271,38310.51,-3.93282718,0.0034435213,1.87739277,3.93282718,-0.00378787343,275.983913,779.04785,2.07028942
57.5,2.11722471,38493.9849,-3.60422154,0.00325773822,2.19129415,3.60422154,-0.00358351204,274.660379,771.976191,2.07028942
58,2.10641204,38674.9262,-3.2807496,5.75279429e-05,2.4605871,3.2807496,-6.32807372e-05,273.146169,827.722653,2.07028942
58.5,2.0957438,38853.3423,-2.95206347,-0.00309603315,2.67978959,2.95206347,0.00340563647,271.870816,694.869067,2.07028942
59,2.08521917,39029.2414,-2.61686302,-0.00328078448,2.84443929,2.61686302,0.00360886293,270.966241,772.992895,2.07028942
59.5,2.07483737,39202.6311,-2.28447889,-0.000416008638,2.95118441,2.28447889,0.000457609502,269.999291,767.041372,2.07028942
60,2.06459771,39373.5187,-1.95028623,0.002749522,2.99785193,1.95028623,-0.0030244742,268.9885,853.865932,2.07028942
60.5,2.05449955,39541.9111,-1.60751354,0.00327004788,2.98349183,1.60751354,-0.00359705266,267.531863,731.036496,2.07028942
61,2.04454232,39707.815,-1.2647257,0.00073939578,2.90839644,1.2647257,-0.000813335358,266.396672,821.175466,2.07028942
61.5,2.03472548,39871.2367,-0.924822227,-0.00240622794,2.77409448,0.924822227,0.00264685074,265.262221,699.360821,2.07028942
62,2.02504855,40032.1821,-0.579146003,-0.00322901031,2.58331996,0.579146003,0.00355191134,264.236699,761.163372,2.07028942
62.5,2.01551113,40190.6568,-0.230786798,-0.00102903761,2.33995649,0.230786798,0.00113194137,263.169022,822.292735,2.07028942
63,2.00611282,40346.6664,0.112510546,0.00206808172,2.04895826,-0.112510546,-0.00227488989,262.0303,799.120555,2.07028942
63.5,1.99685331,40500.2157,0.457391351,0.00316084921,1.71624915,-0.457391351,-0.00347693413,260.960862,756.673719,2.07028942
64,1.98773231,40651.3098,0.807838517,0.00128626743,1.34860215,-0.807838517,-0.00141489418,260.265492,773.746477,2.07028942
64.5,1.97874957,40799.9532,1.15582566,-0.00173674924,0.953501505,-1.15582566,0.00191042416,258.854215,822.157623,2.07028942
65,1.9699049,40946.1503,1.50284914,-0.0030684683,0.538990317,-1.50284914,0.00337531513,258.264209,866.329806,2.07028942
65.5,1.96119812,41089.9052,1.85722072,-0.00151239288,0.11350684,-1.85722072,0.00166363217,257.03336,828.842444,2.07028942
66,1.95262909,41231.2221,2.21429591,0.0014136703,-0.314287308,-2.21429591,-0.00155503733,255.919477,755.975746,2.07028942
66.5,1.94419771,41370.1047,2.5695425,0.00295452567,-0.735683474,-2.5695425,-0.00324997824,254.895022,752.203517,2.07028942
67,1.9359039,41506.5567,2.93058493,0.00170868805,-1.14210324,-2.93058493,-0.00187955685,254.207374,751.570675,2.07028942
67.5,1.92774762,41640.5818,3.29783967,-0.00110009207,-1.52527309,-3.29783967,0.00121010128,252.983718,696.442009,2.07028942
68,1.91972884,41772.1832,3.66320971,-0.00282145953,-1.87739277,-3.66320971,0.00310360548,252.17438,864.677994,2.07028942
68.5,1.91184756,41901.3644,4.02980998,-0.00187638802,-2.19129415,-4.02980998,0.00206402683,251.366595,767.867063,2.07028942
69,1.90410381,42028.1285,4.40276684,0.000797098298,-2.4605871,-4.40276684,-0.000876808128,250.03921,803.348867,2.07028942
69.5,1.89649764,42152.4785,4.77512559,0.00267151213,-2.67978959,-4.77512559,-0.00293866334,249.571516,831.471398,2.07028942
70,1.88902913,42274.4173,5.1446938,0.0020166857,-2.84443929,-5.1446938,-0.00221835428,248.291813,771.454897,2.07028942
70.5,1.88169836,42393.9478,5.51890762,-0.000505634657,-2.95118441,-5.51890762,0.000556198122,247.897349,769.201454,2.07028942
71,1.87450544,42511.0726,5.89580807,-0.00250675212,-2.99785193,-5.89580807,0.00275742733,246.60605,808.299578,2.07028942
71.5,1.8674505,42625.7945,6.26956999,-0.00213073059,-2.98349183,-6.26956999,0.00234380365,245.754382,829.780113,2.07028942
72,1.8605337,42738.1158,6.64606631,0.000226530508,-2.90839644,-6.64606631,-0.000249183559,245.213139,761.524952,2.07028942
72.5,1.85375519,42848.039,7.02885722,0.0023290951,-2.77409448,-7.02885722,-0.0025620046,244.604596,874.350595,2.07028942
73,1.84711512,42955.5665,7.41129802,0.00221962926,-2.58331996,-7.41129802,-0.00244159219,244.069287,825.732351,2.07028942
73.5,1.84061369,43060.7006,7.79435334,3.94826325e-05,-2.33995649,-7.79435334,-4.34308958e-05,242.819426,822.259854,2.07028942
74,1.83425108,43163.4436,8.18452832,-0.00214032235,-2.04895826,-8.18452832,0.00235435459,242.154633,782.419007,2.07028942
74.5,1.82802749,43263.7976,8.57739225,-0.00228444698,-1.71624915,-8.57739225,0.00251289168,241.434436,797.351666,2.07028942
75,1.82194313,43361.7649,8.96853031,-0.00029175555,-1.34860215,-8.96853031,0.000320931104,240.743555,664.153125,2.07028942
75.5,1.81599821,43457.3475,9.36388794,0.00194209779,-0.953501505,-9.36388794,-0.00213630757,240.113908,836.346169,2.07028942
76,1.81019295,43550.5476,9.76354555,0.00232621029,-0.538990317,-9.76354555,-0.00255883131,239.644736,783.077869,2.07028942
76.5,1.80452758,43641.367,10.1605324,0.000529708275,-0.11350684,-10.1605324,-0.000582679102,238.933003,744.212235,2.07028942
77,1.79900233,43729.8079,10.5576404,-0.00173598338,0.314287308,-10.5576404,0.00190958172,238.264305,726.354438,2.07028942
77.5,1.79361745,43815.8722,10.9596344,-0.00234591044,0.735683474,-10.9596344,0.00258050148,237.430214,760.871874,2.07028942
78,1.78837316,43899.5617,11.3610096,-0.000752819314,1.14210324,-11.3610096,0.000828101245,236.72421,681.090436,2.07028942
78.5,1.78326971,43980.8784,11.760324,0.00152345322,1.52527309,-11.760324,-0.00167579854,236.286714,750.970574,2.07028942
79,1.77830745,44059.824,11.9980019,0.00234450756,1.87739277,-11.9980019,-0.00257895831,236.012266,727.681371,2.07028942
79.5,1.77348758,44136.3991,11.9983338,0.000960616434,2.19129415,-11.9983338,-0.00105667808,235.342819,834.561496,2.07028942
80,1.76881071,44210.603,11.9953426,-0.00130590425,2.4605871,-11.9953426,0.00143649467,234.781363,825.523159,2.07028942
80.5,1.76427727,44282.4347,11.9939822,-0.00232293015,2.67978959,-11.9939822,0.00255522316,234.159868,823.932877,2.07028942
81,1.75988765,44351.8932,11.9970572,-0.00115266855,2.84443929,-11.9970572,0.00126793541,233.7963,732.599725,2.07028942
81.5,1.75564225,44418.9779,11.9982444,0.00108467217,2.95118441,-11.9982444,-0.00119313939,233.315254,685.468596,2.07028942
82,1.75154146,44483.6878,11.997888,0.00228209712,2.99785193,-11.997888,-0.00251030683,232.600479,833.226082,2.07028942
82.5,1.74758567,44546.0223,12.0013819,0.00132858941,2.98349183,-12.0013819,-0.00146144835,232.219371,825.060918,2.07028942
83,1.74377524,44605.9807,12.0045593,-0.000861042473,2.90839644,-12.0045593,0.00094714672,232.01968,798.346755,2.07028942
83.5,1.74011055,44663.5622,12.0034157,-0.00222291577,2.77409448,-12.0034157,0.00244520735,231.613263,809.500804,2.07028942
84,1.73659197,44718.7664,12.0034687,-0.00148803043,2.58331996,-12.0034687,0.00163683347,231.159493,718.833413,2.07028942
84.5,1.73321983,44771.5925,12.0051885,0.000636249698,2.33995649,-12.0051885,-0.000699874668,230.425246,798.376338,2.07028942
85,1.72999447,44822.04,12.0027461,0.00214627921,2.04895826,-12.0027461,-0.00236090713,230.313965,873.983568,2.07028942
85.5,1.72691623,44870.1084,11.999153,0.0016306761,1.71624915,-11.999153,-0.00179374371,229.800726,815.293216,2.07028942
86,1.72398541,44915.7971,11.9991986,-0.000411485042,1.34860215,-11.9991986,0.000452633546,229.758503,766.845238,2.07028942
86.5,1.72120232,44959.1057,11.9981467,-0.00205307075,0.953501505,-11.9981467,0.00225837783,229.280486,774.143799,2.07028942
87,1.71856724,45000.0337,11.9947299,-0.00175624142,0.538990317,-11.9947299,0.00193186556,229.155025,830.32759,2.07028942
87.5,1.71608044,45038.5807,11.9951152,0.000187902967,0.11350684,-11.9951152,-0.000206693264,228.955891,814.267614,2.07028942
88,1.71374218,45074.7463,11.9976875,0.00194416815,-0.314287308,-11.9976875,-0.00213858496,228.625696,808.53833,2.07028942
88.5,1.7115527,45108.5302,11.997307,0.00186446999,-0.735683474,-11.997307,-0.00205091699,228.143963,906.213709,2.07028942
89,1.70951222,45139.9321,11.9980946,3.33732422e-05,-1.14210324,-11.9980946,-3.67105665e-05,228.206546,793.832842,2.07028942
89.5,1.70762096,45168.9517,12.0022871,-0.00182044736,-1.52527309,-12.0022871,0.0020024921,228.012701,732.063248,2.07028942
90,1.70587911,45195.5888,12.0037218,-0.00195513284,-1.87739277,-12.0037218,0.00215064613,227.637586,771.440573,2.07028942
90.5,1.70428685,45219.8431,12.0026451,-0.000251246777,-2.19129415,-12.0026451,0.000276371454,227.368945,780.986318,2.07028942
91,1.70284434,45241.7144,12.0042971,0.00168278613,-2.4605871,-12.0042971,-0.00185106474,227.30785,838.486461,2.07028942
91.5,1.70155173,45261.2026,12.005085,0.00202802763,-2.67978959,-12.005085,-0.00223083039,227.250602,838.209162,2.07028942
92,1.70040914,45278.3076,12.0016331,0.000464643305,-2.84443929,-12.0016331,-0.000511107635,226.972715,781.698796,2.07028942
92.5,1.69941669,45293.0292,11.9996439,-0.0015320673,-2.95118441,-11.9996439,0.00168527403,226.744697,868.701431,2.07028942
93,1.69857447,45305.3673,11.9999836,-0.00208297836,-2.99785193,-11.9999836,0.0022912762,226.557902,794.572068,2.07028942
93.5,1.69788255,45315.3219,11.9973189,-0.000672507608,-2.98349183,-11.9973189,0.000739758369,226.575714,745.167656,2.07028942
94,1.69734099,45322.8929,11.9945814,0.0013691819,-2.90839644,-11.9945814,-0.00150610009,226.623021,800.826513,2.07028942
94.5,1.69694981,45328.0802,11.9962544,0.00211983529,-2.77409448,-11.9962544,-0.00233181882,226.371885,738.31061,2.07028942
95,1.69670903,45330.884,11.997448,0.00087380072,-2.58331996,-11.997448,-0.000961180792,226.457364,772.973813,2.07028942
