time,Mach,Altitude,alpha,beta,dl,dm,dn,PARA1,PARA2,PARA3
43.5,2.90709372,36393.565,-11.9962997,-0.000380894338,2.77475701,11.9962997,0.000418983772,378.979945,863.244187,0.971891121
44,2.89057107,36705.2763,-11.997218,0.00968101734,2.58420496,11.997218,-0.0106491191,377.140351,843.621781,0.971891121
44.5,2.87424857,37014.0379,-11.9811171,0.0102933366,2.34104594,11.9811171,-0.0113226703,375.750587,770.258527,0.971891121
45,2.85812212,37319.8746,-11.9718426,0.001454145,2.05022998,11.9718426,-0.0015995595,373.621172,818.386503,0.971891121
45.5,2.84218743,37622.8096,-11.9838297,-0.00820172443,1.71767725,11.9838297,0.00902189687,371.653992,726.683462,0.971891121
46,2.82644069,37922.8643,-11.9517312,-0.0097951995,1.35015757,11.9517312,0.0107747195,369.757784,782.926322,0.971891121
46.5,2.81088072,38220.0608,-11.6808312,-0.00233018327,0.95515257,11.6808312,0.00256320159,367.795092,747.669241,0.971891121
47,2.79550476,38514.4257,-11.4293837,0.00684771062,0.540703418,11.4293837,-0.00753248169,365.639436,799.743103,0.971891121
47.5,2.7803087,38805.9839,-11.1796197,0.00924034305,0.115247104,11.1796197,-0.0101643774,364.149943,793.422444,0.971891121
48,2.76528901,39094.759,-10.9136619,0.00303381107,-0.312555309,10.9136619,-0.00333719218,362.403176,758.367708,1.94378224
48.5,2.75044229,39380.773,-10.6536684,-0.00561375904,-0.733994997,10.6536684,0.00617513495,360.952397,731.257237,1.94378224
49,2.73576519,39664.0466,-10.4018117,-0.00864620462,-1.14049266,10.4018117,0.00951082508,358.888121,764.446535,1.94378224
49.5,2.72125472,39944.5988,-10.1345975,-0.00358698631,-1.52377319,10.1345975,0.00394568494,357.038495,780.073735,1.94378224
50,2.7069081,40222.4477,-9.86271284,0.00449413701,-1.87603409,9.86271284,-0.00494355072,355.457076,828.559505,1.94378224
50.5,2.69272258,40497.6103,-9.60437703,0.00802718412,-2.19010434,9.60437703,-0.00882990253,353.401668,782.928161,1.94378224
51,2.67869556,40770.1023,-9.34236812,0.0040091712,-2.45959038,9.34236812,-0.00441008832,352.100988,761.211151,1.94378224
51.5,2.66482472,41039.9383,-9.0714827,-0.00348277946,-2.67900626,9.0714827,0.0038310574,350.101285,815.299571,1.94378224
52,2.65110778,41307.1323,-8.81338073,-0.00739510053,-2.84388529,8.81338073,0.00813461058,348.312368,744.53899,1.94378224
52.5,2.63754255,41571.6971,-8.56314302,-0.00431761726,-2.95087103,8.56314302,0.00474937899,347.059268,766.506799,1.94378224
53,2.62412706,41833.6445,-8.30328135,0.00257344421,-2.99778553,8.30328135,-0.00283078864,345.813534,782.31364,1.94378224
53.5,2.61085944,42092.9858,-8.0469319,0.00675959943,-2.98367377,8.0469319,-0.00743555937,343.651108,749.237,1.94378224
54,2.59773789,42349.7314,-7.80172492,0.00452761291,-2.90882302,7.80172492,-0.0049803742,342.420037,708.975736,1.94378224
54.5,2.58476073,42603.891,-7.54836117,-0.00175983732,-2.77475701,7.54836117,0.00193582105,341.011306,771.988476,1.94378224
55,2.57192644,42855.4738,-7.28689577,-0.00612849282,-2.58420496,7.28689577,0.00674134211,339.348876,855.588711,1.94378224
55.5,2.55923351,43104.4884,-7.03299587,-0.00465269724,-2.34104594,7.03299587,0.00511796697,337.845792,802.851652,1.94378224
56,2.54668052,43350.9431,-6.77633115,0.00103571183,-2.05022998,6.77633115,-0.00113928301,336.080895,788.945653,1.94378224
56.5,2.53426616,43594.8453,-6.50661656,0.00550804618,-1.71767725,6.50661656,-0.0060588508,334.790472,764.310528,1.94378224
57,2.5219892,43836.2025,-6.2394576,0.00470484754,-1.35015757,6.2394576,-0.00517533229,332.883813,836.84713,1.94378224
57.5,2.5098484,44075.0215,-5.97759157,-0.00039494638,-0.95515257,5.97759157,0.000434441018,332.237732,755.219598,1.94378224
58,2.49784266,44311.3086,-5.70659315,-0.00490322488,-0.540703418,5.70659315,0.00539354737,330.05898,821.016307,1.94378224
58.5,2.4859709,44545.07,-5.43373187,-0.00469464745,-0.115247104,5.43373187,0.00516411219,328.930653,814.708851,1.94378224
59,2.47423212,44776.3114,-5.17086838,-0.000168394223,0.312555309,5.17086838,0.000185233646,327.545832,738.624126,1.94378224
59.5,2.46262535,45005.0381,-4.9060635,0.00431790616,0.733994997,4.9060635,-0.00474969678,326.253373,781.384736,1.94378224
60,2.4511497,45231.2551,-4.63484044,0.00463143869,1.14049266,4.63484044,-0.00509458256,325.128735,849.331058,1.94378224
60.5,2.43980432,45454.9672,-4.37055869,0.000660014889,1.52377319,4.37055869,-0.000726016378,323.743505,733.418092,1.94378224
61,2.42858842,45676.1788,-4.1090553,-0.00375505942,1.87603409,4.1090553,0.00413056536,322.364344,650.965647,1.94378224
61.5,2.41750125,45894.894,-3.83788208,-0.00452345689,2.19010434,3.83788208,0.00497580257,320.851543,763.233041,1.94378224
62,2.4065421,46111.1169,-3.56560933,-0.00108535972,2.45959038,3.56560933,0.0011938957,319.533179,745.379306,1.94378224
62.5,2.3957103,46324.8511,-3.29768635,0.00321689875,2.67900626,3.29768635,-0.00353858863,318.246727,763.321275,1.94378224
63,2.38500524,46536.1002,-3.02159489,0.00437795283,2.84388529,3.02159489,-0.00481574811,316.83651,813.645212,1.94378224
63.5,2.37442632,46744.8677,-2.73818861,0.00144959211,2.95087103,2.73818861,-0.00159455132,315.632781,738.633537,1.94378224
64,2.36397299,46951.1566,-2.45924324,-0.00270501276,2.99778553,2.45924324,0.00297551404,314.368199,732.777743,1.94378224
64.5,2.35364473,47154.9701,-2.17857674,-0.00420130157,2.98367377,2.17857674,0.00462143172,313.382724,714.237533,1.94378224
65,2.34351533,47356.3111,-1.88964941,-0.00175758334,2.90882302,1.88964941,0.00193334168,312.23415,730.6907,1.94378224
65.5,2.33579905,47555.1821,-1.6035869,0.00222047547,2.77475701,1.6035869,-0.00244252302,311.453525,759.632176,1.94378224
66,2.32815456,47751.586,-1.32224806,0.00399910146,2.58420496,1.32224806,-0.00439901161,310.082036,821.990002,1.94378224
66.5,2.32058236,47945.5249,-1.03501423,0.00201390882,2.34104594,1.03501423,-0.0022152997,309.163233,755.671346,1.94378224
67,2.313083,48137.0013,-0.746245726,-0.00176394102,2.05022998,0.746245726,0.00194033512,308.454853,853.920463,1.94378224
67.5,2.30565701,48326.0174,-0.463575307,-0.00377626353,1.71767725,0.463575307,0.00415388989,307.710164,819.590709,1.94378224
68,2.29830494,48512.5751,-0.17778642,-0.00222284939,1.35015757,0.17778642,0.00244513433,307.013037,841.697727,1.94378224
68.5,2.29102734,48696.6765,0.114904097,0.00133572237,0.95515257,-0.114904097,-0.00146929461,305.789151,778.258339,1.94378224
69,2.28382477,48878.3234,0.405115341,0.00353708982,0.540703418,-0.405115341,-0.0038907988,305.341586,785.685701,1.94378224
69.5,2.27669782,49057.5177,0.695667484,0.00238839685,0.115247104,-0.695667484,-0.00262723654,304.054264,765.099982,1.94378224
70,2.26964705,49234.2611,0.99515838,-0.000935858971,-0.312555309,-0.99515838,0.00102944487,302.827213,784.266136,1.94378224
70.5,2.26267305,49408.5552,1.29671423,-0.00328534578,-0.733994997,-1.29671423,0.00361388036,302.4926,864.2214,1.94378224
71,2.2557764,49580.4016,1.59555029,-0.00251426322,-1.14049266,-1.59555029,0.00276568954,301.538904,795.06771,1.94378224
71.5,2.2489577,49749.8018,1.90014576,0.000564173433,-1.52377319,-1.90014576,-0.000620590776,300.879048,791.242788,1.94378224
72,2.24221754,49916.7573,2.20940475,0.00302432452,-1.87603409,-2.20940475,-0.00332675697,300.342228,751.535272,1.94378224
72.5,2.23555653,50081.2695,2.51435817,0.00260389233,-2.19010434,-2.51435817,-0.00286428156,299.279217,891.697508,1.94378224
73,2.22897528,50243.3398,2.8196444,-0.000220318984,-2.45959038,-2.8196444,0.000242350883,298.544937,697.835037,1.94378224
73.5,2.22247438,50402.9693,3.13054326,-0.0027569044,-2.67900626,-3.13054326,0.00303259484,297.66442,781.722285,1.94378224
74,2.21605446,50560.1594,3.43929055,-0.0026604733,-2.84388529,-3.43929055,0.00292652064,296.965279,832.099666,1.94378224
74.5,2.20971613,50714.9111,3.74509318,-9.61809716e-05,-2.95087103,-3.74509318,0.000105799069,296.251171,799.784662,1.94378224
75,2.20346,50867.2257,4.05659224,0.00248560056,-2.99778553,-4.05659224,-0.00273416062,295.958967,748.357939,1.94378224
75.5,2.19728671,51017.104,4.37095059,0.00268695525,-2.98367377,-4.37095059,-0.00295565077,294.73748,755.063855,1.94378224
76,2.19119686,51164.5473,4.68251013,0.000385900118,-2.90882302,-4.68251013,-0.00042449013,293.40011,814.270997,1.94378224
76.5,2.18519107,51309.5564,4.99821676,-0.00221261075,-2.77475701,-4.99821676,0.00243387183,293.316454,755.492824,1.94378224
77,2.17970996,51452.1323,5.32066597,-0.00268606252,-2.58420496,-5.32066597,0.00295466877,292.66359,703.326989,1.94378224
77.5,2.17542591,51592.276,5.64207298,-0.000649482293,-2.34104594,-5.64207298,0.000714430522,292.210027,849.568371,1.94378224
78,2.17119586,51729.9884,5.9639697,0.00193985609,-2.05022998,-5.9639697,-0.0021338417,291.434892,732.036106,1.94378224
78.5,2.16702065,51865.2704,6.29249057,0.00266031039,-1.71767725,-6.29249057,-0.00292634143,291.104277,780.546669,1.94378224
79,2.16290111,51998.1229,6.62185294,0.000887619464,-1.35015757,-6.62185294,-0.000976381411,290.541332,797.624605,1.94378224
79.5,2.1588381,52128.5467,6.94806097,-0.00166901711,-0.95515257,-6.94806097,0.00183591882,290.15229,847.981312,1.94378224
80,2.15483245,52256.5426,7.27784158,-0.00261202025,-0.540703418,-7.27784158,0.00287322227,289.495987,778.232216,1.94378224
80.5,2.15088499,52382.1114,7.61064829,-0.00110103369,-0.115247104,-7.61064829,0.00121113706,289.008544,756.057655,1.94378224
81,2.14699654,52505.254,7.9398012,0.00140156575,0.312555309,-7.9398012,-0.00154172232,288.599041,822.160025,1.94378224
81.5,2.14316794,52625.971,8.2695138,0.00254333506,0.733994997,-8.2695138,-0.00279766856,288.262515,711.7923,1.94378224
82,2.1394,52744.2632,8.60454922,0.00129046283,1.14049266,-8.60454922,-0.00141950911,287.80881,842.471749,1.94378224
82.5,2.13569354,52860.1314,8.9390462,-0.00113879412,1.52377319,-8.9390462,0.00125267353,286.932156,778.406339,1.94378224
83,2.13204935,52973.5761,9.27250061,-0.00245623473,1.87603409,-9.27250061,0.0027018582,287.011932,747.43231,1.94378224
83.5,2.12846824,53084.5981,9.61185766,-0.00145664933,2.19010434,-9.61185766,0.00160231426,286.499303,668.837138,1.94378224
84,2.12495099,53193.198,9.9545439,0.000881839608,2.45959038,-9.9545439,-0.000970023568,285.897976,762.362436,1.94378224
84.5,2.1214984,53299.3765,10.2954582,0.00235255062,2.67900626,-10.2954582,-0.00258780569,285.600956,753.087747,1.94378224
85,2.11811122,53403.1343,10.6397563,0.00160033153,2.84388529,-10.6397563,-0.00176036469,285.457415,794.31542,1.94378224
85.5,2.11479023,53504.472,10.9891021,-0.00063170687,2.95087103,-10.9891021,0.000694877557,285.224783,716.395496,1.94378224
86,2.11153617,53603.3902,11.3366744,-0.00223397945,2.99778553,-11.3366744,0.00245737739,284.492994,814.376388,1.94378224
86.5,2.1083498,53699.8895,11.683526,-0.0017222371,2.98367377,-11.683526,0.00189446082,284.448288,836.212654,1.94378224
87,2.10523185,53793.9707,12.0046777,0.000389287272,2.90882302,-12.0046777,-0.000428215999,283.577576,821.819314,1.94378224
87.5,2.10218325,53885.634,12.0057958,0.00210209632,2.77475701,-12.0057958,-0.00231230595,283.615934,816.649739,1.94378224
88,2.09920489,53974.8791,12.0025218,0.00182307785,2.58420496,-12.0025218,-0.00200538564,282.9698,739.319459,1.94378224
88.5,2.09629751,54061.7058,12.0010182,-0.000155375844,2.34104594,-12.0010182,0.000170913428,283.009095,657.152144,1.94378224
89,2.09346182,54146.1136,12.0013218,-0.00195836743,2.05022998,-12.0013218,0.00215420417,282.319415,739.000069,1.94378224
89.5,2.09069853,54228.1022,11.9981018,-0.00190354813,1.71767725,-11.9981018,0.00209390294,281.934442,751.209141,1.94378224
90,2.08800835,54307.6712,11.9951168,-6.93135738e-05,1.35015757,-11.9951168,7.62449312e-05,281.189265,871.128528,1.94378224
90.5,2.08539193,54384.8203,11.9964472,0.00180416575,0.95515257,-11.9964472,-0.00198458232,281.184509,734.293385,1.94378224
91,2.08284996,54459.5491,11.9968381,0.00196432514,0.540703418,-11.9968381,-0.00216075766,281.140434,858.543594,1.94378224
91.5,2.08038307,54531.8575,11.9954556,0.000284136933,0.115247104,-11.9954556,-0.000312550627,280.881233,741.394021,1.94378224
92,2.07799191,54601.745,11.9978837,-0.00164077762,-0.312555309,-11.9978837,0.00180485538,280.425065,802.426258,1.94378224
92.5,2.07567707,54669.2115,12.0014816,-0.00200606475,-0.733994997,-12.0014816,0.00220667123,280.53802,818.621161,1.94378224
93,2.07343917,54734.2567,12.0014543,-0.00048850901,-1.14049266,-12.0014543,0.000537359911,279.701097,755.225396,1.94378224
93.5,2.07127878,54796.8803,12.0021582,0.00146941216,-1.52377319,-12.0021582,-0.00161635338,279.781483,718.663994,1.94378224
94,2.06919648,54857.082,12.0051316,0.00202940078,-1.87603409,-12.0051316,-0.00223234086,279.471039,768.721715,1.94378224
94.5,2.0671928,54914.8618,12.0045861,0.000681893247,-2.19010434,-12.0045861,-0.000750082571,278.8216,798.827714,1.94378224
95,2.06526827,54970.2193,12.0018175,-0.00129121099,-2.45959038,-12.0018175,0.00142033209,279.056409,778.602499,1.94378224
95.5,2.06342341,55023.1544,12.0018936,-0.00203494531,-2.67900626,-12.0018936,0.00223843985,278.462607,791.654234,1.94378224
96,2.0616587,55073.6668,12.0011788,-0.000863792942,-2.84388529,-12.0011788,0.000950172236,278.374541,764.533366,1.94378224
96.5,2.05997462,55121.7564,11.9973171,0.00110725731,-2.95087103,-11.9973171,-0.00121798304,278.469997,758.265232,1.94378224
97,2.05837161,55167.423,11.996022,0.00202328958,-2.99778553,-11.996022,-0.00222561854,278.286509,783.951164,1.94378224
97.5,2.0568501,55210.6664,11.9973255,0.00103374363,-2.98367377,-11.9973255,-0.00113711799,278.066411,768.537362,1.94378224
98,2.05541049,55251.4865,11.9961715,-0.000918584445,-2.90882302,-11.9961715,0.00101044289,277.391895,774.535724,1.94378224
98.5,2.05405318,55289.8832,11.9956116,-0.00199500534,-2.77475701,-11.9956116,0.00219450588,277.92196,807.008179,1.94378224
99,2.05277853,55325.8563,11.9989686,-0.00119130646,-2.58420496,-11.9989686,0.00131043711,277.350076,775.400618,1.94378224
99.5,2.05158687,55359.4057,12.0010131,0.000726183705,-2.34104594,-12.0010131,-0.000798802075,277.389235,747.580774,1.94378224
100,2.05047854,55390.5313,12.0006321,0.00195064656,-2.05022998,-12.0006321,-0.00214571122,277.474669,866.814099,1.94378224
100.5,2.04945383,55419.233,12.0028244,0.00133606243,-1.71767725,-12.0028244,-0.00146966868,276.826766,789.011119,1.94378224
101,2.04851301,55445.5108,12.0051796,-0.000531011855,-1.35015757,-12.0051796,0.000584113041,276.724399,844.999192,1.94378224
101.5,2.04765634,55469.3644,12.0034183,-0.00189075147,-0.95515257,-12.0034183,0.00207982662,277.015746,790.249573,1.94378224
102,2.04688404,55490.794,12.0019454,-0.00146760738,-0.540703418,-12.0019454,0.00161436812,276.712969,787.383556,1.94378224
102.5,2.04619634,55509.7994,12.0026434,0.000333998124,-0.115247104,-12.0026434,-0.000367397937,276.774363,815.984424,1.94378224
103,2.0455934,55526.3805,12.00047,0.00181584488,0.312555309,-12.00047,-0.00199742937,276.344243,800.749134,1.94378224
103.5,2.04507539,55540.5373,11.9969495,0.00158554762,0.733994997,-11.9969495,-0.00174410239,276.605972,722.366845,1.94378224
104,2.04464245,55552.2699,11.9970705,-0.000136050866,1.14049266,-11.9970705,0.000149655953,276.408649,791.448689,1.94378224
104.5,2.04429468,55561.5781,11.9973709,-0.00172644079,1.52377319,-11.9973709,0.00189908487,276.635161,768.213607,1.94378224
105,2.04403217,55568.4619,11.9953829,-0.00168949616,1.87603409,-11.9953829,0.00185844578,276.708592,798.727111,1.94378224
105.5,2.04385499,55572.9214,11.9962454,-6.1936091e-05,2.19010434,-11.9962454,6.81297001e-05,276.521207,695.438187,1.94378224
106,2.04376317,55574.9565,11.9995972,0.00162304509,2.45959038,-11.9995972,-0.00178534959,276.222042,759.498712,1.94378224
